Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
37800,2023-04-25 00:00:00,2024-07-17 00:00:00,3.1,308.05,0,6358.0,0.0,0.0,3426.0,317.0,2844.0
37801,2023-04-25 01:00:00,2024-07-17 00:00:00,3.1,305.61,0,6657.0,0.0,0.0,3626.0,279.0,2839.0
37802,2023-04-25 02:00:00,2024-07-17 00:00:00,3.1,302.71,0,6031.0,0.0,0.0,3559.0,338.0,2842.0
37803,2023-04-25 03:00:00,2024-07-17 00:00:00,3.1,299.01,0,5325.0,0.0,80.0,3491.0,424.0,2841.0
37804,2023-04-25 04:00:00,2024-07-17 00:00:00,3.1,319.45,0,5322.0,0.0,130.0,2735.0,427.0,2856.0
37805,2023-04-25 05:00:00,2024-07-17 00:00:00,3.1,314.6,0,4762.0,0.0,129.0,2766.0,451.0,2828.0
37806,2023-04-25 06:00:00,2024-07-17 00:00:00,3.1,317.24,0,4654.0,0.0,125.0,2596.0,406.0,2699.0
37807,2023-04-25 07:00:00,2024-07-17 00:00:00,3.1,319.4,0,4518.0,0.0,124.0,2567.0,323.0,2675.0
37808,2023-04-25 08:00:00,2024-07-17 00:00:00,3.1,319.54,0,4394.0,0.0,127.0,2655.0,275.0,2754.0
37809,2023-04-25 09:00:00,2024-07-17 00:00:00,3.1,322.18,0,4637.0,0.0,132.0,2694.0,251.0,2832.0
37810,2023-04-25 10:00:00,2024-07-17 00:00:00,3.1,323.38,0,5273.0,0.0,147.0,2744.0,266.0,2843.0
37811,2023-04-25 11:00:00,2024-07-17 00:00:00,3.1,318.5,0,5526.0,0.0,267.0,3045.0,206.0,2836.0
37812,2023-04-25 12:00:00,2024-07-17 00:00:00,3.1,315.4,0,5928.0,0.0,331.0,3341.0,131.0,2856.0
37813,2023-04-25 13:00:00,2024-07-17 00:00:00,3.1,317.63,0,5498.0,0.0,390.0,3248.0,94.0,2872.0
37814,2023-04-25 14:00:00,2024-07-17 00:00:00,3.1,316.08,0,5046.0,0.0,422.0,3232.0,109.0,2881.0
37815,2023-04-25 15:00:00,2024-07-17 00:00:00,3.1,311.08,0,4938.0,0.0,395.0,3292.0,153.0,2816.0
37816,2023-04-25 16:00:00,2024-07-17 00:00:00,3.1,307.21,0,5084.0,0.0,390.0,3353.0,206.0,2747.0
37817,2023-04-25 17:00:00,2024-07-17 00:00:00,3.1,308.68,0,5397.0,0.0,405.0,3354.0,203.0,2732.0
37818,2023-04-25 18:00:00,2024-07-17 00:00:00,3.1,309.48,0,5350.0,0.0,508.0,3302.0,263.0,2751.0
37819,2023-04-25 19:00:00,2024-07-17 00:00:00,3.1,308.4,0,5145.0,0.0,508.0,3353.0,231.0,2771.0
37820,2023-04-25 20:00:00,2024-07-17 00:00:00,3.1,308.92,0,4956.0,0.0,536.0,3363.0,173.0,2772.0
37821,2023-04-25 21:00:00,2024-07-17 00:00:00,3.1,308.82,0,5036.0,0.0,511.0,3344.0,215.0,2785.0
37822,2023-04-25 22:00:00,2024-07-17 00:00:00,3.1,309.27,0,5393.0,0.0,512.0,3425.0,205.0,2806.0
37823,2023-04-25 23:00:00,2024-07-17 00:00:00,3.1,312.35,0,5809.0,0.0,513.0,3457.0,130.0,2808.0
