Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
36024,2023-02-10 00:00:00,2024-07-17 00:00:00,3.1,200.84,0,7402.0,3057.0,1170.0,3411.0,1183.0,119.0
36025,2023-02-10 01:00:00,2024-07-17 00:00:00,3.1,195.62,0,7063.0,3052.0,1167.0,3535.0,1181.0,112.0
36026,2023-02-10 02:00:00,2024-07-17 00:00:00,3.1,190.47,0,6596.0,3041.0,1163.0,3520.0,1194.0,110.0
36027,2023-02-10 03:00:00,2024-07-17 00:00:00,3.1,187.67,0,6279.0,3032.0,1072.0,3305.0,1244.0,113.0
36028,2023-02-10 04:00:00,2024-07-17 00:00:00,3.1,173.49,0,5227.0,3092.0,859.0,3042.0,1211.0,118.0
36029,2023-02-10 05:00:00,2024-07-17 00:00:00,3.1,176.27,0,4812.0,3096.0,841.0,2672.0,879.0,116.0
36030,2023-02-10 06:00:00,2024-07-17 00:00:00,3.1,158.29,0,3954.0,3112.0,587.0,2255.0,1151.0,118.0
36031,2023-02-10 07:00:00,2024-07-17 00:00:00,3.1,149.89,0,3605.0,3105.0,582.0,2100.0,1418.0,118.0
36032,2023-02-10 08:00:00,2024-07-17 00:00:00,3.1,149.53,0,3577.0,3103.0,579.0,2214.0,1286.0,118.0
36033,2023-02-10 09:00:00,2024-07-17 00:00:00,3.1,149.58,0,3635.0,3092.0,579.0,2360.0,1227.0,116.0
36034,2023-02-10 10:00:00,2024-07-17 00:00:00,3.1,149.19,0,3768.0,3100.0,580.0,2542.0,1270.0,118.0
36035,2023-02-10 11:00:00,2024-07-17 00:00:00,3.1,166.38,0,4622.0,3138.0,585.0,2391.0,1260.0,118.0
36036,2023-02-10 12:00:00,2024-07-17 00:00:00,3.1,176.52,0,5450.0,3217.0,617.0,2616.0,1234.0,129.0
36037,2023-02-10 13:00:00,2024-07-17 00:00:00,3.1,176.28,0,5902.0,3220.0,683.0,3114.0,1313.0,120.0
36038,2023-02-10 14:00:00,2024-07-17 00:00:00,3.1,171.75,0,5822.0,3219.0,683.0,3432.0,1311.0,132.0
36039,2023-02-10 15:00:00,2024-07-17 00:00:00,3.1,165.09,0,5471.0,3228.0,620.0,3497.0,1375.0,163.0
36040,2023-02-10 16:00:00,2024-07-17 00:00:00,3.1,165.25,0,5487.0,3213.0,601.0,3483.0,1375.0,160.0
36041,2023-02-10 17:00:00,2024-07-17 00:00:00,3.1,161.7,0,5221.0,3213.0,603.0,3437.0,1416.0,168.0
36042,2023-02-10 18:00:00,2024-07-17 00:00:00,3.1,165.67,0,5425.0,3190.0,599.0,3470.0,1315.0,168.0
36043,2023-02-10 19:00:00,2024-07-17 00:00:00,3.1,166.74,0,5488.0,3192.0,601.0,3367.0,1395.0,164.0
36044,2023-02-10 20:00:00,2024-07-17 00:00:00,3.1,167.95,0,5555.0,3193.0,603.0,3354.0,1364.0,154.0
36045,2023-02-10 21:00:00,2024-07-17 00:00:00,3.1,172.29,0,5888.0,3206.0,608.0,3468.0,1232.0,139.0
36046,2023-02-10 22:00:00,2024-07-17 00:00:00,3.1,179.06,0,6251.0,3218.0,682.0,3453.0,1122.0,119.0
36047,2023-02-10 23:00:00,2024-07-17 00:00:00,3.1,185.79,0,6773.0,3233.0,700.0,3457.0,1096.0,115.0
