UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-02-08 00:00:00,2024-07-17 00:00:00,3.1,2.458933780535728,273.20538754986103,270.61499633043445,203.8268379661361,0.0214789920464299,0.0,7722.38877,3199.25074,785.67157,3639.85762,894.35855,265.47354
2023-02-08 01:00:00,2024-07-17 00:00:00,3.1,2.143861794531788,273.95537725177934,271.4162699065892,0.0,0.0100449076865947,0.0,7489.15241,3200.80058,796.98957,3567.75694,888.61246,264.82211
2023-02-08 02:00:00,2024-07-17 00:00:00,3.1,2.143861794531788,273.95537725177934,271.4162699065892,0.0,0.0100449076865947,0.0,7083.90707,3209.86945,805.79363,3484.40233,887.37281,243.5722
2023-02-08 03:00:00,2024-07-17 00:00:00,3.1,2.143861794531788,273.95537725177934,271.4162699065892,0.0,0.0100449076865947,0.0,6645.96718,3223.42508,802.73427,3254.62698,876.82187,246.6485
2023-02-08 04:00:00,2024-07-17 00:00:00,3.1,1.7344610958865578,273.2872030824748,270.9400094316412,0.0,0.0175433205090743,0.0,6193.16151,3235.86285,740.15711,2962.44018,878.34806,250.74243
2023-02-08 05:00:00,2024-07-17 00:00:00,3.1,1.7344610958865578,273.2872030824748,270.9400094316412,0.0,0.0175433205090743,0.0,5581.66552,3227.98192,682.26262,2716.85934,864.53721,253.87195
2023-02-08 06:00:00,2024-07-17 00:00:00,3.1,1.7344610958865578,273.2872030824748,270.9400094316412,0.0,0.0175433205090743,0.0,5232.468,3224.83016,677.64821,2521.5072,844.33516,241.06277
2023-02-08 07:00:00,2024-07-17 00:00:00,3.1,1.7952925217394269,272.9651746008768,270.78901120564626,0.0,0.0802794305094396,0.0,4956.27189,3210.85978,638.28452,2352.42852,802.551,254.16426
2023-02-08 08:00:00,2024-07-17 00:00:00,3.1,1.7952925217394269,272.9651746008768,270.78901120564626,0.0,0.0802794305094396,0.0,4842.62169,3216.49159,626.17322,2327.92758,786.35663,244.92881
2023-02-08 09:00:00,2024-07-17 00:00:00,3.1,1.7952925217394269,272.9651746008768,270.78901120564626,0.0,0.0802794305094396,0.0,4946.11454,3204.31347,624.56563,2378.51234,765.80758,251.28794
2023-02-08 10:00:00,2024-07-17 00:00:00,3.1,2.4251330403760547,273.5922300966025,271.5951372298034,0.0042776159921985,0.4264835626684842,0.0,5162.81327,3206.86092,610.42134,2503.83732,750.98608,276.83854
2023-02-08 11:00:00,2024-07-17 00:00:00,3.1,2.4251330403760547,273.5922300966025,271.5951372298034,0.0042776159921985,0.4264835626684842,0.0,5357.01555,3216.22582,563.77075,2707.59546,744.70821,256.64189
2023-02-08 12:00:00,2024-07-17 00:00:00,3.1,2.4251330403760547,273.5922300966025,271.5951372298034,0.0042776159921985,0.4264835626684842,0.0,5576.74265,3216.66124,609.21191,2891.01508,746.24455,257.2589
2023-02-08 13:00:00,2024-07-17 00:00:00,3.1,3.6838179937307896,276.58364788295927,274.2486479365799,67.00729195733632,1.259277465294947,0.0,5843.65238,3216.72022,629.93262,3098.64703,736.51428,261.14285
2023-02-08 14:00:00,2024-07-17 00:00:00,3.1,3.6838179937307896,276.58364788295927,274.2486479365799,67.00729195733632,1.259277465294947,0.0,6038.77507,3200.42374,608.54761,3293.05146,709.56143,260.48635
2023-02-08 15:00:00,2024-07-17 00:00:00,3.1,3.6838179937307896,276.58364788295927,274.2486479365799,67.00729195733632,1.259277465294947,0.0,6134.39221,3203.77962,626.89401,3337.58019,688.67251,249.11914
2023-02-08 16:00:00,2024-07-17 00:00:00,3.1,4.860188441328115,278.1835408041597,276.30497618561424,99.38821323097504,3.918850193620409,0.0,6382.51323,3203.08685,635.25325,3412.87453,670.46306,246.98567
2023-02-08 17:00:00,2024-07-17 00:00:00,3.1,4.860188441328115,278.1835408041597,276.30497618561424,99.38821323097504,3.918850193620409,0.0,6700.52404,3210.67883,688.64796,3441.15404,637.5379,245.64218
2023-02-08 18:00:00,2024-07-17 00:00:00,3.1,4.860188441328115,278.1835408041597,276.30497618561424,99.38821323097504,3.918850193620409,0.0,6870.79159,3219.99414,681.7238,3461.26577,618.58075,250.99754
2023-02-08 19:00:00,2024-07-17 00:00:00,3.1,5.337036941565966,279.22971072104906,277.5777172120216,65.82869852578472,3.0379822240770404,0.0,6983.7311,3223.32972,699.16252,3438.31657,592.39194,260.99289
2023-02-08 20:00:00,2024-07-17 00:00:00,3.1,5.337036941565966,279.22971072104906,277.5777172120216,65.82869852578472,3.0379822240770404,0.0,7140.79231,3209.01296,700.21643,3468.66658,574.43997,261.51389
2023-02-08 21:00:00,2024-07-17 00:00:00,3.1,5.337036941565966,279.22971072104906,277.5777172120216,65.82869852578472,3.0379822240770404,0.0,7230.4039,3199.00871,706.8679,3492.30074,562.94194,255.9841
2023-02-08 22:00:00,2024-07-17 00:00:00,3.1,5.735325518044382,280.01029586063294,278.5530302220791,36.6995391515141,5.113949412176166,0.0,7365.64803,3197.99808,722.48575,3524.58995,553.75071,280.55967
2023-02-08 23:00:00,2024-07-17 00:00:00,3.1,5.735325518044382,280.01029586063294,278.5530302220791,36.6995391515141,5.113949412176166,0.0,7476.63042,3201.28177,754.10002,3626.69383,537.1349,290.66689
2023-02-09 00:00:00,2024-07-17 00:00:00,3.1,5.735325518044382,280.01029586063294,278.5530302220791,36.6995391515141,5.113949412176166,0.0,7807.97629,3166.50327,723.19732,3630.81632,312.77769,265.47354
2023-02-09 01:00:00,2024-07-17 00:00:00,3.1,6.582167345058742,280.3753032497475,278.7802332657235,0.0,1.1315264320684315,0.0,7592.00465,3168.04468,735.1048,3563.90213,339.77819,264.82211
2023-02-09 02:00:00,2024-07-17 00:00:00,3.1,6.582167345058742,280.3753032497475,278.7802332657235,0.0,1.1315264320684315,0.0,7197.94889,3177.14247,745.16507,3490.135,341.84214,243.5722
2023-02-09 03:00:00,2024-07-17 00:00:00,3.1,6.582167345058742,280.3753032497475,278.7802332657235,0.0,1.1315264320684315,0.0,6755.21807,3190.6485,743.91511,3274.08863,321.79742,246.6485
2023-02-09 04:00:00,2024-07-17 00:00:00,3.1,7.252991030880039,279.62249642275896,277.97691547926945,0.0,1.867807230800452,0.0,6286.95274,3203.10044,689.32512,2995.19019,346.02694,250.74243
2023-02-09 05:00:00,2024-07-17 00:00:00,3.1,7.252991030880039,279.62249642275896,277.97691547926945,0.0,1.867807230800452,0.0,5636.96885,3195.33114,635.8346,2762.95653,343.12759,253.87195
2023-02-09 06:00:00,2024-07-17 00:00:00,3.1,7.252991030880039,279.62249642275896,277.97691547926945,0.0,1.867807230800452,0.0,5241.22435,3192.25119,633.69602,2575.94521,332.04207,241.06277
2023-02-09 07:00:00,2024-07-17 00:00:00,3.1,7.695177613296048,278.40781717064783,276.5095370313511,0.0,0.3391583041418318,0.0,4912.76272,3178.3666,598.70481,2411.41688,334.66409,254.16426
2023-02-09 08:00:00,2024-07-17 00:00:00,3.1,7.695177613296048,278.40781717064783,276.5095370313511,0.0,0.3391583041418318,0.0,4759.29097,3184.19735,588.63367,2382.64157,340.59947,244.92881
2023-02-09 09:00:00,2024-07-17 00:00:00,3.1,7.695177613296048,278.40781717064783,276.5095370313511,0.0,0.3391583041418318,0.0,4831.30637,3172.09755,587.50859,2422.91769,342.72875,251.28794
2023-02-09 10:00:00,2024-07-17 00:00:00,3.1,7.585081201840392,277.19399749130173,274.7413905522298,0.0055177695489739,0.5265440225283333,0.0,5029.14557,3174.67869,575.13147,2536.57049,348.40577,276.83854
2023-02-09 11:00:00,2024-07-17 00:00:00,3.1,7.585081201840392,277.19399749130173,274.7413905522298,0.0055177695489739,0.5265440225283333,0.0,5222.42794,3183.97217,531.86426,2728.84093,393.2174,256.64189
2023-02-09 12:00:00,2024-07-17 00:00:00,3.1,7.585081201840392,277.19399749130173,274.7413905522298,0.0055177695489739,0.5265440225283333,0.0,5460.30662,3184.40856,573.08409,2900.0286,479.1807,257.2589
2023-02-09 13:00:00,2024-07-17 00:00:00,3.1,7.46992473569433,276.7640331897724,273.5284164045412,77.13512863088934,0.0830354228583174,0.0,5761.87324,3184.38251,591.68915,3099.37155,538.00344,261.14285
