UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-12-01 00:00:00,0,8500.0,3287.0,6.0,3722.0,2023.0,190.0
2023-12-01 01:00:00,0,8116.0,3295.0,6.0,3705.0,1997.0,194.0
2023-12-01 02:00:00,0,7595.0,3282.0,6.0,3668.0,2057.0,187.0
2023-12-01 03:00:00,0,7180.0,3274.0,6.0,3561.0,2115.0,193.0
2023-12-01 04:00:00,0,6740.0,3287.0,6.0,3304.0,2086.0,191.0
2023-12-01 05:00:00,0,6401.0,3284.0,11.0,2829.0,2005.0,194.0
2023-12-01 06:00:00,0,5904.0,3292.0,170.0,2717.0,1842.0,190.0
2023-12-01 07:00:00,0,5838.0,3208.0,66.0,2736.0,1691.0,188.0
2023-12-01 08:00:00,0,5757.0,3278.0,6.0,2797.0,1592.0,189.0
2023-12-01 09:00:00,0,5629.0,3277.0,6.0,2792.0,1498.0,191.0
2023-12-01 10:00:00,0,6135.0,3309.0,7.0,2558.0,1308.0,193.0
2023-12-01 11:00:00,0,6777.0,3331.0,7.0,2566.0,1126.0,198.0
2023-12-01 12:00:00,0,7705.0,3328.0,7.0,2999.0,981.0,217.0
2023-12-01 13:00:00,0,8145.0,3330.0,7.0,3463.0,873.0,202.0
2023-12-01 14:00:00,0,7931.0,3347.0,7.0,3381.0,908.0,223.0
2023-12-01 15:00:00,0,8040.0,3351.0,7.0,3496.0,710.0,252.0
2023-12-01 16:00:00,0,7940.0,3341.0,7.0,3560.0,650.0,245.0
2023-12-01 17:00:00,0,8291.0,3328.0,7.0,3668.0,564.0,218.0
2023-12-01 18:00:00,0,8759.0,3324.0,7.0,3697.0,486.0,206.0
2023-12-01 19:00:00,0,9258.0,3325.0,7.0,3719.0,354.0,194.0
2023-12-01 20:00:00,0,9387.0,3332.0,7.0,3711.0,223.0,191.0
2023-12-01 21:00:00,0,9674.0,3328.0,7.0,3737.0,290.0,185.0
2023-12-01 22:00:00,0,9585.0,3337.0,7.0,3673.0,405.0,182.0
2023-12-01 23:00:00,0,9778.0,3324.0,7.0,3850.0,387.0,185.0
