UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-06-06 00:00:00,0,7824.0,3293.0,665.0,3247.0,325.0,208.0
2023-06-06 01:00:00,0,7278.0,3289.0,721.0,3167.0,410.0,200.0
2023-06-06 02:00:00,0,7555.0,3289.0,675.0,2819.0,453.0,202.0
2023-06-06 03:00:00,0,6879.0,3272.0,672.0,2524.0,558.0,201.0
2023-06-06 04:00:00,0,5820.0,3281.0,599.0,2002.0,721.0,202.0
2023-06-06 05:00:00,0,4596.0,3277.0,589.0,1778.0,740.0,204.0
2023-06-06 06:00:00,0,4497.0,3179.0,573.0,1820.0,528.0,201.0
2023-06-06 07:00:00,0,4507.0,3175.0,574.0,1809.0,451.0,197.0
2023-06-06 08:00:00,0,4463.0,3167.0,574.0,1802.0,460.0,199.0
2023-06-06 09:00:00,0,4553.0,3187.0,578.0,1828.0,398.0,199.0
2023-06-06 10:00:00,0,5251.0,3288.0,596.0,1917.0,388.0,205.0
2023-06-06 11:00:00,0,5590.0,3299.0,598.0,2146.0,386.0,213.0
2023-06-06 12:00:00,0,6341.0,3280.0,592.0,2581.0,277.0,226.0
2023-06-06 13:00:00,0,6581.0,3281.0,591.0,2925.0,145.0,241.0
2023-06-06 14:00:00,0,6460.0,3289.0,586.0,2916.0,142.0,248.0
2023-06-06 15:00:00,0,6596.0,3280.0,576.0,2965.0,144.0,259.0
2023-06-06 16:00:00,0,6516.0,3275.0,566.0,3053.0,279.0,262.0
2023-06-06 17:00:00,0,6652.0,3257.0,579.0,3033.0,426.0,255.0
2023-06-06 18:00:00,0,7014.0,3264.0,604.0,3068.0,524.0,243.0
2023-06-06 19:00:00,0,7196.0,3275.0,584.0,2992.0,545.0,236.0
2023-06-06 20:00:00,0,7529.0,3272.0,656.0,2968.0,541.0,222.0
2023-06-06 21:00:00,0,7499.0,3280.0,691.0,3002.0,726.0,234.0
2023-06-06 22:00:00,0,7839.0,3290.0,619.0,3100.0,808.0,233.0
2023-06-06 23:00:00,0,7796.0,3291.0,657.0,3018.0,687.0,213.0
