Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
43728,2023-12-28 00:00:00,2024-07-17 00:00:00,3.1,194.16,0,8275.0,3318.0,7.0,4056.0,559.0,220.0
43729,2023-12-28 01:00:00,2024-07-17 00:00:00,3.1,191.86,0,7956.0,3315.0,7.0,4007.0,508.0,218.0
43730,2023-12-28 02:00:00,2024-07-17 00:00:00,3.1,188.86,0,7694.0,3323.0,7.0,4032.0,470.0,214.0
43731,2023-12-28 03:00:00,2024-07-17 00:00:00,3.1,184.44,0,7206.0,3306.0,7.0,3911.0,492.0,213.0
43732,2023-12-28 04:00:00,2024-07-17 00:00:00,3.1,185.58,0,6737.0,3320.0,7.0,3340.0,492.0,214.0
43733,2023-12-28 05:00:00,2024-07-17 00:00:00,3.1,189.79,0,6381.0,3337.0,7.0,2777.0,379.0,210.0
43734,2023-12-28 06:00:00,2024-07-17 00:00:00,3.1,183.87,0,5752.0,3354.0,7.0,2591.0,339.0,213.0
43735,2023-12-28 07:00:00,2024-07-17 00:00:00,3.1,178.29,0,5417.0,3346.0,0.0,2596.0,381.0,224.0
43736,2023-12-28 08:00:00,2024-07-17 00:00:00,3.1,179.25,0,5439.0,3348.0,0.0,2624.0,304.0,221.0
43737,2023-12-28 09:00:00,2024-07-17 00:00:00,3.1,176.83,0,5306.0,3343.0,7.0,2654.0,295.0,216.0
43738,2023-12-28 10:00:00,2024-07-17 00:00:00,3.1,180.06,0,5421.0,3351.0,7.0,2587.0,272.0,220.0
43739,2023-12-28 11:00:00,2024-07-17 00:00:00,3.1,194.51,0,6302.0,3351.0,7.0,2534.0,233.0,217.0
43740,2023-12-28 12:00:00,2024-07-17 00:00:00,3.1,199.09,0,7043.0,3338.0,0.0,2885.0,248.0,225.0
43741,2023-12-28 13:00:00,2024-07-17 00:00:00,3.1,198.44,0,7501.0,3310.0,7.0,3394.0,189.0,211.0
43742,2023-12-28 14:00:00,2024-07-17 00:00:00,3.1,199.65,0,7693.0,3311.0,15.0,3481.0,197.0,218.0
43743,2023-12-28 15:00:00,2024-07-17 00:00:00,3.1,200.15,0,7773.0,3332.0,19.0,3513.0,198.0,228.0
43744,2023-12-28 16:00:00,2024-07-17 00:00:00,3.1,201.53,0,7845.0,3346.0,33.0,3522.0,163.0,237.0
43745,2023-12-28 17:00:00,2024-07-17 00:00:00,3.1,202.34,0,7830.0,3347.0,88.0,3565.0,97.0,235.0
43746,2023-12-28 18:00:00,2024-07-17 00:00:00,3.1,203.46,0,7874.0,3338.0,124.0,3593.0,67.0,235.0
43747,2023-12-28 19:00:00,2024-07-17 00:00:00,3.1,204.22,0,7864.0,3326.0,124.0,3534.0,62.0,229.0
43748,2023-12-28 20:00:00,2024-07-17 00:00:00,3.1,202.65,0,7735.0,3329.0,124.0,3523.0,77.0,227.0
43749,2023-12-28 21:00:00,2024-07-17 00:00:00,3.1,202.27,0,7794.0,3330.0,124.0,3549.0,120.0,223.0
43750,2023-12-28 22:00:00,2024-07-17 00:00:00,3.1,202.07,0,7970.0,3332.0,126.0,3651.0,161.0,213.0
43751,2023-12-28 23:00:00,2024-07-17 00:00:00,3.1,201.85,0,8392.0,3320.0,125.0,3996.0,182.0,206.0
