Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
39936,2023-07-23 00:00:00,2024-07-17 00:00:00,3.1,323.37,0,11530.0,2934.0,0.0,3565.0,120.0,247.0
39937,2023-07-23 01:00:00,2024-07-17 00:00:00,3.1,321.62,0,11132.0,2930.0,0.0,3384.0,162.0,224.0
39938,2023-07-23 02:00:00,2024-07-17 00:00:00,3.1,316.21,0,10613.0,2951.0,17.0,3331.0,210.0,203.0
39939,2023-07-23 03:00:00,2024-07-17 00:00:00,3.1,315.82,0,9824.0,2948.0,0.0,2885.0,219.0,223.0
39940,2023-07-23 04:00:00,2024-07-17 00:00:00,3.1,313.99,0,8815.0,2956.0,3.0,2371.0,197.0,209.0
39941,2023-07-23 05:00:00,2024-07-17 00:00:00,3.1,309.74,0,8375.0,2940.0,0.0,2312.0,228.0,222.0
39942,2023-07-23 06:00:00,2024-07-17 00:00:00,3.1,300.23,0,7595.0,2934.0,0.0,2226.0,241.0,202.0
39943,2023-07-23 07:00:00,2024-07-17 00:00:00,3.1,300.84,0,7432.0,2866.0,0.0,2139.0,260.0,202.0
39944,2023-07-23 08:00:00,2024-07-17 00:00:00,3.1,297.68,0,7027.0,2794.0,0.0,2056.0,278.0,198.0
39945,2023-07-23 09:00:00,2024-07-17 00:00:00,3.1,295.08,0,6875.0,2793.0,0.0,2043.0,300.0,196.0
39946,2023-07-23 10:00:00,2024-07-17 00:00:00,3.1,295.22,0,6856.0,2787.0,0.0,2056.0,263.0,191.0
39947,2023-07-23 11:00:00,2024-07-17 00:00:00,3.1,291.62,0,6648.0,2778.0,0.0,2140.0,212.0,203.0
39948,2023-07-23 12:00:00,2024-07-17 00:00:00,3.1,289.23,0,7027.0,2855.0,0.0,2526.0,191.0,237.0
39949,2023-07-23 13:00:00,2024-07-17 00:00:00,3.1,294.55,0,7554.0,2869.0,0.0,2799.0,82.0,276.0
39950,2023-07-23 14:00:00,2024-07-17 00:00:00,3.1,299.47,0,8013.0,2912.0,0.0,2871.0,93.0,312.0
39951,2023-07-23 15:00:00,2024-07-17 00:00:00,3.1,299.46,0,8031.0,2911.0,0.0,2920.0,129.0,359.0
39952,2023-07-23 16:00:00,2024-07-17 00:00:00,3.1,302.32,0,8442.0,2927.0,0.0,3026.0,154.0,370.0
39953,2023-07-23 17:00:00,2024-07-17 00:00:00,3.1,307.87,0,9087.0,2921.0,0.0,3155.0,134.0,357.0
39954,2023-07-23 18:00:00,2024-07-17 00:00:00,3.1,316.14,0,10068.0,2924.0,17.0,3264.0,143.0,327.0
39955,2023-07-23 19:00:00,2024-07-17 00:00:00,3.1,322.33,0,10844.0,2916.0,0.0,3337.0,188.0,356.0
39956,2023-07-23 20:00:00,2024-07-17 00:00:00,3.1,321.91,0,11241.0,2906.0,0.0,3568.0,217.0,355.0
39957,2023-07-23 21:00:00,2024-07-17 00:00:00,3.1,322.92,0,11867.0,2913.0,31.0,3888.0,159.0,316.0
39958,2023-07-23 22:00:00,2024-07-17 00:00:00,3.1,321.45,0,11966.0,2917.0,31.0,4041.0,103.0,280.0
39959,2023-07-23 23:00:00,2024-07-17 00:00:00,3.1,320.75,0,12063.0,2918.0,74.0,4174.0,76.0,249.0
