UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-12-13 00:00:00,0,8315.0,3249.0,6.0,3725.0,1893.0,192.0
2023-12-13 01:00:00,0,8424.0,3272.0,6.0,3714.0,1844.0,204.0
2023-12-13 02:00:00,0,8497.0,3295.0,6.0,3802.0,1601.0,198.0
2023-12-13 03:00:00,0,8276.0,3309.0,7.0,3348.0,1532.0,195.0
2023-12-13 04:00:00,0,7200.0,3290.0,6.0,3077.0,1357.0,191.0
2023-12-13 05:00:00,0,6126.0,3302.0,6.0,2475.0,1329.0,177.0
2023-12-13 06:00:00,0,5783.0,3281.0,6.0,2406.0,1245.0,182.0
2023-12-13 07:00:00,0,5820.0,3287.0,6.0,2403.0,1130.0,172.0
2023-12-13 08:00:00,0,5388.0,3280.0,6.0,2396.0,1313.0,174.0
2023-12-13 09:00:00,0,5345.0,3269.0,6.0,2399.0,1393.0,173.0
2023-12-13 10:00:00,0,5640.0,3267.0,6.0,2445.0,1388.0,188.0
2023-12-13 11:00:00,0,6595.0,3292.0,6.0,2635.0,1183.0,191.0
2023-12-13 12:00:00,0,7801.0,3295.0,6.0,3060.0,1254.0,183.0
2023-12-13 13:00:00,0,8181.0,3282.0,6.0,3650.0,1206.0,180.0
2023-12-13 14:00:00,0,7863.0,3292.0,6.0,3714.0,1145.0,215.0
2023-12-13 15:00:00,0,7234.0,3275.0,6.0,3699.0,1333.0,252.0
2023-12-13 16:00:00,0,7043.0,3264.0,6.0,3684.0,1438.0,256.0
2023-12-13 17:00:00,0,6083.0,3250.0,6.0,3525.0,1691.0,263.0
2023-12-13 18:00:00,0,6715.0,3274.0,6.0,3446.0,1782.0,260.0
2023-12-13 19:00:00,0,6928.0,3286.0,6.0,3442.0,1739.0,253.0
2023-12-13 20:00:00,0,7641.0,3309.0,7.0,3538.0,1813.0,248.0
2023-12-13 21:00:00,0,8003.0,3325.0,7.0,3650.0,1794.0,215.0
2023-12-13 22:00:00,0,8433.0,3337.0,7.0,3892.0,1603.0,196.0
2023-12-13 23:00:00,0,8719.0,3303.0,6.0,4199.0,1427.0,203.0
