Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
39576,2023-07-08 00:00:00,2024-07-17 00:00:00,3.1,254.97,0,15633.0,3267.0,123.0,4003.0,118.0,209.0
39577,2023-07-08 01:00:00,2024-07-17 00:00:00,3.1,256.87,0,15301.0,3265.0,96.0,3664.0,116.0,202.0
39578,2023-07-08 02:00:00,2024-07-17 00:00:00,3.1,258.9,0,14522.0,3269.0,0.0,3140.0,165.0,280.0
39579,2023-07-08 03:00:00,2024-07-17 00:00:00,3.1,257.17,0,13434.0,3264.0,0.0,2764.0,203.0,273.0
39580,2023-07-08 04:00:00,2024-07-17 00:00:00,3.1,253.06,0,12045.0,3261.0,0.0,2349.0,249.0,230.0
39581,2023-07-08 05:00:00,2024-07-17 00:00:00,3.1,249.45,0,10426.0,3181.0,0.0,1848.0,294.0,218.0
39582,2023-07-08 06:00:00,2024-07-17 00:00:00,3.1,239.62,0,9312.0,3160.0,0.0,1810.0,374.0,198.0
39583,2023-07-08 07:00:00,2024-07-17 00:00:00,3.1,239.17,0,8732.0,3035.0,0.0,1727.0,283.0,191.0
39584,2023-07-08 08:00:00,2024-07-17 00:00:00,3.1,231.87,0,8275.0,3031.0,0.0,1957.0,221.0,189.0
39585,2023-07-08 09:00:00,2024-07-17 00:00:00,3.1,233.14,0,8235.0,3037.0,0.0,1953.0,117.0,186.0
39586,2023-07-08 10:00:00,2024-07-17 00:00:00,3.1,233.05,0,8100.0,3038.0,0.0,1964.0,32.0,187.0
39587,2023-07-08 11:00:00,2024-07-17 00:00:00,3.1,233.35,0,8265.0,3063.0,0.0,2035.0,23.0,192.0
39588,2023-07-08 12:00:00,2024-07-17 00:00:00,3.1,229.07,0,8578.0,3214.0,0.0,2369.0,19.0,215.0
39589,2023-07-08 13:00:00,2024-07-17 00:00:00,3.1,233.11,0,9549.0,3216.0,0.0,2752.0,5.0,249.0
39590,2023-07-08 14:00:00,2024-07-17 00:00:00,3.1,236.9,0,10426.0,3213.0,0.0,3014.0,3.0,261.0
39591,2023-07-08 15:00:00,2024-07-17 00:00:00,3.1,238.46,0,10947.0,3227.0,49.0,3211.0,30.0,280.0
39592,2023-07-08 16:00:00,2024-07-17 00:00:00,3.1,241.26,0,11448.0,3236.0,49.0,3265.0,44.0,291.0
39593,2023-07-08 17:00:00,2024-07-17 00:00:00,3.1,245.72,0,11838.0,3242.0,50.0,3129.0,39.0,291.0
39594,2023-07-08 18:00:00,2024-07-17 00:00:00,3.1,246.19,0,12033.0,3250.0,118.0,3248.0,35.0,303.0
39595,2023-07-08 19:00:00,2024-07-17 00:00:00,3.1,248.96,0,12288.0,3253.0,289.0,3273.0,31.0,306.0
39596,2023-07-08 20:00:00,2024-07-17 00:00:00,3.1,249.73,0,12534.0,3253.0,197.0,3265.0,31.0,299.0
39597,2023-07-08 21:00:00,2024-07-17 00:00:00,3.1,251.22,0,12751.0,3246.0,153.0,3209.0,33.0,283.0
39598,2023-07-08 22:00:00,2024-07-17 00:00:00,3.1,253.46,0,13043.0,3247.0,109.0,3100.0,29.0,247.0
39599,2023-07-08 23:00:00,2024-07-17 00:00:00,3.1,251.09,0,12938.0,3259.0,68.0,3155.0,43.0,223.0
