UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-07-12 00:00:00,2024-07-17 00:00:00,3.1,2.011895770251657,294.1299523055624,289.56946841077973,453.1300029328608,0.3256763960196332,0.0,14532.33041,3175.04748,16.32699,3916.87314,711.71124,207.22676
2023-07-12 01:00:00,2024-07-17 00:00:00,3.1,1.8329404122010111,291.8506934125245,288.3154835254019,3.290012626615315,0.3654402159007397,0.0,13500.70493,3154.18594,54.45157,3795.86703,699.93588,249.61567
2023-07-12 02:00:00,2024-07-17 00:00:00,3.1,1.8329404122010111,291.8506934125245,288.3154835254019,3.290012626615315,0.3654402159007397,0.0,12189.33238,3171.07102,24.11034,3494.39217,669.26056,220.30131
2023-07-12 03:00:00,2024-07-17 00:00:00,3.1,1.8329404122010111,291.8506934125245,288.3154835254019,3.290012626615315,0.3654402159007397,0.0,10755.90565,3160.21373,42.30237,3169.18358,626.70879,256.75203
2023-07-12 04:00:00,2024-07-17 00:00:00,3.1,1.902096562007645,291.0160318878911,288.17977602946416,1.644583335232599,0.5888020614542319,0.0,9521.23705,3169.88863,40.19101,2809.34135,593.70178,228.29757
2023-07-12 05:00:00,2024-07-17 00:00:00,3.1,1.902096562007645,291.0160318878911,288.17977602946416,1.644583335232599,0.5888020614542319,0.0,8298.25601,3164.07281,36.17856,2541.32034,567.45841,240.39629
2023-07-12 06:00:00,2024-07-17 00:00:00,3.1,1.902096562007645,291.0160318878911,288.17977602946416,1.644583335232599,0.5888020614542319,0.0,7529.41106,3161.974,57.4793,2372.30443,554.65479,214.79728
2023-07-12 07:00:00,2024-07-17 00:00:00,3.1,2.623233124491623,290.4806482219682,288.3816157048137,0.0,0.8591873466298351,0.0,6917.75952,3155.89432,81.85159,2273.61488,519.26622,215.8422
2023-07-12 08:00:00,2024-07-17 00:00:00,3.1,2.623233124491623,290.4806482219682,288.3816157048137,0.0,0.8591873466298351,0.0,6723.81517,3162.08085,81.55089,2236.91962,466.0989,232.92549
2023-07-12 09:00:00,2024-07-17 00:00:00,3.1,2.623233124491623,290.4806482219682,288.3816157048137,0.0,0.8591873466298351,0.0,6953.51003,3155.58872,83.31858,2386.74073,421.73401,211.26764
2023-07-12 10:00:00,2024-07-17 00:00:00,3.1,3.6728225561310657,292.4113025721109,289.8410773920159,32.31663541604265,2.1722349879926783,0.0,7324.51867,3155.05105,76.52762,2632.12615,367.52272,212.70449
2023-07-12 11:00:00,2024-07-17 00:00:00,3.1,3.6728225561310657,292.4113025721109,289.8410773920159,32.31663541604265,2.1722349879926783,0.0,7807.1185,3164.3001,95.14741,2808.47421,320.78235,231.2821
2023-07-12 12:00:00,2024-07-17 00:00:00,3.1,3.6728225561310657,292.4113025721109,289.8410773920159,32.31663541604265,2.1722349879926783,0.0,8404.01063,3168.53698,112.70679,3056.09681,262.7957,220.9814
2023-07-12 13:00:00,2024-07-17 00:00:00,3.1,5.297142300856969,296.62578652173875,290.30914444658464,407.31856189884286,0.4904132235885737,0.0,9154.8921,3147.96495,142.56134,3238.27627,202.5772,206.56911
2023-07-12 14:00:00,2024-07-17 00:00:00,3.1,5.297142300856969,296.62578652173875,290.30914444658464,407.31856189884286,0.4904132235885737,0.0,9854.17974,3161.14509,147.37489,3299.48064,190.72954,235.46385
2023-07-12 15:00:00,2024-07-17 00:00:00,3.1,5.297142300856969,296.62578652173875,290.30914444658464,407.31856189884286,0.4904132235885737,0.0,10661.58216,3136.42713,150.40946,3428.62856,172.67803,208.39996
2023-07-12 16:00:00,2024-07-17 00:00:00,3.1,6.038284484447702,298.98730087711294,290.1330207960243,556.6216738625146,0.7756136461148,0.0,11312.92281,3155.66531,154.40814,3538.07577,166.49419,215.31786
2023-07-12 17:00:00,2024-07-17 00:00:00,3.1,6.038284484447702,298.98730087711294,290.1330207960243,556.6216738625146,0.7756136461148,0.0,12000.40907,3166.55133,138.58667,3505.76107,167.50187,180.22375
2023-07-12 18:00:00,2024-07-17 00:00:00,3.1,6.038284484447702,298.98730087711294,290.1330207960243,556.6216738625146,0.7756136461148,0.0,12666.35208,3168.51304,138.3716,3543.56986,203.59944,201.74656
2023-07-12 19:00:00,2024-07-17 00:00:00,3.1,5.4520257384997945,298.4611730704447,290.0632248508807,619.7103586822989,0.3725243408185958,0.0,13312.74476,3172.04221,149.37036,3567.49527,208.66319,222.3882
2023-07-12 20:00:00,2024-07-17 00:00:00,3.1,5.4520257384997945,298.4611730704447,290.0632248508807,619.7103586822989,0.3725243408185958,0.0,13917.59062,3196.77758,144.94604,3661.92297,194.643,194.45437
2023-07-12 21:00:00,2024-07-17 00:00:00,3.1,5.4520257384997945,298.4611730704447,290.0632248508807,619.7103586822989,0.3725243408185958,0.0,14405.10661,3210.04236,131.55792,3788.33923,196.50296,203.7519
2023-07-12 22:00:00,2024-07-17 00:00:00,3.1,3.937443306022912,294.2763590524787,290.3624081046634,434.5340753346583,1.1633914750149137,0.0,14604.76775,3223.55184,129.01596,3812.54026,196.34205,192.8076
2023-07-12 23:00:00,2024-07-17 00:00:00,3.1,3.937443306022912,294.2763590524787,290.3624081046634,434.5340753346583,1.1633914750149137,0.0,14571.86446,3224.86156,116.67333,3791.92179,197.85685,214.48969
2023-07-13 00:00:00,2024-07-17 00:00:00,3.1,3.937443306022912,294.2763590524787,290.3624081046634,434.5340753346583,1.1633914750149137,0.0,14291.57967,3159.51138,16.32699,3775.97633,215.76596,207.22676
2023-07-13 01:00:00,2024-07-17 00:00:00,3.1,2.52745111162596,290.76860553873234,289.1282928484079,4.159711124437468,0.9572517737390164,0.0,13304.27119,3138.74327,54.45157,3657.65882,221.76932,249.61567
2023-07-13 02:00:00,2024-07-17 00:00:00,3.1,2.52745111162596,290.76860553873234,289.1282928484079,4.159711124437468,0.9572517737390164,0.0,12027.14877,3155.63678,24.11034,3363.30242,215.84117,220.30131
2023-07-13 03:00:00,2024-07-17 00:00:00,3.1,2.52745111162596,290.76860553873234,289.1282928484079,4.159711124437468,0.9572517737390164,0.0,10618.09312,3144.8624,42.30237,3024.662,202.74226,256.75203
2023-07-13 04:00:00,2024-07-17 00:00:00,3.1,2.0478756658183235,289.7807082117009,288.44402547839616,2.079593261714784,1.2921185327807438,0.0,9400.231,3154.53328,40.19101,2667.91615,199.26224,228.29757
2023-07-13 05:00:00,2024-07-17 00:00:00,3.1,2.0478756658183235,289.7807082117009,288.44402547839616,2.079593261714784,1.2921185327807438,0.0,8191.37672,3148.46682,36.17856,2402.65228,190.15584,240.39629
2023-07-13 06:00:00,2024-07-17 00:00:00,3.1,2.0478756658183235,289.7807082117009,288.44402547839616,2.079593261714784,1.2921185327807438,0.0,7429.94975,3146.42028,57.4793,2248.38785,205.07254,214.79728
2023-07-13 07:00:00,2024-07-17 00:00:00,3.1,1.5633507971732747,289.05987857445245,287.8174891916731,0.0,0.1493635662590482,0.0,6831.37384,3140.22744,81.85159,2148.89284,205.91994,215.8422
2023-07-13 08:00:00,2024-07-17 00:00:00,3.1,1.5633507971732747,289.05987857445245,287.8174891916731,0.0,0.1493635662590482,0.0,6656.04948,3146.32684,81.55089,2120.58652,197.2631,232.92549
2023-07-13 09:00:00,2024-07-17 00:00:00,3.1,1.5633507971732747,289.05987857445245,287.8174891916731,0.0,0.1493635662590482,0.0,6912.94176,3140.0957,83.31858,2273.78167,193.2012,211.26764
2023-07-13 10:00:00,2024-07-17 00:00:00,3.1,1.492507749822006,291.728298615949,289.30873644010444,47.90755128606155,0.2132025870553265,0.0,7312.10899,3139.599,76.52762,2525.09986,181.83919,212.70449
2023-07-13 11:00:00,2024-07-17 00:00:00,3.1,1.492507749822006,291.728298615949,289.30873644010444,47.90755128606155,0.2132025870553265,0.0,7826.50185,3148.8291,95.14741,2712.48155,172.78643,231.2821
2023-07-13 12:00:00,2024-07-17 00:00:00,3.1,1.492507749822006,291.728298615949,289.30873644010444,47.90755128606155,0.2132025870553265,0.0,8444.20914,3153.01102,112.70679,2960.9666,159.34256,220.9814
2023-07-13 13:00:00,2024-07-17 00:00:00,3.1,1.8853918111351784,296.372277014724,289.5216991882535,489.7760867482501,0.1090807126413751,0.0,9196.81465,3132.39667,142.56134,3147.54706,130.13044,206.56911
2023-07-13 14:00:00,2024-07-17 00:00:00,3.1,1.8853918111351784,296.372277014724,289.5216991882535,489.7760867482501,0.1090807126413751,0.0,9882.30006,3146.01128,147.37489,3217.47405,131.51426,235.46385
2023-07-13 15:00:00,2024-07-17 00:00:00,3.1,1.8853918111351784,296.372277014724,289.5216991882535,489.7760867482501,0.1090807126413751,0.0,10649.01046,3121.44306,150.40946,3346.99018,130.87334,208.39996
2023-07-13 16:00:00,2024-07-17 00:00:00,3.1,2.619263997684557,298.606620862717,289.68102427538884,619.6387294948187,0.3604381078737502,0.0,11245.33901,3141.09944,154.40814,3448.17606,147.75371,215.31786
2023-07-13 17:00:00,2024-07-17 00:00:00,3.1,2.619263997684557,298.606620862717,289.68102427538884,619.6387294948187,0.3604381078737502,0.0,11863.6382,3151.96515,138.58667,3419.26979,167.53149,180.22375
2023-07-13 18:00:00,2024-07-17 00:00:00,3.1,2.619263997684557,298.606620862717,289.68102427538884,619.6387294948187,0.3604381078737502,0.0,12465.46041,3154.15951,138.3716,3448.19867,207.48071,201.74656
