Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
36720,2023-03-11 00:00:00,2024-07-17 00:00:00,3.1,244.02,0,6348.0,3214.0,0.0,3748.0,395.0,192.0
36721,2023-03-11 01:00:00,2024-07-17 00:00:00,3.1,240.71,0,6261.0,3186.0,0.0,3828.0,452.0,187.0
36722,2023-03-11 02:00:00,2024-07-17 00:00:00,3.1,238.98,0,5976.0,3178.0,0.0,3623.0,446.0,188.0
36723,2023-03-11 03:00:00,2024-07-17 00:00:00,3.1,238.14,0,5689.0,3166.0,0.0,3372.0,430.0,191.0
36724,2023-03-11 04:00:00,2024-07-17 00:00:00,3.1,235.04,0,5142.0,3159.0,0.0,2982.0,337.0,187.0
36725,2023-03-11 05:00:00,2024-07-17 00:00:00,3.1,227.83,0,4659.0,3154.0,0.0,2851.0,270.0,190.0
36726,2023-03-11 06:00:00,2024-07-17 00:00:00,3.1,220.48,0,4081.0,3144.0,0.0,2485.0,256.0,185.0
36727,2023-03-11 07:00:00,2024-07-17 00:00:00,3.1,215.05,0,3780.0,3040.0,0.0,2410.0,279.0,177.0
36728,2023-03-11 08:00:00,2024-07-17 00:00:00,3.1,215.44,0,3677.0,2947.0,0.0,2337.0,261.0,169.0
36729,2023-03-11 09:00:00,2024-07-17 00:00:00,3.1,216.89,0,3740.0,2952.0,0.0,2356.0,238.0,163.0
36730,2023-03-11 10:00:00,2024-07-17 00:00:00,3.1,215.54,0,3625.0,2948.0,0.0,2215.0,305.0,168.0
36731,2023-03-11 11:00:00,2024-07-17 00:00:00,3.1,216.17,0,3978.0,3132.0,0.0,2461.0,354.0,173.0
36732,2023-03-11 12:00:00,2024-07-17 00:00:00,3.1,221.58,0,4330.0,3168.0,0.0,2671.0,305.0,174.0
36733,2023-03-11 13:00:00,2024-07-17 00:00:00,3.1,220.51,0,4469.0,3183.0,0.0,2974.0,240.0,179.0
36734,2023-03-11 14:00:00,2024-07-17 00:00:00,3.1,221.1,0,4608.0,3181.0,0.0,3187.0,206.0,189.0
36735,2023-03-11 15:00:00,2024-07-17 00:00:00,3.1,230.74,0,4850.0,3186.0,0.0,3014.0,163.0,198.0
36736,2023-03-11 16:00:00,2024-07-17 00:00:00,3.1,236.93,0,5115.0,3193.0,0.0,3027.0,122.0,198.0
36737,2023-03-11 17:00:00,2024-07-17 00:00:00,3.1,223.39,0,4701.0,3180.0,0.0,3269.0,154.0,206.0
36738,2023-03-11 18:00:00,2024-07-17 00:00:00,3.1,218.1,0,4599.0,3169.0,0.0,3416.0,177.0,200.0
36739,2023-03-11 19:00:00,2024-07-17 00:00:00,3.1,214.58,0,4493.0,3147.0,0.0,3492.0,197.0,204.0
36740,2023-03-11 20:00:00,2024-07-17 00:00:00,3.1,214.94,0,4482.0,3138.0,0.0,3418.0,226.0,196.0
36741,2023-03-11 21:00:00,2024-07-17 00:00:00,3.1,218.13,0,4555.0,3162.0,0.0,3252.0,254.0,184.0
36742,2023-03-11 22:00:00,2024-07-17 00:00:00,3.1,227.43,0,4884.0,3196.0,0.0,3155.0,214.0,184.0
36743,2023-03-11 23:00:00,2024-07-17 00:00:00,3.1,226.86,0,5106.0,3207.0,1.0,3502.0,161.0,179.0
