UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-02-20 00:00:00,0,6116.0,3195.0,614.0,3221.0,1171.0,106.0
2023-02-20 01:00:00,0,5807.0,3188.0,615.0,3496.0,1364.0,109.0
2023-02-20 02:00:00,0,5485.0,3173.0,612.0,3474.0,1323.0,110.0
2023-02-20 03:00:00,0,4863.0,3141.0,608.0,3611.0,1182.0,106.0
2023-02-20 04:00:00,0,4244.0,3138.0,609.0,3578.0,1182.0,105.0
2023-02-20 05:00:00,0,3741.0,3111.0,590.0,3412.0,1125.0,106.0
2023-02-20 06:00:00,0,3655.0,3117.0,493.0,3353.0,1064.0,118.0
2023-02-20 07:00:00,0,3562.0,3113.0,440.0,3283.0,1039.0,108.0
2023-02-20 08:00:00,0,3558.0,3090.0,530.0,3100.0,1070.0,102.0
2023-02-20 09:00:00,0,3618.0,3114.0,503.0,3019.0,1084.0,103.0
2023-02-20 10:00:00,0,3656.0,3118.0,479.0,3215.0,1005.0,102.0
2023-02-20 11:00:00,0,3809.0,3138.0,527.0,3190.0,940.0,101.0
2023-02-20 12:00:00,0,4436.0,3157.0,595.0,3316.0,961.0,107.0
2023-02-20 13:00:00,0,4887.0,3169.0,599.0,3448.0,918.0,110.0
2023-02-20 14:00:00,0,4907.0,3179.0,594.0,3704.0,907.0,107.0
2023-02-20 15:00:00,0,5022.0,3169.0,620.0,3840.0,789.0,113.0
2023-02-20 16:00:00,0,4972.0,3177.0,612.0,3900.0,618.0,125.0
2023-02-20 17:00:00,0,4567.0,3157.0,593.0,3907.0,725.0,133.0
2023-02-20 18:00:00,0,4293.0,3127.0,581.0,3537.0,920.0,137.0
2023-02-20 19:00:00,0,3639.0,3117.0,503.0,3429.0,945.0,140.0
2023-02-20 20:00:00,0,3564.0,3118.0,422.0,3270.0,989.0,152.0
2023-02-20 21:00:00,0,4059.0,3129.0,536.0,3642.0,790.0,136.0
2023-02-20 22:00:00,0,4772.0,3153.0,561.0,3965.0,554.0,126.0
2023-02-20 23:00:00,0,5704.0,3183.0,633.0,3992.0,367.0,108.0
