Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
35376,2023-01-14 00:00:00,2024-07-17 00:00:00,3.1,279.88,0,7953.0,3317.0,303.0,3581.0,226.0,178.0
35377,2023-01-14 01:00:00,2024-07-17 00:00:00,3.1,276.6,0,7568.0,3315.0,303.0,3456.0,227.0,176.0
35378,2023-01-14 02:00:00,2024-07-17 00:00:00,3.1,274.71,0,7294.0,3320.0,304.0,3347.0,205.0,174.0
35379,2023-01-14 03:00:00,2024-07-17 00:00:00,3.1,269.2,0,6847.0,3317.0,301.0,3304.0,174.0,176.0
35380,2023-01-14 04:00:00,2024-07-17 00:00:00,3.1,260.62,0,6307.0,3300.0,297.0,3351.0,120.0,175.0
35381,2023-01-14 05:00:00,2024-07-17 00:00:00,3.1,251.7,0,5669.0,3295.0,297.0,3253.0,81.0,174.0
35382,2023-01-14 06:00:00,2024-07-17 00:00:00,3.1,244.78,0,4899.0,3311.0,298.0,2785.0,74.0,172.0
35383,2023-01-14 07:00:00,2024-07-17 00:00:00,3.1,251.52,0,5027.0,3302.0,297.0,2597.0,63.0,173.0
35384,2023-01-14 08:00:00,2024-07-17 00:00:00,3.1,246.33,0,4756.0,3297.0,297.0,2590.0,46.0,174.0
35385,2023-01-14 09:00:00,2024-07-17 00:00:00,3.1,247.17,0,4880.0,3302.0,297.0,2688.0,28.0,171.0
35386,2023-01-14 10:00:00,2024-07-17 00:00:00,3.1,248.24,0,4939.0,3305.0,299.0,2712.0,21.0,175.0
35387,2023-01-14 11:00:00,2024-07-17 00:00:00,3.1,256.99,0,5330.0,3320.0,300.0,2668.0,11.0,175.0
35388,2023-01-14 12:00:00,2024-07-17 00:00:00,3.1,248.22,0,5295.0,3324.0,301.0,3089.0,12.0,175.0
35389,2023-01-14 13:00:00,2024-07-17 00:00:00,3.1,252.68,0,5843.0,3331.0,302.0,3411.0,11.0,173.0
35390,2023-01-14 14:00:00,2024-07-17 00:00:00,3.1,262.52,0,6309.0,3344.0,319.0,3334.0,13.0,176.0
35391,2023-01-14 15:00:00,2024-07-17 00:00:00,3.1,257.25,0,6362.0,3327.0,330.0,3735.0,12.0,179.0
35392,2023-01-14 16:00:00,2024-07-17 00:00:00,3.1,263.03,0,6816.0,3329.0,349.0,3858.0,13.0,180.0
35393,2023-01-14 17:00:00,2024-07-17 00:00:00,3.1,269.11,0,7192.0,3314.0,473.0,4061.0,20.0,193.0
35394,2023-01-14 18:00:00,2024-07-17 00:00:00,3.1,268.33,0,6941.0,3324.0,463.0,3820.0,36.0,181.0
35395,2023-01-14 19:00:00,2024-07-17 00:00:00,3.1,262.38,0,6701.0,3320.0,372.0,3795.0,53.0,178.0
35396,2023-01-14 20:00:00,2024-07-17 00:00:00,3.1,260.83,0,6353.0,3329.0,341.0,3500.0,50.0,181.0
35397,2023-01-14 21:00:00,2024-07-17 00:00:00,3.1,263.33,0,6471.0,3334.0,346.0,3449.0,64.0,176.0
35398,2023-01-14 22:00:00,2024-07-17 00:00:00,3.1,259.57,0,6483.0,3347.0,325.0,3626.0,68.0,174.0
35399,2023-01-14 23:00:00,2024-07-17 00:00:00,3.1,269.26,0,7447.0,3336.0,346.0,3991.0,66.0,177.0
