UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-08-13 00:00:00,0,10787.0,3244.0,38.0,3657.0,647.0,201.0
2023-08-13 01:00:00,0,10872.0,3259.0,0.0,3499.0,852.0,229.0
2023-08-13 02:00:00,0,10385.0,3251.0,21.0,3398.0,843.0,203.0
2023-08-13 03:00:00,0,9690.0,3246.0,10.0,3246.0,857.0,205.0
2023-08-13 04:00:00,0,9005.0,3250.0,0.0,2885.0,889.0,212.0
2023-08-13 05:00:00,0,8373.0,3249.0,0.0,2723.0,750.0,212.0
2023-08-13 06:00:00,0,8023.0,3263.0,0.0,2587.0,610.0,207.0
2023-08-13 07:00:00,0,7476.0,3274.0,5.0,2523.0,572.0,200.0
2023-08-13 08:00:00,0,6981.0,3280.0,0.0,2507.0,524.0,210.0
2023-08-13 09:00:00,0,6932.0,3273.0,0.0,2534.0,458.0,213.0
2023-08-13 10:00:00,0,6818.0,3268.0,0.0,2601.0,398.0,211.0
2023-08-13 11:00:00,0,6876.0,3254.0,5.0,2697.0,321.0,206.0
2023-08-13 12:00:00,0,6968.0,3250.0,5.0,2984.0,305.0,223.0
2023-08-13 13:00:00,0,7407.0,3229.0,4.0,3317.0,292.0,263.0
2023-08-13 14:00:00,0,7688.0,3221.0,4.0,3297.0,429.0,296.0
2023-08-13 15:00:00,0,8479.0,3228.0,7.0,3426.0,578.0,302.0
2023-08-13 16:00:00,0,9093.0,3231.0,16.0,3410.0,965.0,296.0
2023-08-13 17:00:00,0,10079.0,3227.0,0.0,3495.0,1166.0,325.0
2023-08-13 18:00:00,0,10619.0,3220.0,47.0,3564.0,1278.0,328.0
2023-08-13 19:00:00,0,10611.0,3218.0,129.0,3606.0,1341.0,347.0
2023-08-13 20:00:00,0,10841.0,3214.0,218.0,3730.0,1344.0,339.0
2023-08-13 21:00:00,0,11258.0,3222.0,224.0,3958.0,1256.0,330.0
2023-08-13 22:00:00,0,11360.0,3224.0,294.0,4174.0,1034.0,306.0
2023-08-13 23:00:00,0,11570.0,3225.0,266.0,4151.0,867.0,245.0
