UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-05-30 00:00:00,0,6924.0,3259.0,316.0,3537.0,271.0,195.0
2023-05-30 01:00:00,0,6229.0,3258.0,315.0,3406.0,358.0,190.0
2023-05-30 02:00:00,0,5848.0,3256.0,315.0,3197.0,464.0,193.0
2023-05-30 03:00:00,0,5564.0,3236.0,313.0,3019.0,473.0,196.0
2023-05-30 04:00:00,0,4802.0,3238.0,309.0,2481.0,580.0,196.0
2023-05-30 05:00:00,0,5256.0,3262.0,294.0,1703.0,695.0,199.0
2023-05-30 06:00:00,0,4564.0,3269.0,294.0,1865.0,745.0,200.0
2023-05-30 07:00:00,0,4667.0,3201.0,290.0,1834.0,862.0,197.0
2023-05-30 08:00:00,0,4846.0,3208.0,291.0,1562.0,947.0,199.0
2023-05-30 09:00:00,0,4641.0,3276.0,299.0,1549.0,980.0,205.0
2023-05-30 10:00:00,0,5292.0,3263.0,298.0,1731.0,901.0,203.0
2023-05-30 11:00:00,0,5736.0,3249.0,315.0,2569.0,731.0,212.0
2023-05-30 12:00:00,0,6213.0,3247.0,334.0,3117.0,601.0,228.0
2023-05-30 13:00:00,0,6204.0,3241.0,334.0,3313.0,350.0,257.0
2023-05-30 14:00:00,0,6482.0,3246.0,330.0,3402.0,196.0,279.0
2023-05-30 15:00:00,0,6261.0,3238.0,330.0,3392.0,82.0,294.0
2023-05-30 16:00:00,0,6423.0,3239.0,330.0,3400.0,8.0,301.0
2023-05-30 17:00:00,0,6624.0,3249.0,330.0,3270.0,1.0,316.0
2023-05-30 18:00:00,0,6872.0,3248.0,328.0,3277.0,6.0,297.0
2023-05-30 19:00:00,0,7081.0,3255.0,328.0,3343.0,9.0,305.0
2023-05-30 20:00:00,0,7261.0,3274.0,330.0,3350.0,12.0,298.0
2023-05-30 21:00:00,0,7828.0,3281.0,330.0,3491.0,15.0,283.0
2023-05-30 22:00:00,0,8389.0,3282.0,330.0,3835.0,20.0,256.0
2023-05-30 23:00:00,0,8784.0,3284.0,331.0,3899.0,24.0,236.0
