Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
38664,2023-05-31 00:00:00,2024-07-17 00:00:00,3.1,292.18,0,8568.0,3289.0,333.0,3640.0,25.0,220.0
38665,2023-05-31 01:00:00,2024-07-17 00:00:00,3.1,291.31,0,8586.0,3278.0,333.0,3670.0,58.0,209.0
38666,2023-05-31 02:00:00,2024-07-17 00:00:00,3.1,287.79,0,8357.0,3294.0,334.0,3661.0,94.0,209.0
38667,2023-05-31 03:00:00,2024-07-17 00:00:00,3.1,279.09,0,7486.0,3286.0,334.0,3436.0,151.0,206.0
38668,2023-05-31 04:00:00,2024-07-17 00:00:00,3.1,263.45,0,6121.0,3271.0,332.0,3078.0,208.0,206.0
38669,2023-05-31 05:00:00,2024-07-17 00:00:00,3.1,257.99,0,5318.0,3260.0,325.0,2505.0,310.0,210.0
38670,2023-05-31 06:00:00,2024-07-17 00:00:00,3.1,257.96,0,5091.0,3218.0,295.0,2052.0,549.0,207.0
38671,2023-05-31 07:00:00,2024-07-17 00:00:00,3.1,267.03,0,5288.0,3148.0,297.0,1690.0,741.0,197.0
38672,2023-05-31 08:00:00,2024-07-17 00:00:00,3.1,248.52,0,4609.0,3162.0,307.0,1893.0,748.0,197.0
38673,2023-05-31 09:00:00,2024-07-17 00:00:00,3.1,252.04,0,4780.0,3173.0,290.0,1936.0,671.0,199.0
38674,2023-05-31 10:00:00,2024-07-17 00:00:00,3.1,256.51,0,5135.0,3254.0,300.0,2055.0,636.0,205.0
38675,2023-05-31 11:00:00,2024-07-17 00:00:00,3.1,258.84,0,5517.0,3245.0,335.0,2483.0,537.0,210.0
38676,2023-05-31 12:00:00,2024-07-17 00:00:00,3.1,275.16,0,6830.0,3237.0,334.0,2990.0,371.0,225.0
38677,2023-05-31 13:00:00,2024-07-17 00:00:00,3.1,282.75,0,7093.0,3246.0,331.0,3016.0,149.0,247.0
38678,2023-05-31 14:00:00,2024-07-17 00:00:00,3.1,280.99,0,6765.0,3230.0,328.0,2996.0,52.0,277.0
38679,2023-05-31 15:00:00,2024-07-17 00:00:00,3.1,276.42,0,6482.0,3227.0,328.0,3057.0,21.0,290.0
38680,2023-05-31 16:00:00,2024-07-17 00:00:00,3.1,283.64,0,6978.0,3242.0,319.0,3070.0,10.0,296.0
38681,2023-05-31 17:00:00,2024-07-17 00:00:00,3.1,285.24,0,7169.0,3270.0,317.0,3110.0,0.0,295.0
38682,2023-05-31 18:00:00,2024-07-17 00:00:00,3.1,287.72,0,7408.0,3277.0,323.0,3163.0,3.0,298.0
38683,2023-05-31 19:00:00,2024-07-17 00:00:00,3.1,290.75,0,7682.0,3283.0,328.0,3193.0,13.0,297.0
38684,2023-05-31 20:00:00,2024-07-17 00:00:00,3.1,292.94,0,8054.0,3298.0,332.0,3321.0,21.0,293.0
38685,2023-05-31 21:00:00,2024-07-17 00:00:00,3.1,290.75,0,8778.0,3309.0,342.0,3963.0,18.0,274.0
38686,2023-05-31 22:00:00,2024-07-17 00:00:00,3.1,295.51,0,9230.0,3323.0,327.0,3907.0,29.0,245.0
38687,2023-05-31 23:00:00,2024-07-17 00:00:00,3.1,294.93,0,9520.0,3331.0,328.0,4123.0,37.0,235.0
