UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-04-24 00:00:00,0,5586.0,0.0,0.0,3269.0,487.0,2869.0
2023-04-24 01:00:00,0,5614.0,0.0,0.0,3248.0,431.0,2876.0
2023-04-24 02:00:00,0,5472.0,0.0,0.0,3225.0,348.0,2816.0
2023-04-24 03:00:00,0,5354.0,0.0,0.0,3005.0,350.0,2763.0
2023-04-24 04:00:00,0,5007.0,0.0,0.0,2692.0,335.0,2737.0
2023-04-24 05:00:00,0,4890.0,0.0,0.0,2298.0,293.0,2752.0
2023-04-24 06:00:00,0,4653.0,0.0,0.0,2299.0,275.0,2765.0
2023-04-24 07:00:00,0,4494.0,0.0,0.0,2317.0,320.0,2781.0
2023-04-24 08:00:00,0,4462.0,0.0,0.0,2314.0,320.0,2800.0
2023-04-24 09:00:00,0,4853.0,0.0,0.0,2452.0,314.0,2827.0
2023-04-24 10:00:00,0,5315.0,0.0,0.0,2461.0,305.0,2840.0
2023-04-24 11:00:00,0,5448.0,0.0,0.0,2935.0,259.0,2836.0
2023-04-24 12:00:00,0,5790.0,0.0,0.0,3415.0,206.0,2804.0
2023-04-24 13:00:00,0,5546.0,0.0,0.0,3401.0,136.0,2825.0
2023-04-24 14:00:00,0,5516.0,0.0,0.0,3335.0,101.0,2846.0
2023-04-24 15:00:00,0,5439.0,0.0,1.0,3314.0,103.0,2863.0
2023-04-24 16:00:00,0,5353.0,0.0,0.0,3300.0,143.0,2859.0
2023-04-24 17:00:00,0,5243.0,0.0,0.0,3276.0,187.0,2870.0
2023-04-24 18:00:00,0,5183.0,0.0,0.0,3343.0,231.0,2899.0
2023-04-24 19:00:00,0,5105.0,0.0,0.0,3230.0,248.0,2883.0
2023-04-24 20:00:00,0,5190.0,0.0,0.0,3369.0,337.0,2877.0
2023-04-24 21:00:00,0,5215.0,0.0,0.0,3301.0,369.0,2884.0
2023-04-24 22:00:00,0,5475.0,0.0,0.0,3264.0,297.0,2864.0
2023-04-24 23:00:00,0,5968.0,0.0,0.0,3378.0,350.0,2849.0
