Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
36336,2023-02-23 00:00:00,2024-07-17 00:00:00,3.1,207.57,0,7425.0,3184.0,1169.0,3577.0,358.0,108.0
36337,2023-02-23 01:00:00,2024-07-17 00:00:00,3.1,203.61,0,7194.0,3185.0,1132.0,3652.0,368.0,110.0
36338,2023-02-23 02:00:00,2024-07-17 00:00:00,3.1,200.89,0,7093.0,3173.0,963.0,3640.0,342.0,108.0
36339,2023-02-23 03:00:00,2024-07-17 00:00:00,3.1,198.73,0,6770.0,3179.0,812.0,3346.0,359.0,107.0
36340,2023-02-23 04:00:00,2024-07-17 00:00:00,3.1,192.56,0,6161.0,3175.0,632.0,2999.0,418.0,108.0
36341,2023-02-23 05:00:00,2024-07-17 00:00:00,3.1,183.74,0,5482.0,3185.0,476.0,2731.0,447.0,108.0
36342,2023-02-23 06:00:00,2024-07-17 00:00:00,3.1,185.24,0,5316.0,3198.0,450.0,2416.0,496.0,129.0
36343,2023-02-23 07:00:00,2024-07-17 00:00:00,3.1,175.85,0,4980.0,3202.0,335.0,2379.0,610.0,112.0
36344,2023-02-23 08:00:00,2024-07-17 00:00:00,3.1,173.29,0,4855.0,3216.0,318.0,2413.0,578.0,116.0
36345,2023-02-23 09:00:00,2024-07-17 00:00:00,3.1,177.06,0,5011.0,3213.0,334.0,2457.0,472.0,111.0
36346,2023-02-23 10:00:00,2024-07-17 00:00:00,3.1,180.33,0,5159.0,3225.0,335.0,2453.0,417.0,114.0
36347,2023-02-23 11:00:00,2024-07-17 00:00:00,3.1,184.04,0,5420.0,3227.0,311.0,2488.0,383.0,116.0
36348,2023-02-23 12:00:00,2024-07-17 00:00:00,3.1,190.48,0,6388.0,3224.0,333.0,3115.0,288.0,114.0
36349,2023-02-23 13:00:00,2024-07-17 00:00:00,3.1,198.28,0,7520.0,3228.0,338.0,3562.0,297.0,116.0
36350,2023-02-23 14:00:00,2024-07-17 00:00:00,3.1,201.52,0,7761.0,3236.0,339.0,3576.0,237.0,117.0
36351,2023-02-23 15:00:00,2024-07-17 00:00:00,3.1,204.28,0,7836.0,3230.0,338.0,3516.0,193.0,137.0
36352,2023-02-23 16:00:00,2024-07-17 00:00:00,3.1,205.83,0,7975.0,3229.0,338.0,3531.0,157.0,127.0
36353,2023-02-23 17:00:00,2024-07-17 00:00:00,3.1,202.83,0,7726.0,3228.0,337.0,3534.0,165.0,121.0
36354,2023-02-23 18:00:00,2024-07-17 00:00:00,3.1,203.5,0,7679.0,3219.0,337.0,3495.0,138.0,128.0
36355,2023-02-23 19:00:00,2024-07-17 00:00:00,3.1,209.04,0,8197.0,3216.0,338.0,3469.0,173.0,130.0
36356,2023-02-23 20:00:00,2024-07-17 00:00:00,3.1,210.66,0,8378.0,3215.0,339.0,3440.0,214.0,126.0
36357,2023-02-23 21:00:00,2024-07-17 00:00:00,3.1,209.2,0,8356.0,3222.0,344.0,3457.0,279.0,121.0
36358,2023-02-23 22:00:00,2024-07-17 00:00:00,3.1,204.39,0,8239.0,3241.0,347.0,3582.0,413.0,120.0
36359,2023-02-23 23:00:00,2024-07-17 00:00:00,3.1,200.48,0,8367.0,3228.0,344.0,3703.0,715.0,117.0
