UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-01-05 00:00:00,0,7386.0,3294.0,598.0,3400.0,752.0,172.0
2023-01-05 01:00:00,0,7002.0,3289.0,595.0,3365.0,871.0,172.0
2023-01-05 02:00:00,0,6393.0,3283.0,594.0,3327.0,953.0,172.0
2023-01-05 03:00:00,0,5842.0,3269.0,592.0,3348.0,882.0,169.0
2023-01-05 04:00:00,0,5120.0,3248.0,588.0,3217.0,993.0,169.0
2023-01-05 05:00:00,0,4631.0,3269.0,591.0,2931.0,965.0,173.0
2023-01-05 06:00:00,0,4172.0,3271.0,592.0,2502.0,940.0,173.0
2023-01-05 07:00:00,0,3905.0,3258.0,589.0,2451.0,1036.0,173.0
2023-01-05 08:00:00,0,3949.0,3233.0,585.0,2478.0,930.0,171.0
2023-01-05 09:00:00,0,3870.0,3230.0,584.0,2469.0,953.0,169.0
2023-01-05 10:00:00,0,3921.0,3232.0,584.0,2426.0,855.0,175.0
2023-01-05 11:00:00,0,4366.0,3222.0,573.0,2476.0,632.0,170.0
2023-01-05 12:00:00,0,5614.0,3258.0,589.0,2896.0,553.0,175.0
2023-01-05 13:00:00,0,6367.0,3274.0,592.0,3323.0,454.0,182.0
2023-01-05 14:00:00,0,6902.0,3281.0,593.0,3581.0,320.0,179.0
2023-01-05 15:00:00,0,7264.0,3294.0,596.0,3574.0,234.0,179.0
2023-01-05 16:00:00,0,6997.0,3291.0,621.0,3748.0,288.0,179.0
2023-01-05 17:00:00,0,6763.0,3277.0,592.0,3658.0,282.0,179.0
2023-01-05 18:00:00,0,6535.0,3272.0,591.0,3686.0,294.0,180.0
2023-01-05 19:00:00,0,6627.0,3272.0,614.0,3673.0,222.0,193.0
2023-01-05 20:00:00,0,6792.0,3285.0,594.0,3685.0,167.0,195.0
2023-01-05 21:00:00,0,7228.0,3287.0,594.0,3749.0,89.0,193.0
2023-01-05 22:00:00,0,7964.0,3323.0,601.0,3751.0,63.0,192.0
2023-01-05 23:00:00,0,8651.0,3343.0,604.0,3827.0,85.0,195.0
