UTC time,forecasted_avg_carbon_intensity
2023-08-05T00:00:00.000000000,246.01654
2023-08-05T01:00:00.000000000,241.82881
2023-08-05T02:00:00.000000000,239.35137
2023-08-05T03:00:00.000000000,236.95852
2023-08-05T04:00:00.000000000,233.99207
2023-08-05T05:00:00.000000000,232.5472
2023-08-05T06:00:00.000000000,231.78735
2023-08-05T07:00:00.000000000,231.09239
2023-08-05T08:00:00.000000000,230.14863
2023-08-05T09:00:00.000000000,231.64647
2023-08-05T10:00:00.000000000,233.9225
2023-08-05T11:00:00.000000000,237.34393
2023-08-05T12:00:00.000000000,241.02051
2023-08-05T13:00:00.000000000,242.89269
2023-08-05T14:00:00.000000000,245.50489
2023-08-05T15:00:00.000000000,248.38153
2023-08-05T16:00:00.000000000,249.4026
2023-08-05T17:00:00.000000000,247.46332
2023-08-05T18:00:00.000000000,247.32213
2023-08-05T19:00:00.000000000,239.86779
2023-08-05T20:00:00.000000000,240.62314
2023-08-05T21:00:00.000000000,239.28315
2023-08-05T22:00:00.000000000,240.34003
2023-08-05T23:00:00.000000000,236.98953
2023-08-06T00:00:00.000000000,261.31938
2023-08-06T01:00:00.000000000,257.09501
2023-08-06T02:00:00.000000000,254.90958
2023-08-06T03:00:00.000000000,252.53518
2023-08-06T04:00:00.000000000,249.46205
2023-08-06T05:00:00.000000000,247.70433
2023-08-06T06:00:00.000000000,246.66398
2023-08-06T07:00:00.000000000,245.55335
2023-08-06T08:00:00.000000000,244.17875
2023-08-06T09:00:00.000000000,245.49853
2023-08-06T10:00:00.000000000,247.71689
2023-08-06T11:00:00.000000000,251.09111
2023-08-06T12:00:00.000000000,254.8981
2023-08-06T13:00:00.000000000,256.84247
2023-08-06T14:00:00.000000000,259.60391
2023-08-06T15:00:00.000000000,262.53327
2023-08-06T16:00:00.000000000,262.93402
2023-08-06T17:00:00.000000000,260.59686
2023-08-06T18:00:00.000000000,260.4004
2023-08-06T19:00:00.000000000,251.14396
2023-08-06T20:00:00.000000000,251.89437
2023-08-06T21:00:00.000000000,250.62117
2023-08-06T22:00:00.000000000,252.0675
2023-08-06T23:00:00.000000000,248.61909
2023-08-07T00:00:00.000000000,269.71934
2023-08-07T01:00:00.000000000,265.52737
2023-08-07T02:00:00.000000000,263.55869
2023-08-07T03:00:00.000000000,261.48059
2023-08-07T04:00:00.000000000,258.11134
2023-08-07T05:00:00.000000000,255.95438
2023-08-07T06:00:00.000000000,254.39479
2023-08-07T07:00:00.000000000,252.84108
2023-08-07T08:00:00.000000000,250.92575
2023-08-07T09:00:00.000000000,251.83735
2023-08-07T10:00:00.000000000,253.51721
2023-08-07T11:00:00.000000000,256.78103
2023-08-07T12:00:00.000000000,260.69999
2023-08-07T13:00:00.000000000,262.64372
2023-08-07T14:00:00.000000000,265.57206
2023-08-07T15:00:00.000000000,268.81384
2023-08-07T16:00:00.000000000,269.30134
2023-08-07T17:00:00.000000000,266.98289
2023-08-07T18:00:00.000000000,266.98745
2023-08-07T19:00:00.000000000,256.9803
2023-08-07T20:00:00.000000000,257.80911
2023-08-07T21:00:00.000000000,256.59828
2023-08-07T22:00:00.000000000,258.0844
2023-08-07T23:00:00.000000000,254.59158
2023-08-08T00:00:00.000000000,277.99642
2023-08-08T01:00:00.000000000,274.07394
2023-08-08T02:00:00.000000000,272.49145
2023-08-08T03:00:00.000000000,270.68327
2023-08-08T04:00:00.000000000,267.64945
2023-08-08T05:00:00.000000000,265.63683
2023-08-08T06:00:00.000000000,264.28987
2023-08-08T07:00:00.000000000,262.83262
2023-08-08T08:00:00.000000000,261.00858
2023-08-08T09:00:00.000000000,262.00096
2023-08-08T10:00:00.000000000,263.66327
2023-08-08T11:00:00.000000000,266.81285
2023-08-08T12:00:00.000000000,270.5928
2023-08-08T13:00:00.000000000,272.4399
2023-08-08T14:00:00.000000000,275.04595
2023-08-08T15:00:00.000000000,277.81565
2023-08-08T16:00:00.000000000,277.37241
2023-08-08T17:00:00.000000000,274.50067
2023-08-08T18:00:00.000000000,274.13081
2023-08-08T19:00:00.000000000,262.60493
2023-08-08T20:00:00.000000000,263.23651
2023-08-08T21:00:00.000000000,262.02341
2023-08-08T22:00:00.000000000,263.65815
2023-08-08T23:00:00.000000000,260.06854
