UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-09-27 00:00:00,0,7799.0,3296.0,15.0,3127.0,165.0,167.0
2023-09-27 01:00:00,0,7579.0,3305.0,13.0,2960.0,174.0,170.0
2023-09-27 02:00:00,0,6851.0,3292.0,14.0,2800.0,149.0,162.0
2023-09-27 03:00:00,0,6086.0,3279.0,13.0,2626.0,193.0,165.0
2023-09-27 04:00:00,0,5008.0,3309.0,14.0,2036.0,222.0,164.0
2023-09-27 05:00:00,0,4641.0,3319.0,15.0,1969.0,244.0,167.0
2023-09-27 06:00:00,0,4404.0,3324.0,15.0,1856.0,275.0,168.0
2023-09-27 07:00:00,0,4276.0,3340.0,15.0,1877.0,320.0,161.0
2023-09-27 08:00:00,0,4310.0,3341.0,15.0,1858.0,322.0,167.0
2023-09-27 09:00:00,0,4481.0,3342.0,13.0,1844.0,319.0,165.0
2023-09-27 10:00:00,0,4686.0,3345.0,14.0,1878.0,407.0,167.0
2023-09-27 11:00:00,0,5758.0,3328.0,14.0,2214.0,492.0,174.0
2023-09-27 12:00:00,0,6927.0,3273.0,13.0,2755.0,472.0,164.0
2023-09-27 13:00:00,0,6757.0,3261.0,21.0,2727.0,382.0,188.0
2023-09-27 14:00:00,0,6259.0,3256.0,64.0,2590.0,287.0,225.0
2023-09-27 15:00:00,0,5667.0,3249.0,63.0,2620.0,274.0,258.0
2023-09-27 16:00:00,0,5576.0,3259.0,63.0,2688.0,344.0,275.0
2023-09-27 17:00:00,0,5438.0,3264.0,73.0,2773.0,294.0,277.0
2023-09-27 18:00:00,0,5621.0,3262.0,37.0,2729.0,247.0,276.0
2023-09-27 19:00:00,0,5499.0,3254.0,33.0,2786.0,247.0,276.0
2023-09-27 20:00:00,0,5805.0,3258.0,17.0,2839.0,253.0,259.0
2023-09-27 21:00:00,0,6338.0,3261.0,15.0,2940.0,258.0,236.0
2023-09-27 22:00:00,0,6961.0,3274.0,15.0,3172.0,239.0,208.0
2023-09-27 23:00:00,0,7365.0,3287.0,14.0,3307.0,269.0,178.0
