UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-06-20 00:00:00,0,8454.0,3266.0,654.0,3820.0,291.0,193.0
2023-06-20 01:00:00,0,8386.0,3278.0,665.0,3659.0,366.0,189.0
2023-06-20 02:00:00,0,7998.0,3277.0,667.0,3331.0,434.0,184.0
2023-06-20 03:00:00,0,7111.0,3265.0,667.0,2912.0,454.0,183.0
2023-06-20 04:00:00,0,6278.0,3286.0,671.0,2341.0,435.0,179.0
2023-06-20 05:00:00,0,5807.0,3289.0,675.0,2109.0,405.0,180.0
2023-06-20 06:00:00,0,5487.0,3277.0,676.0,2078.0,351.0,179.0
2023-06-20 07:00:00,0,4980.0,3186.0,623.0,1991.0,303.0,176.0
2023-06-20 08:00:00,0,4740.0,3175.0,580.0,2000.0,284.0,169.0
2023-06-20 09:00:00,0,4867.0,3189.0,593.0,2003.0,255.0,168.0
2023-06-20 10:00:00,0,5078.0,3278.0,620.0,2062.0,237.0,177.0
2023-06-20 11:00:00,0,5573.0,3275.0,633.0,2410.0,213.0,184.0
2023-06-20 12:00:00,0,6613.0,3274.0,679.0,2817.0,147.0,198.0
2023-06-20 13:00:00,0,6928.0,3255.0,675.0,3193.0,71.0,202.0
2023-06-20 14:00:00,0,6972.0,3256.0,676.0,3253.0,37.0,224.0
2023-06-20 15:00:00,0,6926.0,3258.0,674.0,3292.0,20.0,256.0
2023-06-20 16:00:00,0,6951.0,3271.0,675.0,3256.0,31.0,284.0
2023-06-20 17:00:00,0,7234.0,3274.0,670.0,3380.0,93.0,306.0
2023-06-20 18:00:00,0,7624.0,3282.0,666.0,3409.0,148.0,294.0
2023-06-20 19:00:00,0,7713.0,3284.0,659.0,3386.0,193.0,283.0
2023-06-20 20:00:00,0,7753.0,3282.0,655.0,3403.0,193.0,284.0
2023-06-20 21:00:00,0,8270.0,3278.0,655.0,3574.0,167.0,275.0
2023-06-20 22:00:00,0,8759.0,3293.0,658.0,3986.0,161.0,280.0
2023-06-20 23:00:00,0,8785.0,3302.0,662.0,3828.0,187.0,235.0
