UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-06-16 00:00:00,2024-07-17 00:00:00,3.1,2.222664907471984,289.04679677767456,286.9254748605634,318.4076264449578,2.3289695447697234,0.0,8292.25642,3211.79229,638.17154,3515.77473,296.30621,265.47354
2023-06-16 01:00:00,2024-07-17 00:00:00,3.1,2.258139806924535,286.7314345653672,285.4547223611902,3.917179091211079,1.0429971866848573,0.0,8042.96601,3213.34558,649.72703,3418.30152,284.56589,264.82211
2023-06-16 02:00:00,2024-07-17 00:00:00,3.1,2.258139806924535,286.7314345653672,285.4547223611902,3.917179091211079,1.0429971866848573,0.0,7599.66763,3222.40334,657.69471,3291.01559,275.17951,243.5722
2023-06-16 03:00:00,2024-07-17 00:00:00,3.1,2.258139806924535,286.7314345653672,285.4547223611902,3.917179091211079,1.0429971866848573,0.0,7088.00321,3235.97812,654.62583,3016.40042,254.42961,246.6485
2023-06-16 04:00:00,2024-07-17 00:00:00,3.1,2.237433032146808,285.7341971388952,284.5858376013089,1.9585863150613407,1.7722612287410286,0.0,6541.44955,3248.41053,607.696,2693.10733,241.20109,250.74243
2023-06-16 05:00:00,2024-07-17 00:00:00,3.1,2.237433032146808,285.7341971388952,284.5858376013089,1.9585863150613407,1.7722612287410286,0.0,5764.8611,3240.48632,553.36595,2400.87375,228.10323,253.87195
2023-06-16 06:00:00,2024-07-17 00:00:00,3.1,2.237433032146808,285.7341971388952,284.5858376013089,1.9585863150613407,1.7722612287410286,0.0,5254.35764,3237.30737,551.60697,2180.48952,207.2627,241.06277
2023-06-16 07:00:00,2024-07-17 00:00:00,3.1,2.246547709131301,284.9375854092224,283.7892187639427,0.0,0.5512931393349368,0.0,4806.6863,3223.30406,518.5737,2014.59506,179.60564,254.16426
2023-06-16 08:00:00,2024-07-17 00:00:00,3.1,2.246547709131301,284.9375854092224,283.7892187639427,0.0,0.5512931393349368,0.0,4583.39335,3228.86004,508.65286,2023.56919,152.3901,244.92881
2023-06-16 09:00:00,2024-07-17 00:00:00,3.1,2.246547709131301,284.9375854092224,283.7892187639427,0.0,0.5512931393349368,0.0,4632.00007,3216.65167,506.03997,2132.38953,129.29154,251.28794
2023-06-16 10:00:00,2024-07-17 00:00:00,3.1,2.894723892898948,287.09193663844474,284.9066008473119,44.43224379925576,1.0669004689250157,0.0,4839.96035,3219.1861,495.06707,2305.52492,109.37754,276.83854
2023-06-16 11:00:00,2024-07-17 00:00:00,3.1,2.894723892898948,287.09193663844474,284.9066008473119,44.43224379925576,1.0669004689250157,0.0,5058.69025,3228.57857,456.44467,2548.63024,99.31681,256.64189
2023-06-16 12:00:00,2024-07-17 00:00:00,3.1,2.894723892898948,287.09193663844474,284.9066008473119,44.43224379925576,1.0669004689250157,0.0,5367.68678,3229.01361,492.02112,2782.2153,109.86518,257.2589
2023-06-16 13:00:00,2024-07-17 00:00:00,3.1,4.41388291144132,290.9333694250679,283.8652080976668,458.8151213123306,0.933448889459595,0.0,5782.98112,3229.10514,509.73942,3012.60141,112.36823,261.14285
2023-06-16 14:00:00,2024-07-17 00:00:00,3.1,4.41388291144132,290.9333694250679,283.8652080976668,458.8151213123306,0.933448889459595,0.0,6129.04666,3212.73629,490.98011,3219.51353,108.20777,260.48635
2023-06-16 15:00:00,2024-07-17 00:00:00,3.1,4.41388291144132,290.9333694250679,283.8652080976668,458.8151213123306,0.933448889459595,0.0,6367.24888,3216.10135,509.65768,3266.25226,106.56157,249.11914
2023-06-16 16:00:00,2024-07-17 00:00:00,3.1,4.950077559031395,292.24957602685083,282.86570817010625,577.7586389831961,2.169551187166272,0.0,6758.29241,3215.40705,520.98248,3319.25349,103.76907,246.98567
2023-06-16 17:00:00,2024-07-17 00:00:00,3.1,4.950077559031395,292.24957602685083,282.86570817010625,577.7586389831961,2.169551187166272,0.0,7203.9276,3223.01569,566.73273,3349.07464,110.58771,245.64218
2023-06-16 18:00:00,2024-07-17 00:00:00,3.1,4.950077559031395,292.24957602685083,282.86570817010625,577.7586389831961,2.169551187166272,0.0,7468.5922,3232.39132,562.51418,3360.93321,127.82301,250.99754
2023-06-16 19:00:00,2024-07-17 00:00:00,3.1,4.822636960817404,291.84934402603386,283.2770976758951,546.3463817319075,1.069095917179132,0.0,7631.31107,3235.79621,578.24586,3341.59181,129.67963,260.99289
2023-06-16 20:00:00,2024-07-17 00:00:00,3.1,4.822636960817404,291.84934402603386,283.2770976758951,546.3463817319075,1.069095917179132,0.0,7821.04895,3221.42105,583.23823,3396.25445,145.69464,261.51389
2023-06-16 21:00:00,2024-07-17 00:00:00,3.1,4.822636960817404,291.84934402603386,283.2770976758951,546.3463817319075,1.069095917179132,0.0,7945.04137,3211.39708,588.20541,3453.92052,165.58009,255.9841
2023-06-16 22:00:00,2024-07-17 00:00:00,3.1,3.771822564988458,288.8952367916324,283.9559658226005,377.2540103623989,1.7450795418042278,0.0,8095.62539,3210.31502,604.63337,3502.95655,183.94767,280.55967
2023-06-16 23:00:00,2024-07-17 00:00:00,3.1,3.771822564988458,288.8952367916324,283.9559658226005,377.2540103623989,1.7450795418042278,0.0,8217.02455,3213.57727,633.09368,3599.49828,208.22954,290.66689
2023-06-17 00:00:00,2024-07-17 00:00:00,3.1,3.771822564988458,288.8952367916324,283.9559658226005,377.2540103623989,1.7450795418042278,0.0,8499.56615,3162.05634,589.97689,3514.16142,187.61127,265.47354
2023-06-17 01:00:00,2024-07-17 00:00:00,3.1,2.9810489556737325,286.4707935983462,283.2167597717069,3.874928424420303,0.2689318753608237,0.0,8256.64507,3163.59679,601.05327,3435.87544,193.41889,264.82211
2023-06-17 02:00:00,2024-07-17 00:00:00,3.1,2.9810489556737325,286.4707935983462,283.2167597717069,3.874928424420303,0.2689318753608237,0.0,7807.81875,3172.69822,606.91424,3332.52238,192.27381,243.5722
