Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
40824,2023-08-29 00:00:00,2024-07-17 00:00:00,3.1,215.12,0,9715.0,3253.0,4.0,3971.0,72.0,178.0
40825,2023-08-29 01:00:00,2024-07-17 00:00:00,3.1,215.84,0,9695.0,3249.0,4.0,3873.0,109.0,182.0
40826,2023-08-29 02:00:00,2024-07-17 00:00:00,3.1,216.51,0,9053.0,3241.0,4.0,3320.0,142.0,170.0
40827,2023-08-29 03:00:00,2024-07-17 00:00:00,3.1,211.91,0,8423.0,3246.0,4.0,3158.0,171.0,168.0
40828,2023-08-29 04:00:00,2024-07-17 00:00:00,3.1,210.9,0,7838.0,3242.0,4.0,2729.0,251.0,177.0
40829,2023-08-29 05:00:00,2024-07-17 00:00:00,3.1,203.08,0,6936.0,3258.0,5.0,2429.0,343.0,177.0
40830,2023-08-29 06:00:00,2024-07-17 00:00:00,3.1,197.59,0,6503.0,3265.0,5.0,2424.0,325.0,175.0
40831,2023-08-29 07:00:00,2024-07-17 00:00:00,3.1,197.58,0,6260.0,3184.0,4.0,2320.0,299.0,176.0
40832,2023-08-29 08:00:00,2024-07-17 00:00:00,3.1,196.39,0,6141.0,3177.0,4.0,2341.0,254.0,176.0
40833,2023-08-29 09:00:00,2024-07-17 00:00:00,3.1,195.0,0,6048.0,3176.0,4.0,2363.0,234.0,175.0
40834,2023-08-29 10:00:00,2024-07-17 00:00:00,3.1,202.66,0,6892.0,3266.0,5.0,2514.0,250.0,182.0
40835,2023-08-29 11:00:00,2024-07-17 00:00:00,3.1,203.39,0,7452.0,3260.0,4.0,2935.0,242.0,180.0
40836,2023-08-29 12:00:00,2024-07-17 00:00:00,3.1,207.96,0,7933.0,3256.0,4.0,3080.0,181.0,188.0
40837,2023-08-29 13:00:00,2024-07-17 00:00:00,3.1,211.77,0,8458.0,3264.0,4.0,3289.0,120.0,204.0
40838,2023-08-29 14:00:00,2024-07-17 00:00:00,3.1,213.18,0,8473.0,3262.0,4.0,3263.0,83.0,219.0
40839,2023-08-29 15:00:00,2024-07-17 00:00:00,3.1,213.74,0,8521.0,3274.0,8.0,3327.0,55.0,248.0
40840,2023-08-29 16:00:00,2024-07-17 00:00:00,3.1,217.16,0,9017.0,3283.0,15.0,3474.0,42.0,267.0
40841,2023-08-29 17:00:00,2024-07-17 00:00:00,3.1,219.54,0,9382.0,3285.0,15.0,3522.0,60.0,262.0
40842,2023-08-29 18:00:00,2024-07-17 00:00:00,3.1,220.99,0,9603.0,3277.0,17.0,3478.0,143.0,255.0
40843,2023-08-29 19:00:00,2024-07-17 00:00:00,3.1,219.54,0,9835.0,3269.0,21.0,3699.0,193.0,249.0
40844,2023-08-29 20:00:00,2024-07-17 00:00:00,3.1,218.59,0,10132.0,3251.0,11.0,3913.0,193.0,202.0
40845,2023-08-29 21:00:00,2024-07-17 00:00:00,3.1,220.03,0,10645.0,3242.0,4.0,4100.0,238.0,199.0
40846,2023-08-29 22:00:00,2024-07-17 00:00:00,3.1,219.71,0,10781.0,3249.0,5.0,4145.0,318.0,206.0
40847,2023-08-29 23:00:00,2024-07-17 00:00:00,3.1,218.72,0,10832.0,3253.0,5.0,4242.0,303.0,185.0
