UTC time,coal,hydro,wind
2023-05-18 11:00:00,492.0,4.587955158344835,100.4832059259034
2023-05-18 12:00:00,492.0,4.5936534278244725,100.24387586198876
2023-05-18 13:00:00,493.0,4.599725729022208,100.11363212783166
2023-05-18 14:00:00,492.0,4.605787180725692,100.1001282440705
2023-05-18 15:00:00,491.0,4.611455217077742,100.2036647720714
2023-05-18 16:00:00,489.0,4.61637390952152,100.41720300650545
2023-05-18 17:00:00,490.0,4.620236481376489,100.72683294335609
2023-05-18 18:00:00,487.0,4.622804548706725,101.11266657207996
2023-05-18 19:00:00,490.0,4.623922853005624,101.55010211649363
2023-05-18 20:00:00,490.0,4.623528568995772,102.01138197936244
2023-05-18 21:00:00,494.0,4.621654646992952,102.46734821936104
2023-05-18 22:00:00,489.0,4.618427052308032,102.88928579588364
2023-05-18 23:00:00,488.0,4.614056162469902,103.25073680221158
2023-05-19 00:00:00,491.0,4.608822948442833,103.5291693874743
2023-05-19 01:00:00,490.0,4.603060876160194,103.707393447955
2023-05-19 02:00:00,493.0,4.597134704356581,103.77463120323787
2023-05-19 03:00:00,493.0,4.591417515559042,103.72717350794292
2023-05-19 04:00:00,493.0,4.586267396703395,103.56858056562724
2023-05-19 05:00:00,492.0,4.582005185789915,103.3094164703536
2023-05-19 06:00:00,491.0,4.5788946253440646,102.96653827810933
2023-05-19 07:00:00,494.0,4.577126117554684,102.561989665513
2023-05-19 08:00:00,493.0,4.576805066119952,102.12157448432114
2023-05-19 09:00:00,486.0,4.577945523737068,101.67320496124503
2023-05-19 10:00:00,496.0,4.580469551930161,101.24513183055036
2023-05-19 11:00:00,500.0,4.584212355137498,100.86416887822688
2023-05-19 12:00:00,499.0,4.588932891480985,100.55402237010782
2023-05-19 13:00:00,499.0,4.594329310251597,100.33382724896974
2023-05-19 14:00:00,501.0,4.600058245488644,100.21697774652012
2023-05-19 15:00:00,502.0,4.6057567312831935,100.21032125929575
2023-05-19 16:00:00,503.0,4.611065320402357,100.3137621329006
2023-05-19 17:00:00,498.0,4.615650900889423,100.52029753812836
2023-05-19 18:00:00,501.0,4.619227724798074,100.81648205510416
2023-05-19 19:00:00,506.0,4.621575288901849,101.18329208579888
2023-05-19 20:00:00,503.0,4.622551928948811,101.59733703258068
2023-05-19 21:00:00,500.0,4.622103287970882,102.03234262597086
2023-05-19 22:00:00,497.0,4.620265170139457,102.46081421092724
2023-05-19 23:00:00,493.0,4.617160666304679,102.85577550656942
2023-05-20 00:00:00,498.0,4.612991807373756,103.19247244702186
2023-05-20 01:00:00,493.0,4.608026341766975,103.44993294748843
2023-05-20 02:00:00,495.0,4.6025805230617785,103.61228207536315
2023-05-20 03:00:00,499.0,4.59699901931041,103.66972779165305
2023-05-20 04:00:00,498.0,4.591633208006902,103.61915417864012
2023-05-20 05:00:00,499.0,4.586819196898409,103.46428532449688
2023-05-20 06:00:00,496.0,4.582856911121237,103.2154118013031
2023-05-20 07:00:00,498.0,4.57999151433796,102.88870073340806
2023-05-20 08:00:00,496.0,4.578398290228956,102.5051376088646
2023-05-20 09:00:00,494.0,4.5781719069830125,102.08917128505482
2023-05-20 10:00:00,494.0,4.579320729456587,101.66715155780258
2023-05-20 11:00:00,495.0,4.581766542297043,101.26566021801472
2023-05-20 12:00:00,497.0,4.585349716889014,100.90984129406128
2023-05-20 13:00:00,495.0,4.589839513570306,100.6218342715155
2023-05-20 14:00:00,494.0,4.5949488795294755,100.4194060090178
2023-05-20 15:00:00,493.0,4.6003528054063345,100.31486363415678
2023-05-20 16:00:00,491.0,4.605709062904346,100.31431288352869
2023-05-20 17:00:00,487.0,4.610679981896885,100.41730521082852
2023-05-20 18:00:00,490.0,4.61495385334748,100.61689363296634
2023-05-20 19:00:00,490.0,4.618264571124664,100.9000928593826
2023-05-20 20:00:00,492.0,4.620408250036737,101.24871494598165
2023-05-20 21:00:00,490.0,4.62125576900381,101.64052878597624
2023-05-20 22:00:00,495.0,4.620760469571634,102.05067149845176
2023-05-20 23:00:00,493.0,4.6189605679381565,102.45322350251058
2023-05-21 00:00:00,498.0,4.615976187655956,102.82284797476622
2023-05-21 01:00:00,500.0,4.612001264711466,103.13639046112732
2023-05-21 02:00:00,495.0,4.607290893886622,103.37433626824524
2023-05-21 03:00:00,496.0,4.602144956598517,103.52203202994912
2023-05-21 04:00:00,493.0,4.5968890823027095,103.57059310429464
2023-05-21 05:00:00,492.0,4.591854139600559,103.51743921439576
2023-05-21 06:00:00,493.0,4.587355525360898,103.36642550784944
2023-05-21 07:00:00,492.0,4.583673519849429,103.12756312062874
2023-05-21 08:00:00,490.0,4.581035905039193,102.81635036474668
2023-05-21 09:00:00,494.0,4.579603906011103,102.45276082490074
2023-05-21 10:00:00,493.0,4.579462317733845,102.05995619135166
2023-05-21 11:00:00,493.0,4.580614430015444,101.6628082046832
2023-05-21 12:00:00,493.0,4.582982073452229,101.28632474937224
2023-05-21 13:00:00,490.0,4.586410793511267,100.95407951044386
2023-05-21 14:00:00,487.0,4.590679836520371,100.68674275973083
2023-05-21 15:00:00,487.0,4.595516320963353,100.5008031969438
2023-05-21 16:00:00,489.0,4.600612691933849,100.40755804023624
2023-05-21 17:00:00,487.0,4.605646336915367,100.41243162553238
2023-05-21 18:00:00,480.0,4.610300095131423,100.51466262924936
2023-05-21 19:00:00,484.0,4.614282333128044,100.70737774431598
2023-05-21 20:00:00,490.0,4.6173452915823905,100.9780463451488
2023-05-21 21:00:00,489.0,4.6193005302931,101.30928756556251
2023-05-21 22:00:00,487.0,4.620030499932367,101.67997953200714
2023-05-21 23:00:00,480.0,4.619495533935262,102.06660151725886
2023-05-22 00:00:00,489.0,4.617735860795609,102.44472474601254
2023-05-22 01:00:00,499.0,4.6148685627535375,102.79055760356994
2023-05-22 02:00:00,522.0,4.61107972832008,103.08244693590758
2023-05-22 03:00:00,546.0,4.606612342459298,103.30223948292836
2023-05-22 04:00:00,566.0,4.601750712381004,103.4364162936115
2023-05-22 05:00:00,617.0,4.596802425990782,103.47692775400364
2023-05-22 06:00:00,614.0,4.59207897567584,103.42167663092653
2023-05-22 07:00:00,624.0,4.587876247762635,103.27461987577765
2023-05-22 08:00:00,621.0,4.5844560764009135,103.04548512026216
2023-05-22 09:00:00,633.0,4.582029991206008,102.74912297258145
2023-05-22 10:00:00,633.0,4.580746154469926,102.40453958196656
2023-05-22 11:00:00,626.0,4.580680292242685,102.03367389332487
2023-05-22 12:00:00,622.0,4.581831182847457,101.65999932134856
2023-05-22 13:00:00,619.0,4.584120988179363,101.3070394158962
2023-05-22 14:00:00,612.0,4.587400412349867,100.99689108781352
2023-05-22 15:00:00,600.0,4.59145836665661,100.74884714237866
2023-05-22 16:00:00,602.0,4.5960355292952295,100.57820259130744
2023-05-22 17:00:00,603.0,4.600840933105298,100.49531710841993
2023-05-22 18:00:00,609.0,4.6055705141183605,100.50498986883464
2023-05-22 19:00:00,607.0,4.609926423623202,100.6061838065753
2023-05-22 20:00:00,609.0,4.613635857602796,100.79211507586206
2023-05-22 21:00:00,617.0,4.616468193947949,101.05070132071228
2023-05-22 22:00:00,615.0,4.618249346940158,101.36534042635972
2023-05-22 23:00:00,611.0,4.61887244043771,101.7159709718093
2023-05-23 00:00:00,611.0,4.618304150616659,102.08034785891093
2023-05-23 01:00:00,615.0,4.616586356685098,102.43545273124045
2023-05-23 02:00:00,619.0,4.6138330425025895,102.758949833574
2023-05-23 03:00:00,613.0,4.610222692480944,103.03059465825118
2023-05-23 04:00:00,616.0,4.6059867024309735,103.23350547593134
2023-05-23 05:00:00,612.0,4.601394564210878,103.35521661496747
2023-05-23 06:00:00,612.0,4.596736769943359,103.388446622947
2023-05-23 07:00:00,610.0,4.592306508852997,103.33153324936232
2023-05-23 08:00:00,607.0,4.588381292626956,103.18850918481225
2023-05-23 09:00:00,617.0,4.585205641916482,102.96881607869685
2023-05-23 10:00:00,615.0,4.5829758981932045,102.6866778303317
2023-05-23 11:00:00,620.0,4.581828095217945,102.36017586182828
2023-05-23 12:00:00,623.0,4.581829639032701,102.01008759158842
2023-05-23 13:00:00,620.0,4.582975313606032,101.65856350374231
2023-05-23 14:00:00,625.0,4.58518786297795,101.32772729577792
2023-05-23 15:00:00,614.0,4.58832311481728,101.03828721907828
2023-05-23 16:00:00,616.0,4.592179322056255,100.80824490519286
2023-05-23 17:00:00,624.0,4.5965101275807765,100.6517810068064
2023-05-23 18:00:00,627.0,4.6010403208495685,100.57838543782051
2023-05-23 19:00:00,626.0,4.605483372236385,100.59228462219792
2023-05-23 20:00:00,626.0,4.609559614919591,100.69219984902998
2023-05-23 21:00:00,625.0,4.613013904433769,100.87145058487113
2023-05-23 22:00:00,613.0,4.615631625686964,101.11839550561542
2023-05-23 23:00:00,609.0,4.6172520330623374,101.41718323871235
2023-05-24 00:00:00,616.0,4.617778091839498,101.74876554881163
2023-05-24 01:00:00,620.0,4.617182224262298,102.09210914002604
2023-05-24 02:00:00,618.0,4.615507633382444,102.42552948680004
2023-05-24 03:00:00,622.0,4.612865162931694,102.7280620725256
2023-05-24 04:00:00,615.0,4.609425932681334,102.98078377422848
2023-05-24 05:00:00,612.0,4.6054102484461055,103.16800019459797
2023-05-24 06:00:00,619.0,4.601073509194732,103.27822340877248
2023-05-24 07:00:00,623.0,4.596690009023865,103.3048783290674
2023-05-24 08:00:00,622.0,4.59253565082541,103.2466937569398
2023-05-24 09:00:00,619.0,4.588870646370946,103.10775491781833
2023-05-24 10:00:00,630.0,4.585923272282075,102.897216374075
2023-05-24 11:00:00,623.0,4.58387568375001,102.62869611795163
2023-05-24 12:00:00,629.0,4.582852661391356,102.31939185477005
2023-05-24 13:00:00,629.0,4.582913987498694,101.98897767925618
2023-05-24 14:00:00,615.0,4.584050925238322,101.65835248751704
2023-05-24 15:00:00,620.0,4.5861870200278005,101.34831985329768
2023-05-24 16:00:00,622.0,4.589183171042028,101.07828237924528
2023-05-24 17:00:00,625.0,4.592846649311403,100.86503169302584
2023-05-24 18:00:00,627.0,4.596943485080486,100.72170856542316
2023-05-24 19:00:00,630.0,4.601213428658435,100.65699659381052
2023-05-24 20:00:00,630.0,4.605386521789013,100.67459822142024
2023-05-24 21:00:00,627.0,4.609200213111391,100.77302440314568
2023-05-24 22:00:00,629.0,4.612415919399178,100.94570995438056
2023-05-24 23:00:00,621.0,4.6148339762307575,101.18144659654646
2023-05-25 00:00:00,618.0,4.616306034035128,101.46510607267903
2023-05-25 01:00:00,617.0,4.616744129148714,101.77860760635257
2023-05-25 02:00:00,613.0,4.616125881265579,102.10206854657628
2023-05-25 03:00:00,622.0,4.614495522098636,102.41506530955095
2023-05-25 04:00:00,618.0,4.6119607273899845,102.6979245418897
2023-05-25 05:00:00,623.0,4.608685487918045,102.93296236824384
2023-05-25 06:00:00,628.0,4.604879498556389,103.10559288850816
2023-05-25 07:00:00,625.0,4.600784753790126,103.20523560878776
2023-05-25 08:00:00,626.0,4.596660202307769,103.2259646828638
2023-05-25 09:00:00,613.0,4.592765424339357,103.16685980034106
2023-05-25 10:00:00,612.0,4.589344348310716,103.03203808720804
2023-05-25 11:00:00,611.0,4.586610016030363,102.83036710257984
2023-05-25 12:00:00,613.0,4.58473133871086,102.57487947867494
2023-05-25 13:00:00,619.0,4.583822663104777,102.28192857896556
2023-05-25 14:00:00,618.0,4.583936794171549,101.9701405332413
2023-05-25 15:00:00,603.0,4.585061907099675,101.65923019326948
2023-05-25 16:00:00,607.0,4.587122539070851,101.36875628625737
2023-05-25 17:00:00,616.0,4.589984594191127,101.1168939896416
2023-05-25 18:00:00,627.0,4.593464039635807,100.91930127753238
2023-05-25 19:00:00,629.0,4.597338734147121,100.78814893567146
2023-05-25 20:00:00,631.0,4.601362627968067,100.73137357854586
2023-05-25 21:00:00,616.0,4.605281420539729,100.75219899084576
2023-05-25 22:00:00,619.0,4.608848669969453,100.84895447261316
2023-05-25 23:00:00,624.0,4.611841323100105,101.01520053457982
2023-05-26 00:00:00,622.0,4.614073678567617,101.24015330362944
2023-05-26 01:00:00,628.0,4.615408903858166,101.509380454991
2023-05-26 02:00:00,622.0,4.615767392561873,101.80572450078364
2023-05-26 03:00:00,617.0,4.615131457330254,102.1103949051673
2023-05-26 04:00:00,616.0,4.613546092360119,102.4041597235285
2023-05-26 05:00:00,625.0,4.611115790139082,102.66856104588616
2023-05-26 06:00:00,626.0,4.607997644347735,102.88707696719716
2023-05-26 07:00:00,620.0,4.604391199068931,103.04615628799246
2023-05-26 08:00:00,612.0,4.600525700688349,103.13606048542812
2023-05-26 09:00:00,618.0,4.596645562513853,103.1514601428846
2023-05-26 10:00:00,620.0,4.592994955412284,103.09174911504633
2023-05-26 11:00:00,621.0,4.589802485721323,102.96105810881308
2023-05-26 12:00:00,616.0,4.587266912216092,102.76796879374402
2023-05-26 13:00:00,620.0,4.585544787660434,102.5249486863548
2023-05-26 14:00:00,618.0,4.584740790915992,102.24754460979804
2023-05-26 15:00:00,616.0,4.584901349007834,101.95338740153376
2023-05-26 16:00:00,612.0,4.586011944039342,101.66107184389556
2023-05-26 17:00:00,614.0,4.587998269115234,101.38898291676858
2023-05-26 18:00:00,615.0,4.59073115437552,101.15414209715048
2023-05-26 19:00:00,622.0,4.59403494426132,100.97114551641096
2023-05-26 20:00:00,623.0,4.597698786114694,100.8512595474784
2023-05-26 21:00:00,620.0,4.601490103327212,100.80172926916208
2023-05-26 22:00:00,531.0,4.605169386648333,100.82534187088764
2023-05-26 23:00:00,506.0,4.608505354874219,100.92027120273372
2023-05-27 00:00:00,504.0,4.611289516720918,101.08021225318156
2023-05-27 01:00:00,512.0,4.613349210289542,101.29479635408627
2023-05-27 02:00:00,517.0,4.614558301425707,101.55026042743496
2023-05-27 03:00:00,515.0,4.614844879377981,101.83032766630112
2023-05-27 04:00:00,513.0,4.61419548586905,102.1172436949148
2023-05-27 05:00:00,515.0,4.612655638004066,102.39290237040048
2023-05-27 06:00:00,514.0,4.6103266411759005,102.63998966879882
2023-05-27 07:00:00,507.0,4.607358920122415,102.84307297839564
2023-05-27 08:00:00,507.0,4.603942310405382,102.98956673191188
2023-05-27 09:00:00,513.0,4.600293936459618,103.07051343739823
2023-05-27 10:00:00,511.0,4.596644445935951,103.08113127622228
2023-05-27 11:00:00,510.0,4.593223465828637,103.02109469251766
2023-05-27 12:00:00,510.0,4.590245189022364,102.89453174313084
2023-05-27 13:00:00,505.0,4.587894988341399,102.70974021474282
2023-05-27 14:00:00,507.0,4.586317889628695,102.47864241227045
2023-05-27 15:00:00,513.0,4.585609619318264,102.2160149069021
2023-05-27 16:00:00,512.0,4.585810781678803,101.93854337539884
2023-05-27 17:00:00,513.0,4.586904525397019,101.66376314608372
2023-05-27 18:00:00,511.0,4.58881783988627,101.40895262161708
2023-05-27 19:00:00,508.0,4.591426392073795,101.19004906901404
2023-05-27 20:00:00,508.0,4.594562589094244,101.02065430824622
2023-05-27 21:00:00,513.0,4.5980263462107285,100.91119178870414
2023-05-27 22:00:00,510.0,4.601597866429531,100.86826682979589
2023-05-27 23:00:00,507.0,4.605051610651875,100.8942690162648
2023-05-28 00:00:00,508.0,4.6081705636863965,100.98724063472318
2023-05-28 01:00:00,509.0,4.610759886987969,101.14101849440472
2023-05-28 02:00:00,509.0,4.612659094206839,101.34563946091984
2023-05-28 03:00:00,505.0,4.61375198679241,101.58798356361048
2023-05-28 04:00:00,507.0,4.61397373633073,101.85261362926263
2023-05-28 05:00:00,510.0,4.613314687167398,102.12275799983158
2023-05-28 06:00:00,506.0,4.611820664171649,102.3813738343152
2023-05-28 07:00:00,505.0,4.609589792147032,102.6122234063554
2023-05-28 08:00:00,503.0,4.606766051276207,102.80089506913365
2023-05-28 09:00:00,510.0,4.603529993867912,102.93570425326594
2023-05-28 10:00:00,514.0,4.600087219901932,103.00841776474412
2023-05-28 11:00:00,513.0,4.596655342865285,103.01475622863089
2023-05-28 12:00:00,514.0,4.593450265943824,102.95464398588086
2023-05-28 13:00:00,512.0,4.590672627142611,102.83219210031184
2023-05-28 14:00:00,509.0,4.588495258385653,102.65541725629114
2023-05-28 15:00:00,510.0,4.587052438851959,102.43571608159662
2023-05-28 16:00:00,511.0,4.586431610265381,102.18712972849772
2023-05-28 17:00:00,513.0,4.5866680678312,101.92544643729072
2023-05-28 18:00:00,514.0,4.587742953858735,101.66719952945392
2023-05-28 19:00:00,515.0,4.589584672966264,101.42862429923396
2023-05-28 20:00:00,515.0,4.592073631030255,101.2246393037401
2023-05-28 21:00:00,511.0,4.595049988620492,101.06791554622212
2023-05-28 22:00:00,508.0,4.598323927525011,100.968091188009
2023-05-28 23:00:00,502.0,4.601687769088443,100.93118010213688
2023-05-29 00:00:00,505.0,4.60492916638742,100.95921036843004
2023-05-29 01:00:00,507.0,4.607844526687694,101.05011443141738
2023-05-29 02:00:00,500.0,4.6102518104472665,101.1978769461686
2023-05-29 03:00:00,499.0,4.612001898619838,101.39293025488956
2023-05-29 04:00:00,500.0,4.612987817475284,101.6227719420761
2023-05-29 05:00:00,504.0,4.613151252321341,101.87276497095384
2023-05-29 06:00:00,511.0,4.612485958246495,102.12706940263452
2023-05-29 07:00:00,511.0,4.611037875196764,102.36964640449496
2023-05-29 08:00:00,511.0,4.608901963236486,102.58527073681432
2023-05-29 09:00:00,514.0,4.606215978552199,102.76048749504012
2023-05-29 10:00:00,510.0,4.603151599227065,102.88445262989212
2023-05-29 11:00:00,512.0,4.599903471046175,102.9496044292615
2023-05-29 12:00:00,516.0,4.596676868494999,102.9521242075712
2023-05-29 13:00:00,507.0,4.593674747818805,102.89215815394152
2023-05-29 14:00:00,500.0,4.591085003102229,102.77378770511632
2023-05-29 15:00:00,506.0,4.589068720977094,102.60475189335648
2023-05-29 16:00:00,509.0,4.587750165621237,102.3959408109271
2023-05-29 17:00:00,510.0,4.587209116726219,102.16069362410892
2023-05-29 18:00:00,510.0,4.587476035292477,101.9139465767814
2023-05-29 19:00:00,508.0,4.588530354129371,101.67128543800769
2023-05-29 20:00:00,505.0,4.590301992579812,101.4479623708739
2023-05-29 21:00:00,506.0,4.592675990600152,101.257938958548
2023-05-29 22:00:00,499.0,4.595499959062582,101.1130150732785
2023-05-29 23:00:00,497.0,4.598593864075513,101.02209758770768
2023-05-30 00:00:00,499.0,4.601761515231466,100.99065397806886
2023-05-30 01:00:00,500.0,4.60480302095958,101.02038420474312
2023-05-30 02:00:00,503.0,4.607527415703423,101.10913057545586
2023-05-30 03:00:00,507.0,4.60976465716163,101.2510304151727
2023-05-30 04:00:00,507.0,4.611376237318457,101.4369011786244
2023-05-30 05:00:00,502.0,4.612263744819899,101.65483307478912
2023-05-30 06:00:00,498.0,4.612374851533197,101.8909512387118
2023-05-30 07:00:00,502.0,4.611706363364981,102.1302988216034
2023-05-30 08:00:00,499.0,4.610304163300733,102.35778477920886
2023-05-30 09:00:00,506.0,4.608260070926466,102.55913613712448
2023-05-30 10:00:00,511.0,4.6057058350767655,102.7217943835083
2023-05-30 11:00:00,503.0,4.602804653061471,102.83569940638488
2023-05-30 12:00:00,494.0,4.599740760778235,102.89391180697804
2023-05-30 13:00:00,496.0,4.59670775429852,102.8930349804598
2023-05-30 14:00:00,498.0,4.593896378700375,102.83341134278804
2023-05-30 15:00:00,497.0,4.591482549838735,102.71908161807228
2023-05-30 16:00:00,499.0,4.5896163577299856,102.55751121449968
2023-05-30 17:00:00,502.0,4.5884127372281025,102.35910241930428
2023-05-30 18:00:00,502.0,4.58794438626029,102.13652449804286
2023-05-30 19:00:00,504.0,4.588237370194831,101.90390496802527
2023-05-30 20:00:00,504.0,4.5892696813873215,101.6759336694496
2023-05-30 21:00:00,504.0,4.590972835993737,101.4669363139988
2023-05-30 22:00:00,498.0,4.593236397528159,101.28997569363864
2023-05-30 23:00:00,499.0,4.595915130801836,101.15603664067316
2023-05-31 00:00:00,506.0,4.5988383230166505,101.073345309371
2023-05-31 01:00:00,511.0,4.601820671988115,101.04686475705708
2023-05-31 02:00:00,510.0,4.604674043845769,101.07799766625646
2023-05-31 03:00:00,508.0,4.6072193505037,101.16451404071458
2023-05-31 04:00:00,509.0,4.609297793911079,101.30070760966947
2023-05-31 05:00:00,508.0,4.610780769365489,101.47777034222928
2023-05-31 06:00:00,504.0,4.611577810449343,101.68436079047056
2023-05-31 07:00:00,504.0,4.611642086907162,101.90732980603696
2023-05-31 08:00:00,502.0,4.610973125103948,102.13255729262292
2023-05-31 09:00:00,498.0,4.609616598015207,102.3458467148737
2023-05-31 10:00:00,507.0,4.607661216545987,102.533820549191
2023-05-31 11:00:00,509.0,4.605232934803729,102.68475997778796
2023-05-31 12:00:00,512.0,4.602486847790981,102.789335892383
2023-05-31 13:00:00,511.0,4.599597301044751,102.8411854364214
2023-05-31 14:00:00,511.0,4.596746839872563,102.83729838960473
2023-05-31 15:00:00,512.0,4.594114694855649,102.77819000383847
2023-05-31 16:00:00,511.0,4.591865526292818,102.66785060916908
2023-05-31 17:00:00,513.0,4.59013913176046,102.51347651423669
2023-05-31 18:00:00,507.0,4.5890417590103745,102.32500050613976
2023-05-31 19:00:00,506.0,4.588639564602603,102.11445273708252
2023-05-31 20:00:00,504.0,4.588954622994962,101.89519320326606
2023-05-31 21:00:00,511.0,4.589963729494349,101.68106475863244
2023-05-31 22:00:00,511.0,4.591600063511255,101.48552022613556
2023-05-31 23:00:00,513.0,4.593757597156545,101.32077843340436
2023-06-01 00:00:00,512.0,4.596297960086598,101.19706187138767
2023-06-01 01:00:00,506.0,4.599059316037357,101.12196331422236
2023-06-01 02:00:00,511.0,4.601866679941563,101.09998049023942
2023-06-01 03:00:00,511.0,4.604543015222632,101.132247265477
2023-06-01 04:00:00,507.0,4.606920404566855,101.21647743757325
2023-06-01 05:00:00,509.0,4.608850586966172,101.34712388990128
2023-06-01 06:00:00,506.0,4.610214198707757,101.51574234018592
2023-06-01 07:00:00,500.0,4.6109281428074596,101.71153607311145
2023-06-01 08:00:00,501.0,4.610950633955704,101.92204668286718
2023-06-01 09:00:00,503.0,4.610283615985455,102.13394669887045
2023-06-01 10:00:00,504.0,4.608972416265721,102.33388362403072
2023-06-01 11:00:00,512.0,4.607102675534724,102.50932180090932
2023-06-01 12:00:00,513.0,4.604794761662853,102.64932884664616
2023-06-01 13:00:00,505.0,4.602196031353802,102.74525714153378
2023-06-01 14:00:00,505.0,4.599471435613182,102.79127776556923
2023-06-01 15:00:00,502.0,4.596793065234415,102.78473388470388
2023-06-01 16:00:00,502.0,4.594329295763616,102.72629224693648
2023-06-01 17:00:00,502.0,4.592234213762039,102.61988438058658
2023-06-01 18:00:00,496.0,4.590637986386207,102.47244244336318
2023-06-01 19:00:00,508.0,4.589638775494405,102.29344759022284
2023-06-01 20:00:00,507.0,4.589296699244683,102.09432039674444
2023-06-01 21:00:00,509.0,4.589630214369516,101.88769257768844
2023-06-01 22:00:00,509.0,4.590615138940385,101.686606401912
2023-06-01 23:00:00,510.0,4.5921863680484645,101.5036924176582
2023-06-02 00:00:00,504.0,4.594242164067531,101.35037714452294
2023-06-02 01:00:00,509.0,4.596650740052444,101.23617022937265
2023-06-02 02:00:00,513.0,4.599258709997003,101.16807535980604
2023-06-02 03:00:00,508.0,4.601900862609817,101.15016131264152
2023-06-02 04:00:00,506.0,4.604410633588336,101.18331937510736
2023-06-02 05:00:00,504.0,4.606630610277254,101.26522163250432
2023-06-02 06:00:00,501.0,4.608422404492505,101.39048198634512
2023-06-02 07:00:00,501.0,4.609675273649982,101.55100902972828
2023-06-02 08:00:00,500.0,4.610312953802843,101.73652785629773
2023-06-02 09:00:00,492.0,4.610298284894149,101.93523727758408
2023-06-02 10:00:00,507.0,4.609635350579936,102.1345604508074
2023-06-02 11:00:00,498.0,4.60836901305733,102.32194112585836
2023-06-02 12:00:00,501.0,4.606581887360091,102.48563498625226
2023-06-02 13:00:00,503.0,4.604388959356947,102.61544606389302
2023-06-02 14:00:00,508.0,4.601930197485064,102.70336191473112
2023-06-02 15:00:00,505.0,4.59936163135974,102.7440478997175
2023-06-02 16:00:00,508.0,4.596845463561678,102.735170073327
2023-06-02 17:00:00,506.0,4.594539838661858,102.67752722695678
2023-06-02 18:00:00,499.0,4.5925889125240325,102.57498483515998
2023-06-02 19:00:00,499.0,4.591113844009218,102.4342162126914
2023-06-02 20:00:00,500.0,4.59020527162695,102.26426830471792
2023-06-02 21:00:00,508.0,4.589917742998233,102.0759804412032
2023-06-02 22:00:00,505.0,4.590266440969309,101.8812934215576
2023-06-02 23:00:00,500.0,4.591226404508887,101.69249291960789
2023-06-03 00:00:00,500.0,4.592734284288209,101.5214350320654
2023-06-03 01:00:00,501.0,4.594692512170326,101.37880263071904
2023-06-03 02:00:00,501.0,4.596975611083664,101.27343899526254
2023-06-03 03:00:00,496.0,4.599438236846741,101.21180015395204
2023-06-03 04:00:00,497.0,4.601924435217539,101.1975597645297
2023-06-03 05:00:00,501.0,4.604277522747396,101.231390698517
2023-06-03 06:00:00,501.0,4.606349963619951,101.31093634243106
2023-06-03 07:00:00,499.0,4.608012618634966,101.43097268607968
2023-06-03 08:00:00,504.0,4.609162786218905,101.5837502711887
2023-06-03 09:00:00,506.0,4.609730535556527,101.7594937743864
2023-06-03 10:00:00,505.0,4.609682943068231,101.94702711259688
2023-06-03 11:00:00,500.0,4.60902597806278,102.13448411922762
2023-06-03 12:00:00,499.0,4.607803932711436,102.31005955273994
2023-06-03 13:00:00,509.0,4.606096446034192,102.46275280831648
2023-06-03 14:00:00,500.0,4.604013321759628,102.5830573615238
2023-06-03 15:00:00,498.0,4.601687476559684,102.66355263062064
2023-06-03 16:00:00,498.0,4.599266470060681,102.69936135197382
2023-06-03 17:00:00,501.0,4.59690315436127,102.68844428946532
2023-06-03 18:00:00,508.0,4.594746033442651,102.63171456231264
2023-06-03 19:00:00,507.0,4.592929938725934,102.53296538750205
2023-06-03 20:00:00,509.0,4.591567605176442,102.39861684610996
2023-06-03 21:00:00,511.0,4.590742674087338,102.23729864365656
2023-06-03 22:00:00,506.0,4.590504557528323,102.05929603260708
2023-06-03 23:00:00,505.0,4.590865481018605,101.87589447610748
2023-06-04 00:00:00,507.0,4.591799882653407,101.69866475408644
2023-06-04 01:00:00,509.0,4.593246197411867,101.53873369240274
2023-06-04 02:00:00,502.0,4.595110904247766,101.40608634383264
2023-06-04 03:00:00,506.0,4.597274570547253,101.30894324889232
2023-06-04 04:00:00,505.0,4.599599502882396,101.25325150671102
2023-06-04 05:00:00,507.0,4.601938512814896,101.242321102614
2023-06-04 06:00:00,509.0,4.604144238217423,101.27662872252252
2023-06-04 07:00:00,503.0,4.606078428426194,101.35380070430112
2023-06-04 08:00:00,501.0,4.607620607322549,101.4687754877449
2023-06-04 09:00:00,508.0,4.608675571439538,101.61413463106564
2023-06-04 10:00:00,510.0,4.609179257253885,101.78058087183126
2023-06-04 11:00:00,508.0,4.6091026176583325,101.95753249552943
2023-06-04 12:00:00,507.0,4.608453275184884,102.1337960241347
2023-06-04 13:00:00,503.0,4.607274860609538,102.29827441622558
2023-06-04 14:00:00,506.0,4.605644091184583,102.44066588887468
2023-06-04 15:00:00,504.0,4.603665783872134,102.55210925974768
2023-06-04 16:00:00,504.0,4.601466126966407,102.62573530586074
2023-06-04 17:00:00,505.0,4.599184640663839,102.65708979766302
2023-06-04 18:00:00,509.0,4.596965337053245,102.64440217998784
2023-06-04 19:00:00,507.0,4.5949476378895895,102.58868378374493
2023-06-04 20:00:00,506.0,4.593257621533016,102.49365031492744
2023-06-04 21:00:00,511.0,4.592000147810177,102.365474479292
2023-06-04 22:00:00,507.0,4.59125235266925,102.21238525594954
2023-06-04 23:00:00,503.0,4.591058916843927,102.0441398660285
2023-06-05 00:00:00,504.0,4.591429399748668,101.87140231005748
2023-06-05 01:00:00,503.0,4.592337798580267,101.7050680012301
