UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-12-22 00:00:00,15.0,1841.0,37701.0,158.0,6854.0,0.0,15354.0,413.0
2023-12-22 01:00:00,15.0,1835.0,35969.0,158.0,6881.0,0.0,15230.0,418.0
2023-12-22 02:00:00,15.0,1822.0,35862.0,159.0,6701.0,0.0,15103.0,418.0
2023-12-22 03:00:00,15.0,1803.0,34279.0,161.0,6768.0,0.0,15119.0,420.0
2023-12-22 04:00:00,15.0,1760.0,33045.0,161.0,6716.0,0.0,15163.0,419.0
2023-12-22 05:00:00,15.0,1763.0,33783.0,161.0,7102.0,0.0,15086.0,417.0
2023-12-22 06:00:00,15.0,1755.0,37232.0,160.0,7900.0,0.0,14914.0,411.0
2023-12-22 07:00:00,15.0,1765.0,41726.0,161.0,8235.0,234.0,15248.0,409.0
2023-12-22 08:00:00,15.0,1899.0,42684.0,161.0,8758.0,322.0,15505.0,412.0
2023-12-22 09:00:00,15.0,1970.0,42954.0,161.0,8502.0,1101.0,15817.0,410.0
2023-12-22 10:00:00,15.0,1996.0,42635.0,160.0,8046.0,2432.0,16120.0,409.0
2023-12-22 11:00:00,16.0,2040.0,42792.0,161.0,7678.0,3320.0,16412.0,408.0
2023-12-22 12:00:00,16.0,2003.0,42361.0,160.0,7057.0,3757.0,16920.0,406.0
2023-12-22 13:00:00,16.0,1829.0,42963.0,161.0,7038.0,3753.0,16930.0,400.0
2023-12-22 14:00:00,16.0,1685.0,43178.0,160.0,7083.0,3186.0,16839.0,391.0
2023-12-22 15:00:00,16.0,1671.0,42753.0,161.0,7549.0,1852.0,16503.0,395.0
2023-12-22 16:00:00,16.0,1671.0,42221.0,161.0,8142.0,639.0,16089.0,402.0
2023-12-22 17:00:00,15.0,1668.0,42050.0,161.0,8969.0,0.0,15603.0,402.0
2023-12-22 18:00:00,15.0,1699.0,42945.0,161.0,9423.0,0.0,15197.0,416.0
2023-12-22 19:00:00,15.0,1741.0,43174.0,160.0,9318.0,0.0,14827.0,421.0
2023-12-22 20:00:00,15.0,1697.0,42990.0,161.0,8478.0,0.0,14226.0,424.0
2023-12-22 21:00:00,15.0,1685.0,41943.0,160.0,7610.0,0.0,13855.0,424.0
2023-12-22 22:00:00,15.0,1690.0,41833.0,161.0,7472.0,0.0,13350.0,421.0
2023-12-22 23:00:00,12.0,1701.0,40354.0,160.0,6861.0,0.0,12872.0,425.0
