Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
43656,2023-12-25 00:00:00,33.31,15.0,1730.0,34183.0,158.0,6002.0,0.0,8959.0,431.0
43657,2023-12-25 01:00:00,33.91,15.0,1718.0,32651.0,158.0,5741.0,0.0,8979.0,435.0
43658,2023-12-25 02:00:00,34.29,15.0,1696.0,31532.0,159.0,5515.0,0.0,8936.0,436.0
43659,2023-12-25 03:00:00,35.36,15.0,1722.0,30144.0,159.0,5251.0,0.0,8743.0,434.0
43660,2023-12-25 04:00:00,35.71,15.0,1717.0,29421.0,158.0,5167.0,0.0,8672.0,431.0
43661,2023-12-25 05:00:00,35.39,15.0,1692.0,29572.0,159.0,5360.0,0.0,8601.0,430.0
43662,2023-12-25 06:00:00,35.75,15.0,1729.0,29643.0,159.0,5476.0,0.0,8508.0,434.0
43663,2023-12-25 07:00:00,35.14,16.0,1732.0,30944.0,159.0,5518.0,241.0,8577.0,431.0
43664,2023-12-25 08:00:00,34.67,16.0,1752.0,32379.0,159.0,5703.0,355.0,8488.0,431.0
43665,2023-12-25 09:00:00,33.17,16.0,1773.0,33263.0,158.0,6539.0,1325.0,11534.0,428.0
43666,2023-12-25 10:00:00,33.3,16.0,1764.0,33166.0,158.0,6369.0,3090.0,12103.0,427.0
43667,2023-12-25 11:00:00,33.39,16.0,1753.0,33554.0,158.0,6255.0,4481.0,12055.0,426.0
43668,2023-12-25 12:00:00,33.44,16.0,1751.0,33637.0,158.0,6293.0,5009.0,12047.0,426.0
43669,2023-12-25 13:00:00,33.66,16.0,1734.0,33125.0,158.0,6117.0,5049.0,11715.0,425.0
43670,2023-12-25 14:00:00,33.36,16.0,1738.0,33976.0,159.0,6204.0,4275.0,11354.0,424.0
43671,2023-12-25 15:00:00,32.71,14.0,1758.0,35609.0,159.0,6131.0,2586.0,10973.0,427.0
43672,2023-12-25 16:00:00,31.68,11.0,1765.0,37331.0,159.0,6242.0,866.0,11100.0,428.0
43673,2023-12-25 17:00:00,30.61,13.0,1710.0,38266.0,159.0,6632.0,0.0,11423.0,430.0
43674,2023-12-25 18:00:00,30.52,15.0,1764.0,39427.0,159.0,6809.0,0.0,11889.0,431.0
43675,2023-12-25 19:00:00,30.71,15.0,1788.0,39035.0,159.0,6880.0,0.0,12236.0,432.0
43676,2023-12-25 20:00:00,30.72,15.0,1781.0,38598.0,159.0,6634.0,0.0,12552.0,432.0
43677,2023-12-25 21:00:00,30.9,15.0,1764.0,37432.0,158.0,6469.0,0.0,12725.0,431.0
43678,2023-12-25 22:00:00,31.25,15.0,1763.0,36723.0,159.0,6326.0,0.0,12427.0,431.0
43679,2023-12-25 23:00:00,31.52,15.0,1775.0,36281.0,158.0,6407.0,0.0,12318.0,432.0
