UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-08-10 00:00:00,322.0,2651.0,31768.0,200.0,4186.0,0.0,2894.0,554.0
2023-08-10 01:00:00,322.0,2507.0,31800.0,266.0,3736.0,0.0,2852.0,552.0
2023-08-10 02:00:00,322.0,2411.0,31835.0,266.0,3618.0,0.0,2861.0,550.0
2023-08-10 03:00:00,322.0,2309.0,31502.0,266.0,3600.0,0.0,2916.0,551.0
2023-08-10 04:00:00,333.0,2522.0,30629.0,250.0,4260.0,257.0,3035.0,541.0
2023-08-10 05:00:00,446.0,2512.0,30472.0,139.0,4677.0,756.0,3103.0,513.0
2023-08-10 06:00:00,334.0,2582.0,30392.0,137.0,5169.0,2473.0,2565.0,508.0
2023-08-10 07:00:00,398.0,2586.0,30333.0,137.0,4911.0,5193.0,1610.0,505.0
2023-08-10 08:00:00,372.0,1911.0,30223.0,137.0,4389.0,7597.0,1384.0,487.0
2023-08-10 09:00:00,320.0,1321.0,30228.0,136.0,4013.0,9584.0,1474.0,466.0
2023-08-10 10:00:00,321.0,1226.0,30425.0,135.0,4013.0,10801.0,1275.0,397.0
2023-08-10 11:00:00,322.0,1300.0,30488.0,135.0,4070.0,11203.0,1184.0,393.0
2023-08-10 12:00:00,322.0,1182.0,30442.0,135.0,3748.0,11235.0,1216.0,393.0
2023-08-10 13:00:00,328.0,1184.0,30408.0,135.0,3739.0,10640.0,1414.0,385.0
2023-08-10 14:00:00,287.0,1259.0,30435.0,135.0,3985.0,9324.0,1614.0,384.0
2023-08-10 15:00:00,35.0,1495.0,30736.0,135.0,4374.0,7419.0,1863.0,400.0
2023-08-10 16:00:00,31.0,2445.0,30842.0,771.0,4616.0,4683.0,2027.0,399.0
2023-08-10 17:00:00,32.0,2582.0,31011.0,756.0,5388.0,2092.0,2110.0,405.0
2023-08-10 18:00:00,33.0,2496.0,31021.0,137.0,5734.0,570.0,2241.0,402.0
2023-08-10 19:00:00,33.0,2585.0,30792.0,137.0,6431.0,220.0,2224.0,402.0
2023-08-10 20:00:00,34.0,2484.0,30641.0,137.0,6321.0,0.0,2196.0,401.0
2023-08-10 21:00:00,35.0,2514.0,30844.0,144.0,5801.0,0.0,2349.0,408.0
2023-08-10 22:00:00,34.0,2482.0,31231.0,254.0,4934.0,0.0,2294.0,410.0
2023-08-10 23:00:00,33.0,2035.0,31738.0,249.0,4440.0,0.0,2328.0,412.0
