UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-09-25 00:00:00,0.0,474.0,31168.0,114.0,3454.0,0.0,5806.0,435.0
2023-09-25 01:00:00,0.0,478.0,30560.0,154.0,3029.0,0.0,5298.0,440.0
2023-09-25 02:00:00,0.0,490.0,30037.0,179.0,3052.0,0.0,4427.0,434.0
2023-09-25 03:00:00,0.0,475.0,30288.0,181.0,3004.0,0.0,3858.0,433.0
2023-09-25 04:00:00,0.0,787.0,32522.0,181.0,3085.0,0.0,3511.0,436.0
2023-09-25 05:00:00,0.0,836.0,34946.0,122.0,3793.0,227.0,2971.0,424.0
2023-09-25 06:00:00,0.0,1348.0,35792.0,114.0,4574.0,258.0,2419.0,421.0
2023-09-25 07:00:00,0.0,1771.0,35983.0,114.0,4464.0,1155.0,1950.0,410.0
2023-09-25 08:00:00,0.0,1867.0,36101.0,113.0,4000.0,4148.0,1370.0,422.0
2023-09-25 09:00:00,0.0,1945.0,36047.0,113.0,3517.0,7388.0,920.0,414.0
2023-09-25 10:00:00,0.0,1860.0,35946.0,114.0,3098.0,9723.0,751.0,413.0
2023-09-25 11:00:00,0.0,1463.0,35645.0,114.0,2863.0,11149.0,657.0,423.0
2023-09-25 12:00:00,0.0,1203.0,35681.0,114.0,2889.0,11664.0,623.0,425.0
2023-09-25 13:00:00,0.0,1187.0,35657.0,113.0,2856.0,11557.0,635.0,427.0
2023-09-25 14:00:00,0.0,1472.0,34470.0,114.0,2900.0,10647.0,649.0,427.0
2023-09-25 15:00:00,0.0,2060.0,35053.0,114.0,3369.0,8721.0,647.0,430.0
2023-09-25 16:00:00,0.0,3015.0,35780.0,113.0,4427.0,6004.0,646.0,430.0
2023-09-25 17:00:00,0.0,3429.0,36936.0,113.0,4995.0,2593.0,650.0,429.0
2023-09-25 18:00:00,0.0,3777.0,37215.0,113.0,5438.0,526.0,667.0,431.0
2023-09-25 19:00:00,0.0,3932.0,37289.0,113.0,5397.0,0.0,736.0,435.0
2023-09-25 20:00:00,0.0,3870.0,37301.0,114.0,4818.0,0.0,915.0,430.0
2023-09-25 21:00:00,0.0,3800.0,37128.0,114.0,4376.0,0.0,1165.0,433.0
2023-09-25 22:00:00,0.0,3956.0,37165.0,114.0,3916.0,0.0,1385.0,439.0
2023-09-25 23:00:00,1.0,3647.0,36762.0,114.0,3493.0,0.0,1575.0,439.0
