Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
38640,2023-05-30 00:00:00,2024-07-17 00:00:00,3.1,8.02,13.0,843.0,31538.0,147.0,6192.0,0.0,8360.0,457.0
38641,2023-05-30 01:00:00,2024-07-17 00:00:00,3.1,7.68,13.0,797.0,31782.0,147.0,6009.0,0.0,8250.0,456.0
38642,2023-05-30 02:00:00,2024-07-17 00:00:00,3.1,7.79,13.0,809.0,32014.0,147.0,5863.0,0.0,8077.0,453.0
38643,2023-05-30 03:00:00,2024-07-17 00:00:00,3.1,8.68,13.0,928.0,31915.0,147.0,6177.0,0.0,7959.0,454.0
38644,2023-05-30 04:00:00,2024-07-17 00:00:00,3.1,9.52,13.0,1064.0,31983.0,148.0,7147.0,275.0,7634.0,452.0
38645,2023-05-30 05:00:00,2024-07-17 00:00:00,3.1,13.33,13.0,1414.0,32199.0,348.0,8254.0,693.0,7216.0,451.0
38646,2023-05-30 06:00:00,2024-07-17 00:00:00,3.1,15.64,13.0,1439.0,32413.0,669.0,8308.0,1946.0,6798.0,453.0
38647,2023-05-30 07:00:00,2024-07-17 00:00:00,3.1,11.71,13.0,1270.0,32432.0,318.0,7474.0,3581.0,6447.0,453.0
38648,2023-05-30 08:00:00,2024-07-17 00:00:00,3.1,10.62,18.0,1302.0,32363.0,149.0,7176.0,4948.0,5943.0,451.0
38649,2023-05-30 09:00:00,2024-07-17 00:00:00,3.1,9.93,18.0,1214.0,32496.0,149.0,6490.0,6018.0,5867.0,444.0
38650,2023-05-30 10:00:00,2024-07-17 00:00:00,3.1,9.27,18.0,1129.0,32353.0,149.0,6355.0,6523.0,6087.0,449.0
38651,2023-05-30 11:00:00,2024-07-17 00:00:00,3.1,7.68,18.0,923.0,32079.0,149.0,6270.0,7818.0,6402.0,443.0
38652,2023-05-30 12:00:00,2024-07-17 00:00:00,3.1,7.82,18.0,927.0,32027.0,149.0,6128.0,6884.0,6758.0,446.0
38653,2023-05-30 13:00:00,2024-07-17 00:00:00,3.1,7.65,18.0,886.0,31974.0,149.0,6088.0,5799.0,7210.0,449.0
38654,2023-05-30 14:00:00,2024-07-17 00:00:00,3.1,7.68,18.0,891.0,32025.0,149.0,6201.0,5081.0,7775.0,462.0
38655,2023-05-30 15:00:00,2024-07-17 00:00:00,3.1,8.04,18.0,936.0,32014.0,149.0,6621.0,3920.0,8162.0,469.0
38656,2023-05-30 16:00:00,2024-07-17 00:00:00,3.1,8.1,18.0,929.0,32117.0,149.0,6867.0,2532.0,8516.0,471.0
38657,2023-05-30 17:00:00,2024-07-17 00:00:00,3.1,7.93,18.0,909.0,32353.0,149.0,7632.0,1232.0,8983.0,472.0
38658,2023-05-30 18:00:00,2024-07-17 00:00:00,3.1,8.68,18.0,1019.0,32613.0,149.0,8580.0,454.0,8689.0,470.0
38659,2023-05-30 19:00:00,2024-07-17 00:00:00,3.1,8.17,18.0,930.0,32737.0,149.0,8019.0,250.0,8600.0,477.0
38660,2023-05-30 20:00:00,2024-07-17 00:00:00,3.1,7.95,18.0,892.0,32735.0,149.0,7830.0,0.0,8718.0,474.0
38661,2023-05-30 21:00:00,2024-07-17 00:00:00,3.1,7.73,18.0,854.0,32629.0,148.0,7567.0,0.0,8720.0,478.0
38662,2023-05-30 22:00:00,2024-07-17 00:00:00,3.1,7.79,18.0,840.0,32393.0,145.0,6861.0,0.0,8473.0,479.0
38663,2023-05-30 23:00:00,2024-07-17 00:00:00,3.1,7.52,18.0,787.0,32292.0,142.0,6291.0,0.0,8190.0,478.0
