Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
38856,2023-06-08 00:00:00,2024-07-17 00:00:00,3.1,51.6,16.0,3088.0,30500.0,261.0,6891.0,0.0,5119.5,468.0
38857,2023-06-08 01:00:00,2024-07-17 00:00:00,3.1,49.02,17.0,2808.0,30753.0,260.0,6571.0,0.0,4986.75,469.0
38858,2023-06-08 02:00:00,2024-07-17 00:00:00,3.1,46.07,17.0,2474.0,30826.0,260.0,6232.0,0.0,4782.375,473.0
38859,2023-06-08 03:00:00,2024-07-17 00:00:00,3.1,45.97,18.0,2453.0,30790.0,262.0,6339.0,0.0,4641.1875,469.0
38860,2023-06-08 04:00:00,2024-07-17 00:00:00,3.1,41.63,18.0,2184.0,30894.0,168.0,7255.0,433.0,4603.59375,465.0
38861,2023-06-08 05:00:00,2024-07-17 00:00:00,3.1,43.3,19.0,2397.0,30957.0,143.0,7781.0,1388.0,4404.53125,464.0
38862,2023-06-08 06:00:00,2024-07-17 00:00:00,3.1,45.2,19.0,2568.0,31041.0,143.0,7657.0,3544.0,3896.765625,452.0
38863,2023-06-08 07:00:00,2024-07-17 00:00:00,3.1,45.51,20.0,2536.0,31030.0,143.0,7233.0,6207.0,3288.8828125,448.0
38864,2023-06-08 08:00:00,2024-07-17 00:00:00,3.1,36.22,22.0,1408.0,30926.0,143.0,6764.0,8468.0,2861.94140625,442.0
38865,2023-06-08 09:00:00,2024-07-17 00:00:00,3.1,32.99,22.0,962.0,30335.0,143.0,6464.0,9931.0,2604.970703125,446.0
38866,2023-06-08 10:00:00,2024-07-17 00:00:00,3.1,35.11,22.0,1015.0,29618.0,253.0,7091.0,10572.0,2564.9853515625,442.0
38867,2023-06-08 11:00:00,2024-07-17 00:00:00,3.1,35.55,22.0,937.0,29440.0,338.0,6380.0,10475.0,2822.99267578125,445.0
38868,2023-06-08 12:00:00,2024-07-17 00:00:00,3.1,32.51,23.0,869.0,29186.0,141.0,5943.0,10154.0,3142.3308919270835,441.0
38869,2023-06-08 13:00:00,2024-07-17 00:00:00,3.1,31.95,9.0,885.0,29125.0,120.0,6007.0,10156.0,3248.0,392.0
38870,2023-06-08 14:00:00,2024-07-17 00:00:00,3.1,31.64,9.0,857.0,28937.0,120.0,5901.0,9408.0,3134.0,394.0
38871,2023-06-08 15:00:00,2024-07-17 00:00:00,3.1,33.43,9.0,1085.0,29195.0,121.0,6453.0,8129.0,2858.0,404.0
38872,2023-06-08 16:00:00,2024-07-17 00:00:00,3.1,42.68,9.0,2133.0,29410.0,122.0,7267.0,6447.0,2712.0,395.0
38873,2023-06-08 17:00:00,2024-07-17 00:00:00,3.1,47.75,9.0,2726.0,29337.0,123.0,7780.0,4363.0,3103.0,400.0
38874,2023-06-08 18:00:00,2024-07-17 00:00:00,3.1,48.18,20.0,2379.0,29645.0,446.0,8406.0,837.0,3755.5,457.0
38875,2023-06-08 19:00:00,2024-07-17 00:00:00,3.1,48.63,19.0,2296.0,29214.0,530.0,8048.0,298.0,4299.75,465.0
38876,2023-06-08 20:00:00,2024-07-17 00:00:00,3.1,44.82,20.0,2113.0,29335.0,403.0,7857.0,226.0,4775.875,475.0
38877,2023-06-08 21:00:00,2024-07-17 00:00:00,3.1,46.48,20.0,2240.0,29498.0,461.0,7818.0,0.0,5128.4375,477.0
38878,2023-06-08 22:00:00,2024-07-17 00:00:00,3.1,49.97,22.0,2398.0,29149.0,545.0,6714.0,0.0,5229.71875,477.0
38879,2023-06-08 23:00:00,2024-07-17 00:00:00,3.1,45.15,23.0,2449.0,29255.0,144.0,6395.0,0.0,5228.859375,482.0
