Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
43416,2023-12-15 00:00:00,2024-07-17 00:00:00,3.1,69.26,387.0,6393.0,44429.0,161.0,9079.0,0.0,3198.0,421.0
43417,2023-12-15 01:00:00,2024-07-17 00:00:00,3.1,61.91,311.0,5368.0,44446.0,161.0,8707.0,0.0,2954.0,420.0
43418,2023-12-15 02:00:00,2024-07-17 00:00:00,3.1,62.61,337.0,5433.0,44577.0,161.0,8933.0,0.0,2739.0,420.0
43419,2023-12-15 03:00:00,2024-07-17 00:00:00,3.1,60.82,334.0,5126.0,44547.0,161.0,8690.0,0.0,2511.0,424.0
43420,2023-12-15 04:00:00,2024-07-17 00:00:00,3.1,60.87,325.0,5122.0,44543.0,162.0,8482.0,0.0,2454.0,424.0
43421,2023-12-15 05:00:00,2024-07-17 00:00:00,3.1,66.4,345.0,5878.0,44557.0,161.0,8615.0,0.0,2242.0,423.0
43422,2023-12-15 06:00:00,2024-07-17 00:00:00,3.1,74.69,352.0,7171.0,44529.0,161.0,9439.0,0.0,2029.0,424.0
43423,2023-12-15 07:00:00,2024-07-17 00:00:00,3.1,78.95,445.0,7790.0,44557.0,162.0,10281.0,240.0,1944.0,425.0
43424,2023-12-15 08:00:00,2024-07-17 00:00:00,3.1,79.66,523.0,7825.0,44709.0,161.0,10537.0,372.0,1894.0,427.0
43425,2023-12-15 09:00:00,2024-07-17 00:00:00,3.1,77.31,515.0,7604.0,45314.0,161.0,10359.0,1287.0,1865.0,422.0
43426,2023-12-15 10:00:00,2024-07-17 00:00:00,3.1,75.88,508.0,7491.0,45395.0,161.0,10240.0,2978.0,1762.0,421.0
43427,2023-12-15 11:00:00,2024-07-17 00:00:00,3.1,74.38,383.0,7527.0,45440.0,162.0,9959.0,4298.0,1744.0,425.0
43428,2023-12-15 12:00:00,2024-07-17 00:00:00,3.1,71.61,136.0,7556.0,45442.0,162.0,9849.0,5118.0,1819.0,423.0
43429,2023-12-15 13:00:00,2024-07-17 00:00:00,3.1,68.31,3.0,7225.0,45391.0,162.0,9667.0,5110.0,1883.0,422.0
43430,2023-12-15 14:00:00,2024-07-17 00:00:00,3.1,67.91,5.0,7106.0,45419.0,162.0,9556.0,4221.0,1938.0,424.0
43431,2023-12-15 15:00:00,2024-07-17 00:00:00,3.1,70.4,7.0,7436.0,45443.0,162.0,9699.0,2427.0,2042.0,424.0
43432,2023-12-15 16:00:00,2024-07-17 00:00:00,3.1,71.61,11.0,7559.0,45397.0,162.0,10084.0,751.0,2074.0,424.0
43433,2023-12-15 17:00:00,2024-07-17 00:00:00,3.1,73.56,11.0,7848.0,45449.0,161.0,10420.0,0.0,1928.0,421.0
43434,2023-12-15 18:00:00,2024-07-17 00:00:00,3.1,73.89,12.0,7945.0,45499.0,161.0,10614.0,0.0,2040.0,424.0
43435,2023-12-15 19:00:00,2024-07-17 00:00:00,3.1,73.46,12.0,7849.0,45583.0,162.0,10144.0,0.0,2168.0,426.0
43436,2023-12-15 20:00:00,2024-07-17 00:00:00,3.1,66.3,11.0,6697.0,45594.0,161.0,9828.0,0.0,2148.0,429.0
43437,2023-12-15 21:00:00,2024-07-17 00:00:00,3.1,57.42,11.0,5315.0,45516.0,161.0,9249.0,0.0,2154.0,426.0
43438,2023-12-15 22:00:00,2024-07-17 00:00:00,3.1,54.88,11.0,4921.0,45442.0,161.0,8904.0,0.0,2203.0,426.0
43439,2023-12-15 23:00:00,2024-07-17 00:00:00,3.1,54.4,12.0,4844.0,45326.0,162.0,8890.0,0.0,2286.0,432.0
