Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
40368,2023-08-10 00:00:00,30.69,322.0,2651.0,31768.0,200.0,4186.0,0.0,2894.0,554.0
40369,2023-08-10 01:00:00,30.46,322.0,2507.0,31800.0,266.0,3736.0,0.0,2852.0,552.0
40370,2023-08-10 02:00:00,29.73,322.0,2411.0,31835.0,266.0,3618.0,0.0,2861.0,550.0
40371,2023-08-10 03:00:00,29.11,322.0,2309.0,31502.0,266.0,3600.0,0.0,2916.0,551.0
40372,2023-08-10 04:00:00,30.79,333.0,2522.0,30629.0,250.0,4260.0,257.0,3035.0,541.0
40373,2023-08-10 05:00:00,31.09,446.0,2512.0,30472.0,139.0,4677.0,756.0,3103.0,513.0
40374,2023-08-10 06:00:00,28.64,334.0,2582.0,30392.0,137.0,5169.0,2473.0,2565.0,508.0
40375,2023-08-10 07:00:00,28.79,398.0,2586.0,30333.0,137.0,4911.0,5193.0,1610.0,505.0
40376,2023-08-10 08:00:00,22.48,372.0,1911.0,30223.0,137.0,4389.0,7597.0,1384.0,487.0
40377,2023-08-10 09:00:00,16.56,320.0,1321.0,30228.0,136.0,4013.0,9584.0,1474.0,466.0
40378,2023-08-10 10:00:00,15.48,321.0,1226.0,30425.0,135.0,4013.0,10801.0,1275.0,397.0
40379,2023-08-10 11:00:00,15.9,322.0,1300.0,30488.0,135.0,4070.0,11203.0,1184.0,393.0
40380,2023-08-10 12:00:00,15.14,322.0,1182.0,30442.0,135.0,3748.0,11235.0,1216.0,393.0
40381,2023-08-10 13:00:00,15.39,328.0,1184.0,30408.0,135.0,3739.0,10640.0,1414.0,385.0
40382,2023-08-10 14:00:00,15.58,287.0,1259.0,30435.0,135.0,3985.0,9324.0,1614.0,384.0
40383,2023-08-10 15:00:00,13.66,35.0,1495.0,30736.0,135.0,4374.0,7419.0,1863.0,400.0
40384,2023-08-10 16:00:00,27.09,31.0,2445.0,30842.0,771.0,4616.0,4683.0,2027.0,399.0
40385,2023-08-10 17:00:00,28.99,32.0,2582.0,31011.0,756.0,5388.0,2092.0,2110.0,405.0
40386,2023-08-10 18:00:00,23.55,33.0,2496.0,31021.0,137.0,5734.0,570.0,2241.0,402.0
40387,2023-08-10 19:00:00,24.22,33.0,2585.0,30792.0,137.0,6431.0,220.0,2224.0,402.0
40388,2023-08-10 20:00:00,23.7,34.0,2484.0,30641.0,137.0,6321.0,0.0,2196.0,401.0
40389,2023-08-10 21:00:00,24.12,35.0,2514.0,30844.0,144.0,5801.0,0.0,2349.0,408.0
40390,2023-08-10 22:00:00,25.15,34.0,2482.0,31231.0,254.0,4934.0,0.0,2294.0,410.0
40391,2023-08-10 23:00:00,21.32,33.0,2035.0,31738.0,249.0,4440.0,0.0,2328.0,412.0
