datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-08-30 00:00:00,2023-09-02 20:46:35,3.0,4.692799575984241,293.6524335346056,279.20936893314405,74.13831321010963,0.4900899680327906,738.66742,39.99715,46.83534,380.78099,9139.4704,1683.77005
2023-08-30 01:00:00,2023-09-02 20:46:35,3.0,4.692799575984241,293.6524335346056,279.20936893314405,74.13831321010963,0.4900899680327906,736.7042,37.32792,46.99545,384.67511,3369.01993,2012.13991
2023-08-30 02:00:00,2023-09-02 20:46:35,3.0,4.692799575984241,293.6524335346056,279.20936893314405,74.13831321010963,0.4900899680327906,747.98489,33.8347,46.41246,381.97706,173.82,2316.47005
2023-08-30 03:00:00,2023-09-02 20:46:35,3.0,4.692799575984241,293.6524335346056,279.20936893314405,74.13831321010963,0.4900899680327906,751.88097,36.31772,47.02575,378.30777,0.0,2457.27995
2023-08-30 04:00:00,2023-09-02 20:46:35,3.0,4.985173584478204,291.1947811476828,279.8113794165168,74.13831321010963,0.4900899680327906,760.77128,37.49803,47.29819,381.83484,0.0,2415.38996
2023-08-30 05:00:00,2023-09-02 20:46:35,3.0,4.985173584478204,291.1947811476828,279.8113794165168,74.13831321010963,0.4900899680327906,762.42373,34.33776,47.42716,378.67607,0.0,2293.35995
2023-08-30 06:00:00,2023-09-02 20:46:35,3.0,4.985173584478204,291.1947811476828,279.8113794165168,74.13831321010963,0.4900899680327906,767.49285,32.59366,47.10598,377.21321,0.0,2101.63996
2023-08-30 07:00:00,2023-09-02 20:46:35,3.0,4.6719692840785285,289.4714785075336,279.7106549324204,37.06922400032649,0.9549258541185962,770.41569,29.02542,46.80214,378.27794,0.0,1733.91995
2023-08-30 08:00:00,2023-09-02 20:46:35,3.0,4.6719692840785285,289.4714785075336,279.7106549324204,37.06922400032649,0.9549258541185962,776.98071,27.47744,46.79348,383.67319,0.0,1512.15
2023-08-30 09:00:00,2023-09-02 20:46:35,3.0,4.6719692840785285,289.4714785075336,279.7106549324204,37.06922400032649,0.9549258541185962,779.7955,25.59296,47.98062,385.90565,0.0,1247.26995
2023-08-30 10:00:00,2023-09-02 20:46:35,3.0,4.912094895022539,287.9515249664738,279.2417864286963,0.0,1.446580882198904,778.93283,24.91113,48.6584,386.20938,0.0,1005.49003
2023-08-30 11:00:00,2023-09-02 20:46:35,3.0,4.912094895022539,287.9515249664738,279.2417864286963,0.0,1.446580882198904,780.68022,24.7894,47.63511,383.91679,0.0,792.41997
2023-08-30 12:00:00,2023-09-02 20:46:35,3.0,4.912094895022539,287.9515249664738,279.2417864286963,0.0,1.446580882198904,780.58046,24.20319,47.77143,384.59121,0.0,607.66001
2023-08-30 13:00:00,2023-09-02 20:46:35,3.0,6.187547665645004,290.49538938607486,278.487739976806,0.0,2.0685763082756066,779.28829,24.58879,47.67217,381.79358,668.77002,453.68997
2023-08-30 14:00:00,2023-09-02 20:46:35,3.0,6.187547665645004,290.49538938607486,278.487739976806,0.0,2.0685763082756066,783.10327,23.1334,47.20486,389.23748,4989.70026,332.85001
2023-08-30 15:00:00,2023-09-02 20:46:35,3.0,6.187547665645004,290.49538938607486,278.487739976806,0.0,2.0685763082756066,787.58667,25.31239,47.97629,389.8606,10410.44037,274.2
2023-08-30 16:00:00,2023-09-02 20:46:35,3.0,7.321168459589206,294.00196904303687,275.84702806349605,112.75388466636768,2.554874363364452,790.28507,25.47883,48.10656,390.74435,12751.78986,305.03001
2023-08-30 17:00:00,2023-09-02 20:46:35,3.0,7.321168459589206,294.00196904303687,275.84702806349605,112.75388466636768,2.554874363364452,776.3561,29.77731,47.78364,385.47605,13479.65009,370.23001
2023-08-30 18:00:00,2023-09-02 20:46:35,3.0,7.321168459589206,294.00196904303687,275.84702806349605,112.75388466636768,2.554874363364452,774.89689,32.28935,47.45886,389.8737,13767.41949,383.11999
2023-08-30 19:00:00,2023-09-02 20:46:35,3.0,7.590526409927966,294.93152551164974,274.3548115089946,321.62792777888615,2.995301564892303,777.41034,34.49382,47.90608,384.8726,13790.65027,385.11001
