UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-09-18 00:00:00,0.0,1078.0,200.0,0.0,1326.0,323.0,12.0
2023-09-18 01:00:00,0.0,1143.0,107.0,0.0,1091.0,320.0,11.0
2023-09-18 02:00:00,0.0,1367.0,110.0,0.0,862.0,311.0,11.0
2023-09-18 03:00:00,0.0,1618.0,125.0,0.0,633.0,310.0,11.0
2023-09-18 04:00:00,0.0,1978.0,312.0,0.0,503.0,313.0,11.0
2023-09-18 05:00:00,0.0,2101.0,609.0,0.0,384.0,312.0,11.0
2023-09-18 06:00:00,0.0,2157.0,1305.0,30.0,293.0,309.0,11.0
2023-09-18 07:00:00,0.0,2175.0,1370.0,278.0,232.0,308.0,11.0
2023-09-18 08:00:00,0.0,2122.0,917.0,662.0,126.0,306.0,11.0
2023-09-18 09:00:00,0.0,2015.0,185.0,874.0,57.0,313.0,11.0
2023-09-18 10:00:00,0.0,2010.0,186.0,1039.0,32.0,251.0,11.0
2023-09-18 11:00:00,0.0,1906.0,218.0,1237.0,29.0,272.0,11.0
2023-09-18 12:00:00,0.0,2013.0,123.0,1184.0,42.0,301.0,11.0
2023-09-18 13:00:00,0.0,1931.0,166.0,1216.0,62.0,305.0,13.0
2023-09-18 14:00:00,0.0,1984.0,300.0,1148.0,79.0,311.0,14.0
2023-09-18 15:00:00,0.0,2235.0,774.0,1028.0,101.0,307.0,14.0
2023-09-18 16:00:00,0.0,2425.0,572.0,709.0,164.0,310.0,14.0
2023-09-18 17:00:00,0.0,2658.0,1957.0,306.0,235.0,311.0,14.0
2023-09-18 18:00:00,0.0,2635.0,2551.0,22.0,299.0,305.0,14.0
2023-09-18 19:00:00,0.0,2585.0,2426.0,0.0,271.0,315.0,14.0
2023-09-18 20:00:00,0.0,2608.0,1421.0,0.0,246.0,306.0,14.0
2023-09-18 21:00:00,0.0,2629.0,1037.0,0.0,215.0,300.0,14.0
2023-09-18 22:00:00,0.0,2329.0,365.0,0.0,213.0,304.0,14.0
2023-09-18 23:00:00,0.0,2113.0,94.0,0.0,192.0,312.0,13.0
