UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-12-19 00:00:00,0.0,1229.0,2563.0,0.0,89.0,334.0,14.0
2023-12-19 01:00:00,0.0,1090.0,2448.0,0.0,104.0,328.0,14.0
2023-12-19 02:00:00,0.0,974.0,2233.0,0.0,115.0,335.0,14.0
2023-12-19 03:00:00,0.0,974.0,2217.0,0.0,126.0,338.0,14.0
2023-12-19 04:00:00,0.0,1062.0,2169.0,0.0,103.0,339.0,14.0
2023-12-19 05:00:00,0.0,1057.0,2626.0,0.0,95.0,335.0,14.0
2023-12-19 06:00:00,0.0,1324.0,3108.0,0.0,86.0,335.0,14.0
2023-12-19 07:00:00,0.0,1263.0,3275.0,4.0,94.0,340.0,13.0
2023-12-19 08:00:00,0.0,1317.0,3208.0,233.0,122.0,347.0,13.0
2023-12-19 09:00:00,0.0,1204.0,2982.0,760.0,156.0,341.0,13.0
2023-12-19 10:00:00,0.0,1146.0,2710.0,1113.0,205.0,342.0,13.0
2023-12-19 11:00:00,0.0,1106.0,2431.0,1324.0,245.0,339.0,13.0
2023-12-19 12:00:00,0.0,1109.0,2098.0,1396.0,325.0,337.0,13.0
2023-12-19 13:00:00,0.0,1056.0,2220.0,1357.0,416.0,337.0,13.0
2023-12-19 14:00:00,0.0,1065.0,2449.0,1180.0,644.0,340.0,13.0
2023-12-19 15:00:00,0.0,1046.0,2749.0,790.0,1003.0,337.0,13.0
2023-12-19 16:00:00,0.0,1033.0,3012.0,238.0,1561.0,340.0,14.0
2023-12-19 17:00:00,0.0,1010.0,3005.0,3.0,2227.0,340.0,14.0
2023-12-19 18:00:00,0.0,1019.0,3155.0,0.0,2713.0,339.0,14.0
2023-12-19 19:00:00,0.0,1015.0,2777.0,0.0,3067.0,340.0,13.0
2023-12-19 20:00:00,0.0,861.0,2740.0,0.0,3065.0,340.0,14.0
2023-12-19 21:00:00,0.0,548.0,2785.0,0.0,2975.0,335.0,14.0
2023-12-19 22:00:00,0.0,360.0,1968.0,0.0,2822.0,347.0,14.0
2023-12-19 23:00:00,0.0,232.0,1643.0,0.0,2591.0,352.0,14.0
