Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
43296,2023-12-10 00:00:00,20.62,0.0,180.0,1341.0,0.0,1655.0,323.0,10.0
43297,2023-12-10 01:00:00,23.17,0.0,179.0,990.0,0.0,1607.0,321.0,10.0
43298,2023-12-10 02:00:00,24.66,0.0,176.0,778.0,0.0,1593.0,317.0,10.0
43299,2023-12-10 03:00:00,21.7,0.0,155.0,871.0,0.0,1553.0,319.0,10.0
43300,2023-12-10 04:00:00,21.1,0.0,162.0,831.0,0.0,1791.0,319.0,10.0
43301,2023-12-10 05:00:00,19.95,0.0,159.0,848.0,0.0,1910.0,310.0,10.0
43302,2023-12-10 06:00:00,18.42,0.0,166.0,1158.0,0.0,2009.0,304.0,10.0
43303,2023-12-10 07:00:00,18.18,0.0,172.0,1530.0,4.0,1794.0,306.0,10.0
43304,2023-12-10 08:00:00,17.42,0.0,170.0,1770.0,136.0,1545.0,311.0,10.0
43305,2023-12-10 09:00:00,17.07,0.0,171.0,1764.0,393.0,1390.0,315.0,10.0
43306,2023-12-10 10:00:00,17.19,0.0,170.0,1466.0,603.0,1429.0,316.0,10.0
43307,2023-12-10 11:00:00,16.34,0.0,167.0,1482.0,727.0,1441.0,307.0,10.0
43308,2023-12-10 12:00:00,16.89,0.0,175.0,1448.0,715.0,1515.0,312.0,10.0
43309,2023-12-10 13:00:00,16.16,0.0,173.0,1516.0,708.0,1593.0,317.0,10.0
43310,2023-12-10 14:00:00,15.64,0.0,173.0,1600.0,675.0,1688.0,315.0,10.0
43311,2023-12-10 15:00:00,15.32,0.0,174.0,1720.0,496.0,1862.0,317.0,10.0
43312,2023-12-10 16:00:00,14.92,0.0,175.0,2106.0,151.0,1957.0,327.0,10.0
43313,2023-12-10 17:00:00,13.58,0.0,176.0,2857.0,2.0,1849.0,326.0,10.0
43314,2023-12-10 18:00:00,13.54,0.0,181.0,3043.0,0.0,1807.0,330.0,10.0
43315,2023-12-10 19:00:00,14.29,0.0,184.0,2932.0,0.0,1708.0,332.0,10.0
43316,2023-12-10 20:00:00,14.76,0.0,184.0,2768.0,0.0,1749.0,329.0,11.0
43317,2023-12-10 21:00:00,15.4,0.0,185.0,2561.0,0.0,1771.0,327.0,11.0
43318,2023-12-10 22:00:00,16.17,0.0,185.0,2427.0,0.0,1672.0,329.0,11.0
43319,2023-12-10 23:00:00,19.56,0.0,185.0,1565.0,0.0,1729.0,332.0,11.0
