UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-01-02 00:00:00,0.0,145.0,2360.0,0.0,1082.0,344.0,25.0
2023-01-02 01:00:00,0.0,145.0,2219.0,0.0,852.0,344.0,24.0
2023-01-02 02:00:00,0.0,148.0,2067.0,0.0,811.0,351.0,24.0
2023-01-02 03:00:00,0.0,208.0,2089.0,0.0,891.0,346.0,20.0
2023-01-02 04:00:00,0.0,395.0,2231.0,0.0,943.0,345.0,22.0
2023-01-02 05:00:00,0.0,801.0,2418.0,0.0,915.0,350.0,23.0
2023-01-02 06:00:00,0.0,1073.0,2594.0,0.0,885.0,354.0,23.0
2023-01-02 07:00:00,0.0,1261.0,2989.0,1.0,697.0,347.0,24.0
2023-01-02 08:00:00,0.0,1371.0,3366.0,107.0,553.0,338.0,24.0
2023-01-02 09:00:00,0.0,1554.0,3338.0,366.0,346.0,334.0,23.0
2023-01-02 10:00:00,0.0,1624.0,3203.0,591.0,229.0,339.0,21.0
2023-01-02 11:00:00,0.0,1405.0,3365.0,838.0,234.0,341.0,23.0
2023-01-02 12:00:00,0.0,1389.0,3360.0,981.0,256.0,346.0,23.0
2023-01-02 13:00:00,0.0,1411.0,3398.0,915.0,215.0,353.0,26.0
2023-01-02 14:00:00,0.0,1415.0,3382.0,826.0,190.0,347.0,25.0
2023-01-02 15:00:00,0.0,1485.0,3400.0,623.0,238.0,349.0,26.0
2023-01-02 16:00:00,0.0,1493.0,3500.0,238.0,259.0,345.0,26.0
2023-01-02 17:00:00,0.0,1572.0,3517.0,9.0,337.0,342.0,24.0
2023-01-02 18:00:00,0.0,1567.0,3508.0,0.0,372.0,348.0,24.0
2023-01-02 19:00:00,0.0,1575.0,3378.0,0.0,344.0,348.0,25.0
2023-01-02 20:00:00,0.0,1573.0,3376.0,0.0,370.0,353.0,26.0
2023-01-02 21:00:00,0.0,1557.0,3377.0,0.0,391.0,353.0,26.0
2023-01-02 22:00:00,0.0,1426.0,3322.0,0.0,353.0,354.0,25.0
2023-01-02 23:00:00,0.0,1185.0,3047.0,0.0,406.0,351.0,23.0
