UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-12-28 00:00:00,2024-07-17 00:00:00,3.1,2.521534757025464,283.8844063962543,280.1772245670894,0.0,1.337019371279109,33.16092,626.94156,1199.95366,19.55563,1938.12446,321.27743,24.10361
2023-12-28 01:00:00,2024-07-17 00:00:00,3.1,2.529598186336561,283.6526339068083,279.41564795288855,0.0,0.4172423063791159,31.64852,654.08806,1472.98728,21.48339,1937.19172,320.79325,24.24035
2023-12-28 02:00:00,2024-07-17 00:00:00,3.1,2.529598186336561,283.6526339068083,279.41564795288855,0.0,0.4172423063791159,21.11768,701.63815,1844.99942,0.0,1902.80235,321.2541,24.18622
2023-12-28 03:00:00,2024-07-17 00:00:00,3.1,2.529598186336561,283.6526339068083,279.41564795288855,0.0,0.4172423063791159,8.34161,752.59967,2209.09307,0.0,1836.68092,319.94034,24.08684
2023-12-28 04:00:00,2024-07-17 00:00:00,3.1,2.26556302953094,283.54498779624504,279.31209128305204,0.0,0.7556172235587554,1.76395,783.64384,2549.64089,0.0,1784.58847,319.98373,23.97856
2023-12-28 05:00:00,2024-07-17 00:00:00,3.1,2.26556302953094,283.54498779624504,279.31209128305204,0.0,0.7556172235587554,0.0,798.3094,2704.53342,0.0,1735.22537,318.57998,24.46843
2023-12-28 06:00:00,2024-07-17 00:00:00,3.1,2.26556302953094,283.54498779624504,279.31209128305204,0.0,0.7556172235587554,0.0,839.27634,2762.75027,5.15511,1711.76284,319.28701,24.31745
2023-12-28 07:00:00,2024-07-17 00:00:00,3.1,2.199664489988263,284.0033227513503,279.77729854808456,10.621784870131098,0.329236332080793,0.0,866.91196,2731.32171,119.94739,1695.2255,318.72302,24.26232
2023-12-28 08:00:00,2024-07-17 00:00:00,3.1,2.199664489988263,284.0033227513503,279.77729854808456,10.621784870131098,0.329236332080793,0.0,892.92559,2465.9259,261.06046,1683.97831,316.73156,24.01072
2023-12-28 09:00:00,2024-07-17 00:00:00,3.1,2.199664489988263,284.0033227513503,279.77729854808456,10.621784870131098,0.329236332080793,0.0,939.42008,2072.03157,394.16406,1698.99699,316.75061,24.16951
2023-12-28 10:00:00,2024-07-17 00:00:00,3.1,2.15208252277998,286.1569441858924,280.2607029518826,85.87625602830036,0.5455667436299526,0.0,1002.56609,1826.5079,508.60026,1690.86062,314.84557,24.43316
2023-12-28 11:00:00,2024-07-17 00:00:00,3.1,2.15208252277998,286.1569441858924,280.2607029518826,85.87625602830036,0.5455667436299526,0.0,1071.17652,1669.14409,614.81757,1660.21761,314.51443,24.31554
2023-12-28 12:00:00,2024-07-17 00:00:00,3.1,2.15208252277998,286.1569441858924,280.2607029518826,85.87625602830036,0.5455667436299526,0.0,1120.04473,1613.19926,686.90498,1655.30698,316.54181,24.34513
2023-12-28 13:00:00,2024-07-17 00:00:00,3.1,1.9431783859432328,286.4318069688473,280.71233063101465,199.30533097970425,0.1957043220629996,0.0,1149.31047,1679.5408,699.15713,1652.43013,317.25671,24.19298
2023-12-28 14:00:00,2024-07-17 00:00:00,3.1,1.9431783859432328,286.4318069688473,280.71233063101465,199.30533097970425,0.1957043220629996,0.98583,1179.55552,1937.60098,644.90946,1655.08157,317.26729,24.0249
2023-12-28 15:00:00,2024-07-17 00:00:00,3.1,1.9431783859432328,286.4318069688473,280.71233063101465,199.30533097970425,0.1957043220629996,0.0,1173.26199,2245.36515,539.75822,1653.97636,316.96445,24.55527
2023-12-28 16:00:00,2024-07-17 00:00:00,3.1,1.765225768442434,284.63168881553463,280.4909090133724,119.87723414616886,0.3853919858985494,0.0,1131.31279,2641.50597,398.36445,1637.6861,318.65328,24.8799
2023-12-28 17:00:00,2024-07-17 00:00:00,3.1,1.765225768442434,284.63168881553463,280.4909090133724,119.87723414616886,0.3853919858985494,0.0,1126.57024,2824.05561,257.31447,1619.94052,317.19084,24.94384
2023-12-28 18:00:00,2024-07-17 00:00:00,3.1,1.765225768442434,284.63168881553463,280.4909090133724,119.87723414616886,0.3853919858985494,0.0,1068.74653,2768.75974,154.30445,1621.91465,316.46164,24.77363
2023-12-28 19:00:00,2024-07-17 00:00:00,3.1,1.8015579498704688,284.23832008164715,280.2059441576052,0.0,0.0668773295721853,0.8596,1009.95548,2612.41072,77.33025,1588.9795,318.53902,24.62143
2023-12-28 20:00:00,2024-07-17 00:00:00,3.1,1.8015579498704688,284.23832008164715,280.2059441576052,0.0,0.0668773295721853,0.0,960.85491,2270.20644,34.64156,1609.87033,319.7483,24.34122
2023-12-28 21:00:00,2024-07-17 00:00:00,3.1,1.8015579498704688,284.23832008164715,280.2059441576052,0.0,0.0668773295721853,0.0,933.77093,1935.23051,14.71155,1660.34097,317.91848,24.013
2023-12-28 22:00:00,2024-07-17 00:00:00,3.1,1.820926609977032,283.7528934619738,279.9304545980076,0.0,0.1351408098441379,0.0,937.53405,1507.21849,11.43395,1588.19708,317.68834,23.85952
2023-12-28 23:00:00,2024-07-17 00:00:00,3.1,1.820926609977032,283.7528934619738,279.9304545980076,0.0,0.1351408098441379,0.0,934.67879,1358.44483,1.73251,1593.18623,319.28546,23.8212
2023-12-29 00:00:00,2024-07-17 00:00:00,3.1,1.820926609977032,283.7528934619738,279.9304545980076,0.0,0.1351408098441379,33.16092,564.80084,1108.69284,12.36121,1637.34187,312.84056,23.91363
2023-12-29 01:00:00,2024-07-17 00:00:00,3.1,1.8355618875148163,283.24627494845856,279.7045137807248,0.0,0.0584412353795141,31.64852,601.73769,1373.89809,33.87763,1639.25867,312.4953,24.05026
2023-12-29 02:00:00,2024-07-17 00:00:00,3.1,1.8355618875148163,283.24627494845856,279.7045137807248,0.0,0.0584412353795141,21.11768,659.02768,1735.05982,1.08595,1616.99875,313.04601,23.99264
2023-12-29 03:00:00,2024-07-17 00:00:00,3.1,1.8355618875148163,283.24627494845856,279.7045137807248,0.0,0.0584412353795141,8.34161,719.17674,2085.57147,0.0,1563.80267,311.9383,23.89332
2023-12-29 04:00:00,2024-07-17 00:00:00,3.1,2.01065986887773,282.6226677585504,279.43733744563514,0.0,0.1098949102879267,1.76395,760.20692,2412.82595,0.0,1525.39522,312.05423,23.78476
2023-12-29 05:00:00,2024-07-17 00:00:00,3.1,2.01065986887773,282.6226677585504,279.43733744563514,0.0,0.1098949102879267,0.0,773.21598,2563.56026,0.0,1488.69508,310.77941,24.27814
2023-12-29 06:00:00,2024-07-17 00:00:00,3.1,2.01065986887773,282.6226677585504,279.43733744563514,0.0,0.1098949102879267,0.0,802.71092,2617.32106,0.0,1474.80207,311.48145,24.1304
2023-12-29 07:00:00,2024-07-17 00:00:00,3.1,2.270668671637228,283.40090825132893,279.829234833511,14.762834749414129,0.0559870823657492,0.0,819.86942,2584.54258,94.78684,1466.54614,311.04646,24.07617
2023-12-29 08:00:00,2024-07-17 00:00:00,3.1,2.270668671637228,283.40090825132893,279.829234833511,14.762834749414129,0.0559870823657492,0.0,830.58217,2329.14672,232.15304,1463.73177,309.15092,23.8257
2023-12-29 09:00:00,2024-07-17 00:00:00,3.1,2.270668671637228,283.40090825132893,279.829234833511,14.762834749414129,0.0559870823657492,0.0,862.39584,1949.13035,367.65165,1485.86258,309.15992,23.98671
2023-12-29 10:00:00,2024-07-17 00:00:00,3.1,2.9268448392852986,286.410025971671,280.6479732073748,126.61271064930446,0.0909474045280204,0.0,909.74004,1708.18483,499.71818,1486.74386,307.40699,24.24553
