UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-03-24 00:00:00,2718.0,2423.0,6112.0,1380.0,10.0,12.0
2023-03-24 01:00:00,2721.0,2559.0,6111.0,1523.0,0.0,13.0
2023-03-24 02:00:00,2606.0,2581.0,6118.0,1085.0,0.0,12.0
2023-03-24 03:00:00,2553.0,2438.0,6113.0,367.0,0.0,12.0
2023-03-24 04:00:00,2115.0,2347.0,6115.0,133.0,0.0,13.0
2023-03-24 05:00:00,1762.0,2295.0,6114.0,0.0,0.0,12.0
2023-03-24 06:00:00,1553.0,2258.0,6112.0,0.0,0.0,12.0
2023-03-24 07:00:00,1389.0,2244.0,6115.0,0.0,0.0,13.0
2023-03-24 08:00:00,1331.0,2243.0,6114.0,0.0,0.0,12.0
2023-03-24 09:00:00,1355.0,2249.0,6110.0,0.0,0.0,13.0
2023-03-24 10:00:00,1649.0,2341.0,6117.0,0.0,0.0,12.0
2023-03-24 11:00:00,1827.0,2353.0,6116.0,185.0,0.0,13.0
2023-03-24 12:00:00,1909.0,2419.0,6117.0,661.0,16.0,12.0
2023-03-24 13:00:00,1829.0,2421.0,6115.0,240.0,228.0,13.0
2023-03-24 14:00:00,1586.0,2350.0,6106.0,0.0,590.0,13.0
2023-03-24 15:00:00,1335.0,2329.0,6100.0,0.0,833.0,14.0
2023-03-24 16:00:00,1296.0,2320.0,6097.0,0.0,950.0,15.0
2023-03-24 17:00:00,1246.0,2370.0,6099.0,0.0,991.0,14.0
2023-03-24 18:00:00,1301.0,2355.0,6100.0,0.0,982.0,13.0
2023-03-24 19:00:00,1468.0,2364.0,6093.0,234.0,967.0,13.0
2023-03-24 20:00:00,2028.0,2380.0,6096.0,234.0,908.0,14.0
2023-03-24 21:00:00,2469.0,2385.0,6095.0,327.0,767.0,12.0
2023-03-24 22:00:00,2719.0,2372.0,6096.0,782.0,542.0,13.0
2023-03-24 23:00:00,2941.0,2372.0,6095.0,1432.0,218.0,13.0
