datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-08-31 00:00:00,2023-09-02 22:35:24,3.0,5.234732612634595,294.1736807322336,292.3311781846215,0.0044964426636547,7.659823359607145,3260.24258,3789.60597,7068.58185,1554.97357,8485.34972,279.61862
2023-08-31 01:00:00,2023-09-02 22:35:24,3.0,5.234732612634595,294.1736807322336,292.3311781846215,0.0044964426636547,7.659823359607145,3152.01534,3474.44428,7074.32235,1368.6297,3015.20004,99.3602
2023-08-31 02:00:00,2023-09-02 22:35:24,3.0,5.234732612634595,294.1736807322336,292.3311781846215,0.0044964426636547,7.659823359607145,3047.814,3159.13256,7076.96024,1162.14015,135.71,4.47207
2023-08-31 03:00:00,2023-09-02 22:35:24,3.0,5.234732612634595,294.1736807322336,292.3311781846215,0.0044964426636547,7.659823359607145,2918.34013,2925.27816,7079.38709,817.89437,0.0,0.0
2023-08-31 04:00:00,2023-09-02 22:35:24,3.0,5.368749399958714,293.01448799785555,291.04779223290313,0.0044964426636547,7.659823359607145,2883.88345,2654.44123,7080.15204,403.65303,0.0,0.0
2023-08-31 05:00:00,2023-09-02 22:35:24,3.0,5.368749399958714,293.01448799785555,291.04779223290313,0.0044964426636547,7.659823359607145,2809.96527,2384.79369,7079.85167,167.27861,0.0,0.0
2023-08-31 06:00:00,2023-09-02 22:35:24,3.0,5.368749399958714,293.01448799785555,291.04779223290313,0.0044964426636547,7.659823359607145,2722.1666,2090.24982,7079.97844,16.4518,0.0,0.0
2023-08-31 07:00:00,2023-09-02 22:35:24,3.0,5.012978818447861,291.7338108672195,289.59201125961886,0.0022801579480977,12.582244959974458,2679.80917,2015.85708,7082.94855,0.0,0.0,0.0
2023-08-31 08:00:00,2023-09-02 22:35:24,3.0,5.012978818447861,291.7338108672195,289.59201125961886,0.0022801579480977,12.582244959974458,2632.56498,1892.06784,7089.85231,0.0,0.0,0.0
2023-08-31 09:00:00,2023-09-02 22:35:24,3.0,5.012978818447861,291.7338108672195,289.59201125961886,0.0022801579480977,12.582244959974458,2606.19855,1849.05321,7095.52639,0.0,0.0,0.0
2023-08-31 10:00:00,2023-09-02 22:35:24,3.0,4.786500432681857,291.2848971043927,288.7374616234988,0.0,14.593939088858674,2595.20855,1959.18148,7100.05187,0.0,0.0,0.0
2023-08-31 11:00:00,2023-09-02 22:35:24,3.0,4.786500432681857,291.2848971043927,288.7374616234988,0.0,14.593939088858674,2631.29482,2037.52338,7102.32615,45.31297,0.0,0.0
2023-08-31 12:00:00,2023-09-02 22:35:24,3.0,4.786500432681857,291.2848971043927,288.7374616234988,0.0,14.593939088858674,2669.02609,2253.36869,7107.79813,96.10361,0.0,0.0
2023-08-31 13:00:00,2023-09-02 22:35:24,3.0,4.871063573164437,295.8616632046934,288.4699053871118,5.706225307082953,15.378674368045036,2715.50953,2460.37843,7111.4252,58.29244,595.28999,19.61665
2023-08-31 14:00:00,2023-09-02 22:35:24,3.0,4.871063573164437,295.8616632046934,288.4699053871118,5.706225307082953,15.378674368045036,2832.27205,2773.6164,7117.11728,0.0,4685.24017,154.39321
2023-08-31 15:00:00,2023-09-02 22:35:24,3.0,4.871063573164437,295.8616632046934,288.4699053871118,5.706225307082953,15.378674368045036,2925.05251,3025.29956,7118.78095,0.0,10033.95981,330.65013
2023-08-31 16:00:00,2023-09-02 22:35:24,3.0,4.126510395080032,299.6874628890447,288.21193718357176,320.6243826132352,15.56951071196314,3045.644,3271.36078,7123.1419,0.0,12479.72994,411.24585
2023-08-31 17:00:00,2023-09-02 22:35:24,3.0,4.126510395080032,299.6874628890447,288.21193718357176,320.6243826132352,15.56951071196314,3163.53596,3584.17508,7126.30329,212.16105,13212.77933,435.40211
2023-08-31 18:00:00,2023-09-02 22:35:24,3.0,4.126510395080032,299.6874628890447,288.21193718357176,320.6243826132352,15.56951071196314,3253.79025,3940.37538,7122.05907,545.84244,13468.07024,443.81474
2023-08-31 19:00:00,2023-09-02 22:35:24,3.0,3.42067539953456,300.6833569565697,288.24507579000885,508.2443838599016,15.633337169742283,3307.0976,4168.21558,7114.32268,861.26266,13458.02956,443.48386
2023-08-31 20:00:00,2023-09-02 22:35:24,3.0,3.42067539953456,300.6833569565697,288.24507579000885,508.2443838599016,15.633337169742283,3412.05116,4298.92607,7110.5295,1112.94636,13173.36003,434.10312
2023-08-31 21:00:00,2023-09-02 22:35:24,3.0,3.42067539953456,300.6833569565697,288.24507579000885,508.2443838599016,15.633337169742283,3428.22914,4238.91411,7106.58136,1329.37972,12766.89007,420.70867
2023-08-31 22:00:00,2023-09-02 22:35:24,3.0,2.3895329676194628,295.42584362367893,288.976791242228,661.5656082080231,15.64519779891382,3399.30464,4045.84768,7107.78364,1447.97973,12056.38029,397.29517
2023-08-31 23:00:00,2023-09-02 22:35:24,3.0,2.3895329676194628,295.42584362367893,288.976791242228,661.5656082080231,15.64519779891382,3373.85438,3856.33264,7110.36211,1504.25683,10699.88022,352.59428
2023-09-01 00:00:00,2023-09-02 22:35:24,3.0,2.3895329676194628,295.42584362367893,288.976791242228,661.5656082080231,15.64519779891382,3163.52725,3881.76846,7074.53815,1610.36707,2451.56699,336.34125
2023-09-01 01:00:00,2023-09-02 22:35:24,3.0,2.382728921326641,293.1402613164759,288.0148640401795,432.7883943379313,15.650756998424365,3073.5292,3577.19833,7080.28566,1508.8852,1977.62644,329.7231
2023-09-01 02:00:00,2023-09-02 22:35:24,3.0,2.382728921326641,293.1402613164759,288.0148640401795,432.7883943379313,15.650756998424365,2988.1896,3268.09224,7082.91255,1346.12525,1643.03718,332.39832
