Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
35712,2023-01-28 00:00:00,2024-07-17 00:00:00,3.1,229.21,2747.0,3114.0,7355.0,937.0,0.0,12.0
35713,2023-01-28 01:00:00,2024-07-17 00:00:00,3.1,230.12,2823.0,3168.0,7351.0,1090.0,0.0,10.0
35714,2023-01-28 02:00:00,2024-07-17 00:00:00,3.1,230.62,2899.0,3160.0,7351.0,1230.0,0.0,11.0
35715,2023-01-28 03:00:00,2024-07-17 00:00:00,3.1,224.82,2794.0,3208.0,7350.0,1390.0,0.0,11.0
35716,2023-01-28 04:00:00,2024-07-17 00:00:00,3.1,225.08,2686.0,3225.0,7366.0,1111.0,0.0,11.0
35717,2023-01-28 05:00:00,2024-07-17 00:00:00,3.1,225.58,2567.0,3219.0,7378.0,780.0,0.0,10.0
35718,2023-01-28 06:00:00,2024-07-17 00:00:00,3.1,226.04,2553.0,3244.0,7380.0,734.0,0.0,11.0
35719,2023-01-28 07:00:00,2024-07-17 00:00:00,3.1,225.16,2533.0,3221.0,7382.0,724.0,0.0,11.0
35720,2023-01-28 08:00:00,2024-07-17 00:00:00,3.1,224.59,2590.0,3224.0,7380.0,899.0,0.0,11.0
35721,2023-01-28 09:00:00,2024-07-17 00:00:00,3.1,221.4,2656.0,3228.0,7379.0,1265.0,0.0,10.0
35722,2023-01-28 10:00:00,2024-07-17 00:00:00,3.1,220.76,2775.0,3237.0,7382.0,1602.0,0.0,11.0
35723,2023-01-28 11:00:00,2024-07-17 00:00:00,3.1,232.18,3173.0,3251.0,7384.0,1775.0,0.0,11.0
35724,2023-01-28 12:00:00,2024-07-17 00:00:00,3.1,245.95,3824.0,3270.0,7385.0,2270.0,0.0,10.0
35725,2023-01-28 13:00:00,2024-07-17 00:00:00,3.1,253.5,4161.0,3290.0,7381.0,2448.0,11.0,11.0
35726,2023-01-28 14:00:00,2024-07-17 00:00:00,3.1,247.69,3887.0,3286.0,7385.0,2029.0,263.0,11.0
35727,2023-01-28 15:00:00,2024-07-17 00:00:00,3.1,226.54,2860.0,3191.0,7383.0,739.0,652.0,12.0
35728,2023-01-28 16:00:00,2024-07-17 00:00:00,3.1,213.91,2374.0,2933.0,7381.0,0.0,840.0,12.0
35729,2023-01-28 17:00:00,2024-07-17 00:00:00,3.1,196.04,1990.0,2843.0,7379.0,0.0,894.0,13.0
35730,2023-01-28 18:00:00,2024-07-17 00:00:00,3.1,180.98,1827.0,2310.0,7382.0,0.0,902.0,12.0
35731,2023-01-28 19:00:00,2024-07-17 00:00:00,3.1,170.91,1705.0,2010.0,7375.0,0.0,874.0,13.0
35732,2023-01-28 20:00:00,2024-07-17 00:00:00,3.1,161.06,1486.0,1978.0,7381.0,0.0,742.0,12.0
35733,2023-01-28 21:00:00,2024-07-17 00:00:00,3.1,172.25,1552.0,2270.0,7375.0,0.0,555.0,12.0
35734,2023-01-28 22:00:00,2024-07-17 00:00:00,3.1,192.42,1782.0,2593.0,7376.0,0.0,295.0,11.0
35735,2023-01-28 23:00:00,2024-07-17 00:00:00,3.1,211.65,2032.0,2848.0,7380.0,0.0,34.0,11.0
