UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,hydro,solar,other
2023-08-31 00:00:00,2023-09-03 15:38:40,3.0,3411.0,3501.0,7103.0,1268.0,4.0,16.0
2023-08-31 01:00:00,2023-09-03 15:38:40,3.0,3409.0,3388.0,7103.0,1221.0,0.0,16.0
2023-08-31 02:00:00,2023-09-03 15:38:40,3.0,3396.0,3190.0,7104.0,1009.0,0.0,15.0
2023-08-31 03:00:00,2023-09-03 15:38:40,3.0,3225.0,2963.0,7104.0,254.0,0.0,16.0
2023-08-31 04:00:00,2023-09-03 15:38:40,3.0,2635.0,2544.0,7106.0,81.0,0.0,16.0
2023-08-31 05:00:00,2023-09-03 15:38:40,3.0,2281.0,2448.0,7108.0,0.0,0.0,15.0
2023-08-31 06:00:00,2023-09-03 15:38:40,3.0,2054.0,2401.0,7104.0,0.0,0.0,16.0
2023-08-31 07:00:00,2023-09-03 15:38:40,3.0,1926.0,2283.0,7117.0,0.0,0.0,15.0
2023-08-31 08:00:00,2023-09-03 15:38:40,3.0,1892.0,2240.0,7117.0,0.0,0.0,16.0
2023-08-31 09:00:00,2023-09-03 15:38:40,3.0,1896.0,2265.0,7120.0,0.0,0.0,16.0
2023-08-31 10:00:00,2023-09-03 15:38:40,3.0,1898.0,2439.0,7120.0,0.0,0.0,15.0
2023-08-31 11:00:00,2023-09-03 15:38:40,3.0,1891.0,2465.0,7128.0,0.0,0.0,16.0
2023-08-31 12:00:00,2023-09-03 15:38:40,3.0,1895.0,2492.0,7126.0,0.0,42.0,16.0
2023-08-31 13:00:00,2023-09-03 15:38:40,3.0,1897.0,2505.0,7126.0,0.0,315.0,16.0
2023-08-31 14:00:00,2023-09-03 15:38:40,3.0,1897.0,2526.0,7133.0,87.0,618.0,16.0
2023-08-31 15:00:00,2023-09-03 15:38:40,3.0,1984.0,2525.0,7128.0,80.0,796.0,17.0
2023-08-31 16:00:00,2023-09-03 15:38:40,3.0,2134.0,2541.0,7131.0,81.0,898.0,17.0
2023-08-31 17:00:00,2023-09-03 15:38:40,3.0,2214.0,2636.0,7128.0,78.0,930.0,18.0
2023-08-31 18:00:00,2023-09-03 15:38:40,3.0,2537.0,2710.0,7134.0,74.0,927.0,17.0
2023-08-31 19:00:00,2023-09-03 15:38:40,3.0,3080.0,2753.0,7127.0,219.0,894.0,17.0
2023-08-31 20:00:00,2023-09-03 15:38:40,3.0,3301.0,3066.0,7127.0,776.0,857.0,17.0
2023-08-31 21:00:00,2023-09-03 15:38:40,3.0,3388.0,3087.0,7131.0,1405.0,766.0,16.0
2023-08-31 22:00:00,2023-09-03 15:38:40,3.0,3400.0,3246.0,7132.0,1966.0,581.0,16.0
2023-08-31 23:00:00,2023-09-03 15:38:40,3.0,3398.0,3679.0,7134.0,2263.0,255.0,16.0
