datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-06-27 15:00:00,4.172455476245194,299.973576460395,289.33165010857937,31.252154440420668,3.124405410039193,3300.8404,2870.25704,6442.76935,0.0,11741.29978,386.91229
2023-06-27 16:00:00,4.758092308001713,302.626166798363,287.9442201178481,546.2781172364535,3.2820160457902325,3649.54482,3019.518,6447.52337,0.0,13072.48069,430.77883
2023-06-27 17:00:00,4.758092308001713,302.626166798363,287.9442201178481,546.2781172364535,3.2820160457902325,3949.27282,3301.51979,6451.58332,219.00155,13704.61012,451.60946
2023-06-27 18:00:00,4.758092308001713,302.626166798363,287.9442201178481,546.2781172364535,3.2820160457902325,4223.48528,3739.07598,6449.02077,743.81721,14054.70058,463.14603
2023-06-27 19:00:00,4.663957723778287,302.3097089441061,288.43873965120457,719.9068060411578,3.3481526493818308,4439.47407,4163.81605,6444.07627,1175.25697,14132.88003,465.72228
2023-06-27 20:00:00,4.663957723778287,302.3097089441061,288.43873965120457,719.9068060411578,3.3481526493818308,4692.02062,4519.15181,6442.78369,1503.64596,14080.08971,463.98268
2023-06-27 21:00:00,4.663957723778287,302.3097089441061,288.43873965120457,719.9068060411578,3.3481526493818308,4783.219,4713.74489,6440.67949,1822.36303,13935.27939,459.21073
2023-06-27 22:00:00,2.953609174748125,298.09247089014684,290.332394345134,700.6602068620698,3.397492326546356,4768.38082,4759.56449,6442.3532,2057.72354,13549.28056,446.49087
2023-06-27 23:00:00,2.953609174748125,298.09247089014684,290.332394345134,700.6602068620698,3.397492326546356,4722.84999,4766.62006,6444.97738,2248.3772,12807.85039,422.05844
2023-06-28 00:00:00,2.953609174748125,298.09247089014684,290.332394345134,700.6602068620698,3.397492326546356,4775.67968,5070.31525,6420.72456,2227.98862,3612.49917,380.59215
2023-06-28 01:00:00,2.264247384227984,294.64151450233805,289.09468786386446,496.73883398245965,3.446349518813448,4669.02617,4810.2201,6425.71891,2018.8722,3116.02934,373.09009
2023-06-28 02:00:00,2.264247384227984,294.64151450233805,289.09468786386446,496.73883398245965,3.446349518813448,4549.00483,4459.17986,6429.54219,1705.15012,2642.33878,376.12385
2023-06-28 03:00:00,2.264247384227984,294.64151450233805,289.09468786386446,496.73883398245965,3.446349518813448,4358.62371,4125.96897,6433.6187,1194.88364,1943.71243,371.97149
2023-06-28 04:00:00,2.197450032174779,292.9659289407647,288.83323169693193,5.899280855893524,3.465235031105552,4235.06611,3681.53764,6436.19861,596.02658,1202.47855,369.52373
2023-06-28 05:00:00,2.197450032174779,292.9659289407647,288.83323169693193,5.899280855893524,3.465235031105552,3944.16862,3227.70094,6438.19403,220.69553,739.94192,374.67564
2023-06-28 06:00:00,2.197450032174779,292.9659289407647,288.83323169693193,5.899280855893524,3.465235031105552,3656.10415,2771.53226,6440.4957,0.0,221.73222,368.02166
2023-06-28 07:00:00,2.108103453443443,291.57432481922314,288.3944602679797,2.9493163008235053,3.471305417838101,3391.74972,2623.61011,6445.24622,0.0,0.0,368.63401
2023-06-28 08:00:00,2.108103453443443,291.57432481922314,288.3944602679797,2.9493163008235053,3.471305417838101,3083.48208,2439.93264,6453.08868,0.0,0.0,364.43648
2023-06-28 09:00:00,2.108103453443443,291.57432481922314,288.3944602679797,2.9493163008235053,3.471305417838101,2838.58747,2351.23292,6459.68076,0.0,0.0,362.48457
2023-06-28 10:00:00,2.156449574953137,293.6862611955603,289.21786372393416,0.0,3.486691232819161,2705.08098,2397.78165,6464.79997,0.0,0.0,368.66307
2023-06-28 11:00:00,2.156449574953137,293.6862611955603,289.21786372393416,0.0,3.486691232819161,2720.08909,2410.38674,6468.66593,0.0,0.0,373.0252
2023-06-28 12:00:00,2.156449574953137,293.6862611955603,289.21786372393416,0.0,3.486691232819161,2791.48853,2536.91853,6475.77928,63.11833,593.76379,371.02579
2023-06-28 13:00:00,2.4608600915166203,299.5925155676663,288.80244595353474,32.708875578105925,3.4905845920494927,2899.48964,2607.2346,6480.2264,0.0,1408.02995,368.26803
2023-06-28 14:00:00,2.4608600915166203,299.5925155676663,288.80244595353474,32.708875578105925,3.4905845920494927,3169.00938,2755.68223,6486.99208,0.0,2616.95492,370.78267
2023-06-28 15:00:00,2.4608600915166203,299.5925155676663,288.80244595353474,32.708875578105925,3.4905845920494927,3490.91867,2866.32078,6490.93067,0.0,4168.88218,377.6524
2023-06-28 16:00:00,2.641247431366412,302.83191166751726,287.6230991268308,561.450435681903,3.492120295726112,3868.97267,3017.64149,6495.6565,0.0,5750.05902,370.56276
2023-06-28 17:00:00,2.641247431366412,302.83191166751726,287.6230991268308,561.450435681903,3.492120295726112,4195.02974,3296.98463,6499.65242,47.55579,6816.3696,371.04086
2023-06-28 18:00:00,2.641247431366412,302.83191166751726,287.6230991268308,561.450435681903,3.492120295726112,4502.16105,3723.54421,6496.9701,483.68009,7303.80985,371.56296
2023-06-28 19:00:00,2.306894968784583,303.4620118380171,287.1100263403926,748.2988695644344,3.492120295726112,4756.45543,4131.00741,6491.82684,874.83459,7007.60753,373.0923
2023-06-28 20:00:00,2.306894968784583,303.4620118380171,287.1100263403926,748.2988695644344,3.492120295726112,5051.29286,4469.04789,6490.35604,1197.83331,6229.66289,375.42176
2023-06-28 21:00:00,2.306894968784583,303.4620118380171,287.1100263403926,748.2988695644344,3.492120295726112,5175.42715,4647.03782,6488.12046,1519.83717,5520.58276,381.80699
2023-06-28 22:00:00,1.6515280888291488,298.6217648600641,290.4304055883613,828.6204601221102,3.492120295726112,5183.80249,4679.13435,6489.76056,1764.50482,4939.97427,377.14067
2023-06-28 23:00:00,1.6515280888291488,298.6217648600641,290.4304055883613,828.6204601221102,3.492120295726112,5158.35114,4675.76859,6492.38156,1967.45997,4191.0862,377.8219
2023-06-29 00:00:00,1.6515280888291488,298.6217648600641,290.4304055883613,828.6204601221102,3.492120295726112,5242.89953,4968.10949,6467.66034,2103.95165,982.26042,429.88986
2023-06-29 01:00:00,1.263639329375426,294.9111719384598,288.0924432778547,584.6688229501384,3.492120295726112,5141.71835,4711.11126,6472.70884,1903.71659,774.80829,421.4031
2023-06-29 02:00:00,1.263639329375426,294.9111719384598,288.0924432778547,584.6688229501384,3.492120295726112,5027.03442,4368.95449,6476.44628,1610.87613,685.27791,424.83628
2023-06-29 03:00:00,1.263639329375426,294.9111719384598,288.0924432778547,584.6688229501384,3.492120295726112,4831.26439,4046.86865,6480.40334,1131.99032,528.83435,420.13094
2023-06-29 04:00:00,1.287979894569391,293.4293570224801,287.78410307349736,6.410608645179355,3.492120295726112,4698.45663,3617.99029,6482.85154,565.95765,343.41398,417.34278
2023-06-29 05:00:00,1.287979894569391,293.4293570224801,287.78410307349736,6.410608645179355,3.492120295726112,4372.3176,3179.76439,6484.68069,213.97598,223.94866,423.19923
2023-06-29 06:00:00,1.287979894569391,293.4293570224801,287.78410307349736,6.410608645179355,3.492120295726112,4050.22043,2737.72665,6486.82485,0.0,78.88049,415.63662
2023-06-29 07:00:00,1.3151526050523792,292.3908066455137,287.62841329365267,3.2053251625330503,3.492120295726112,3743.273,2596.02174,6491.44636,0.0,0.0,416.35413
2023-06-29 08:00:00,1.3151526050523792,292.3908066455137,287.62841329365267,3.2053251625330503,3.492120295726112,3381.69873,2417.73716,6499.22066,0.0,0.0,411.61154
2023-06-29 09:00:00,1.3151526050523792,292.3908066455137,287.62841329365267,3.2053251625330503,3.492120295726112,3089.26071,2332.26538,6505.74632,0.0,0.0,409.43166
2023-06-29 10:00:00,1.1847571156955996,295.01029414707125,289.1458582947591,0.0,3.492120295726112,2921.98919,2380.5962,6510.82269,0.0,0.0,416.39638
2023-06-29 11:00:00,1.1847571156955996,295.01029414707125,289.1458582947591,0.0,3.492120295726112,2917.59298,2395.32504,6514.57335,0.0,0.0,421.3544
2023-06-29 12:00:00,1.1847571156955996,295.01029414707125,289.1458582947591,0.0,3.492120295726112,2974.87147,2523.81556,6521.56757,75.0922,277.33762,419.06959
2023-06-29 13:00:00,1.4126325537155349,301.9427922770765,289.65024632679274,32.29641365171144,3.492120295726112,3076.46775,2598.56476,6525.95528,2.19354,732.54097,415.94371
2023-06-29 14:00:00,1.4126325537155349,301.9427922770765,289.65024632679274,32.29641365171144,3.492120295726112,3358.61941,2752.56951,6532.6434,0.0,1397.36031,418.80497
2023-06-29 15:00:00,1.4126325537155349,301.9427922770765,289.65024632679274,32.29641365171144,3.492120295726112,3706.90129,2867.12532,6536.41699,0.0,2131.2359,426.58695
2023-06-29 16:00:00,2.239614995721725,305.31336334234334,288.69406113384656,555.644392724659,3.4923674963054303,4123.02042,3018.98271,6541.11638,0.0,2719.29607,418.5524
2023-06-29 17:00:00,2.239614995721725,305.31336334234334,288.69406113384656,555.644392724659,3.4923674963054303,4482.3351,3295.00551,6545.05195,56.12535,3015.97018,419.08997
2023-06-29 18:00:00,2.239614995721725,305.31336334234334,288.69406113384656,555.644392724659,3.4923674963054303,4827.92107,3711.57862,6542.25639,469.56003,3116.46896,419.69196
2023-06-29 19:00:00,2.368707965538657,305.4255949544529,289.36675401831155,742.5892404571285,3.5034264051646336,5123.90244,4104.30138,6536.9252,846.18639,2971.10559,421.43389
2023-06-29 20:00:00,2.368707965538657,305.4255949544529,289.36675401831155,742.5892404571285,3.5034264051646336,5463.14961,4428.0731,6535.28622,1158.39555,2653.72428,424.05716
2023-06-29 21:00:00,2.368707965538657,305.4255949544529,289.36675401831155,742.5892404571285,3.5034264051646336,5618.15462,4592.6628,6532.92657,1465.42791,2324.24566,431.29974
2023-06-29 22:00:00,1.919839225725492,300.5642855491549,292.336244885118,798.2973527405406,3.548207193652177,5645.49088,4613.97874,6534.53497,1692.69525,1975.64806,426.0042
2023-06-29 23:00:00,1.919839225725492,300.5642855491549,292.336244885118,798.2973527405406,3.548207193652177,5634.72285,4602.58565,6537.15279,1875.53623,1511.27414,426.77614
2023-06-30 00:00:00,1.919839225725492,300.5642855491549,292.336244885118,798.2973527405406,3.548207193652177,5751.36098,4887.54893,6511.9799,2009.17517,202.91761,486.1718
2023-06-30 01:00:00,2.320384549338618,296.9092256626877,290.89030754230805,553.5722656360865,3.550828677813924,5652.51736,4633.93085,6517.07936,1797.97819,128.47936,476.56076
2023-06-30 02:00:00,2.320384549338618,296.9092256626877,290.89030754230805,553.5722656360865,3.550828677813924,5539.94359,4299.93624,6520.73558,1516.85514,106.78224,480.44999
2023-06-30 03:00:00,2.320384549338618,296.9092256626877,290.89030754230805,553.5722656360865,3.550828677813924,5335.23677,3987.4816,6524.57988,1058.98075,77.14953,475.11329
2023-06-30 04:00:00,2.1612586323489995,295.2305391798865,291.18311392791463,5.874585889755608,3.645260567581704,5190.71435,3571.6302,6526.90402,522.57723,49.67753,471.93654
2023-06-30 05:00:00,2.1612586323489995,295.2305391798865,291.18311392791463,5.874585889755608,3.645260567581704,4824.84688,3146.37385,6528.57613,197.00086,48.93732,478.59741
2023-06-30 06:00:00,2.1612586323489995,295.2305391798865,291.18311392791463,5.874585889755608,3.645260567581704,4464.70054,2716.00504,6530.57154,0.0,33.62189,469.99738
2023-06-30 07:00:00,2.123661496886557,294.1754998879552,291.7644581645778,2.937120537056084,4.465541783646046,4111.86177,2579.5544,6535.07106,0.0,0.0,470.83492
2023-06-30 08:00:00,2.123661496886557,294.1754998879552,291.7644581645778,2.937120537056084,4.465541783646046,3693.33761,2405.84798,6542.78133,0.0,0.0,465.47001
2023-06-30 09:00:00,2.123661496886557,294.1754998879552,291.7644581645778,2.937120537056084,4.465541783646046,3350.76091,2323.02504,6549.24424,0.0,0.0,463.02993
2023-06-30 10:00:00,2.4817834905530027,294.7354690851897,292.8146752328041,0.0,7.06479468256247,3148.91974,2372.46245,6554.27968,0.0,0.0,470.8922
2023-06-30 11:00:00,2.4817834905530027,294.7354690851897,292.8146752328041,0.0,7.06479468256247,3126.63961,2388.63113,6557.92172,0.0,4.80248,476.53056
2023-06-30 12:00:00,2.4817834905530027,294.7354690851897,292.8146752328041,0.0,7.06479468256247,3172.80134,2518.31644,6564.80366,61.90802,82.28234,473.91988
2023-06-30 13:00:00,2.828713535864085,297.7020810661637,293.1306215289667,16.25750759022494,10.47913006226086,3271.70735,2596.10795,6569.13515,5.27184,222.8663,470.37378
2023-06-30 14:00:00,2.828713535864085,297.7020810661637,293.1306215289667,16.25750759022494,10.47913006226086,3572.10415,2754.05116,6575.74969,0.0,436.65605,473.63077
2023-06-30 15:00:00,2.828713535864085,297.7020810661637,293.1306215289667,16.25750759022494,10.47913006226086,3953.27805,2871.14058,6579.36784,0.0,672.57629,482.45426
2023-06-30 16:00:00,3.231521933810799,301.7977842518273,292.6620608679759,271.62633212202184,11.447599011561111,4413.98319,3022.49989,6584.04223,0.0,862.81356,473.34096
2023-06-30 17:00:00,3.231521933810799,301.7977842518273,292.6620608679759,271.62633212202184,11.447599011561111,4811.95056,3294.92509,6587.92061,145.14407,965.22592,473.94641
2023-06-30 18:00:00,3.231521933810799,301.7977842518273,292.6620608679759,271.62633212202184,11.447599011561111,5200.69679,3702.66874,6585.01835,555.6742,1003.07429,474.6396
2023-06-30 19:00:00,2.892539153620481,303.05967221644704,293.0687710802703,444.8854813639076,11.722638249511837,5541.95328,4083.04745,6579.50974,923.36037,962.53657,476.62428
2023-06-30 20:00:00,2.892539153620481,303.05967221644704,293.0687710802703,444.8854813639076,11.722638249511837,5928.63542,4395.24845,6577.71182,1218.40722,858.2319,479.58294
2023-06-30 21:00:00,2.892539153620481,303.05967221644704,293.0687710802703,444.8854813639076,11.722638249511837,6114.3055,4549.20519,6575.23511,1497.00664,736.17695,487.80439
2023-06-30 22:00:00,2.0371458702253022,299.72910742269926,294.8528180608273,636.8478437295313,11.78935074118226,6158.63508,4562.20695,6576.81357,1688.87462,603.53646,481.79038
2023-06-30 23:00:00,2.0371458702253022,299.72910742269926,294.8528180608273,636.8478437295313,11.78935074118226,6159.82835,4544.75565,6579.42852,1830.13323,431.63905,482.66591
