UTC time,forecasted_avg_carbon_intensity
2023-08-06T00:00:00.000000000,277.39721
2023-08-06T01:00:00.000000000,277.18375
2023-08-06T02:00:00.000000000,273.04868
2023-08-06T03:00:00.000000000,270.53564
2023-08-06T04:00:00.000000000,269.1
2023-08-06T05:00:00.000000000,267.50126
2023-08-06T06:00:00.000000000,268.51038
2023-08-06T07:00:00.000000000,268.16108
2023-08-06T08:00:00.000000000,266.28542
2023-08-06T09:00:00.000000000,263.3216
2023-08-06T10:00:00.000000000,261.45278
2023-08-06T11:00:00.000000000,260.66171
2023-08-06T12:00:00.000000000,264.37399
2023-08-06T13:00:00.000000000,272.61583
2023-08-06T14:00:00.000000000,281.17693
2023-08-06T15:00:00.000000000,287.42891
2023-08-06T16:00:00.000000000,288.99873
2023-08-06T17:00:00.000000000,285.52246
2023-08-06T18:00:00.000000000,278.32937
2023-08-06T19:00:00.000000000,271.46359
2023-08-06T20:00:00.000000000,265.67859
2023-08-06T21:00:00.000000000,263.379
2023-08-06T22:00:00.000000000,264.44591
2023-08-06T23:00:00.000000000,267.91301
2023-08-07T00:00:00.000000000,295.62492
2023-08-07T01:00:00.000000000,294.79611
2023-08-07T02:00:00.000000000,290.39956
2023-08-07T03:00:00.000000000,287.83925
2023-08-07T04:00:00.000000000,285.70231
2023-08-07T05:00:00.000000000,282.03706
2023-08-07T06:00:00.000000000,279.72818
2023-08-07T07:00:00.000000000,275.49679
2023-08-07T08:00:00.000000000,271.08341
2023-08-07T09:00:00.000000000,267.61882
2023-08-07T10:00:00.000000000,267.01043
2023-08-07T11:00:00.000000000,267.96768
2023-08-07T12:00:00.000000000,272.38079
2023-08-07T13:00:00.000000000,279.57984
2023-08-07T14:00:00.000000000,285.7324
2023-08-07T15:00:00.000000000,289.75406
2023-08-07T16:00:00.000000000,289.64781
2023-08-07T17:00:00.000000000,286.15521
2023-08-07T18:00:00.000000000,280.69043
2023-08-07T19:00:00.000000000,276.85156
2023-08-07T20:00:00.000000000,274.74086
2023-08-07T21:00:00.000000000,275.89098
2023-08-07T22:00:00.000000000,279.01274
2023-08-07T23:00:00.000000000,283.646
2023-08-08T00:00:00.000000000,289.9898
2023-08-08T01:00:00.000000000,291.33728
2023-08-08T02:00:00.000000000,291.4058
2023-08-08T03:00:00.000000000,294.66549
2023-08-08T04:00:00.000000000,298.26621
2023-08-08T05:00:00.000000000,299.12063
2023-08-08T06:00:00.000000000,299.36007
2023-08-08T07:00:00.000000000,297.93975
2023-08-08T08:00:00.000000000,295.0133
2023-08-08T09:00:00.000000000,291.97087
2023-08-08T10:00:00.000000000,291.10646
2023-08-08T11:00:00.000000000,289.81179
2023-08-08T12:00:00.000000000,290.45443
2023-08-08T13:00:00.000000000,293.29955
2023-08-08T14:00:00.000000000,296.60615
2023-08-08T15:00:00.000000000,300.47618
2023-08-08T16:00:00.000000000,301.18884
2023-08-08T17:00:00.000000000,299.08574
2023-08-08T18:00:00.000000000,294.55806
2023-08-08T19:00:00.000000000,289.17454
2023-08-08T20:00:00.000000000,283.5094
2023-08-08T21:00:00.000000000,279.9976
2023-08-08T22:00:00.000000000,277.56702
2023-08-08T23:00:00.000000000,278.92112
2023-08-09T00:00:00.000000000,286.77334
2023-08-09T01:00:00.000000000,296.02055
2023-08-09T02:00:00.000000000,302.45524
2023-08-09T03:00:00.000000000,309.361
2023-08-09T04:00:00.000000000,313.51781
2023-08-09T05:00:00.000000000,312.67582
2023-08-09T06:00:00.000000000,309.65463
2023-08-09T07:00:00.000000000,305.96211
2023-08-09T08:00:00.000000000,301.14751
2023-08-09T09:00:00.000000000,297.07841
2023-08-09T10:00:00.000000000,295.01171
2023-08-09T11:00:00.000000000,292.74789
2023-08-09T12:00:00.000000000,292.73445
2023-08-09T13:00:00.000000000,295.7221
2023-08-09T14:00:00.000000000,300.39942
2023-08-09T15:00:00.000000000,305.93479
2023-08-09T16:00:00.000000000,305.79821
2023-08-09T17:00:00.000000000,300.75903
2023-08-09T18:00:00.000000000,292.13984
2023-08-09T19:00:00.000000000,281.45321
2023-08-09T20:00:00.000000000,271.42818
2023-08-09T21:00:00.000000000,265.75832
2023-08-09T22:00:00.000000000,264.7145
2023-08-09T23:00:00.000000000,270.01755
