UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-04-27 00:00:00,2758.0,2255.0,6144.0,555.0,13.0,15.0
2023-04-27 01:00:00,2758.0,2165.0,6145.0,871.0,0.0,15.0
2023-04-27 02:00:00,2419.0,2109.0,6146.0,872.0,0.0,14.0
2023-04-27 03:00:00,2027.0,1825.0,6144.0,553.0,0.0,15.0
2023-04-27 04:00:00,1707.0,1809.0,6144.0,111.0,0.0,15.0
2023-04-27 05:00:00,1333.0,1800.0,6147.0,0.0,0.0,15.0
2023-04-27 06:00:00,1152.0,1802.0,6144.0,0.0,1.0,15.0
2023-04-27 07:00:00,1054.0,1793.0,6146.0,0.0,0.0,15.0
2023-04-27 08:00:00,916.0,1787.0,6145.0,0.0,0.0,15.0
2023-04-27 09:00:00,975.0,1789.0,6142.0,0.0,0.0,14.0
2023-04-27 10:00:00,1371.0,1813.0,6147.0,0.0,0.0,15.0
2023-04-27 11:00:00,1986.0,1811.0,6143.0,822.0,0.0,15.0
2023-04-27 12:00:00,2572.0,1789.0,6144.0,892.0,22.0,15.0
2023-04-27 13:00:00,2746.0,1804.0,6142.0,719.0,65.0,14.0
2023-04-27 14:00:00,2774.0,1789.0,6141.0,519.0,109.0,14.0
2023-04-27 15:00:00,2777.0,1782.0,6144.0,327.0,150.0,14.0
2023-04-27 16:00:00,2778.0,1785.0,6140.0,165.0,165.0,14.0
2023-04-27 17:00:00,2770.0,1802.0,6145.0,0.0,148.0,14.0
2023-04-27 18:00:00,2720.0,2182.0,6142.0,0.0,154.0,14.0
2023-04-27 19:00:00,2592.0,2493.0,6142.0,0.0,136.0,14.0
2023-04-27 20:00:00,2600.0,2498.0,6138.0,0.0,106.0,15.0
2023-04-27 21:00:00,2550.0,2500.0,6142.0,0.0,96.0,15.0
2023-04-27 22:00:00,2378.0,2336.0,6139.0,410.0,53.0,15.0
2023-04-27 23:00:00,2534.0,2015.0,6141.0,570.0,24.0,15.0
