Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
37392,2023-04-08 00:00:00,2024-07-17 00:00:00,3.1,261.69,2475.0,1956.0,6637.0,737.0,4.0,11.0
37393,2023-04-08 01:00:00,2024-07-17 00:00:00,3.1,262.05,2473.0,1959.0,6631.0,727.0,0.0,11.0
37394,2023-04-08 02:00:00,2024-07-17 00:00:00,3.1,264.77,2478.0,1949.0,6631.0,598.0,0.0,12.0
37395,2023-04-08 03:00:00,2024-07-17 00:00:00,3.1,265.07,2367.0,1948.0,6633.0,323.0,0.0,11.0
37396,2023-04-08 04:00:00,2024-07-17 00:00:00,3.1,246.4,1992.0,1890.0,6638.0,233.0,1.0,11.0
37397,2023-04-08 05:00:00,2024-07-17 00:00:00,3.1,233.19,1697.0,1883.0,6637.0,79.0,0.0,11.0
37398,2023-04-08 06:00:00,2024-07-17 00:00:00,3.1,212.7,1327.0,1877.0,6638.0,0.0,0.0,12.0
37399,2023-04-08 07:00:00,2024-07-17 00:00:00,3.1,200.89,1141.0,1872.0,6634.0,0.0,0.0,11.0
37400,2023-04-08 08:00:00,2024-07-17 00:00:00,3.1,200.53,1139.0,1868.0,6640.0,0.0,0.0,11.0
37401,2023-04-08 09:00:00,2024-07-17 00:00:00,3.1,200.9,1139.0,1876.0,6636.0,0.0,0.0,12.0
37402,2023-04-08 10:00:00,2024-07-17 00:00:00,3.1,206.39,1220.0,1891.0,6638.0,0.0,0.0,11.0
37403,2023-04-08 11:00:00,2024-07-17 00:00:00,3.1,206.36,1300.0,1853.0,6635.0,215.0,0.0,11.0
37404,2023-04-08 12:00:00,2024-07-17 00:00:00,3.1,228.51,1572.0,2120.0,6634.0,256.0,4.0,11.0
37405,2023-04-08 13:00:00,2024-07-17 00:00:00,3.1,246.71,1865.0,2354.0,6635.0,377.0,30.0,12.0
37406,2023-04-08 14:00:00,2024-07-17 00:00:00,3.1,254.66,1977.0,2586.0,6637.0,471.0,57.0,11.0
37407,2023-04-08 15:00:00,2024-07-17 00:00:00,3.1,262.59,2131.0,2678.0,6618.0,519.0,91.0,12.0
37408,2023-04-08 16:00:00,2024-07-17 00:00:00,3.1,258.8,2050.0,2792.0,6480.0,739.0,131.0,11.0
37409,2023-04-08 17:00:00,2024-07-17 00:00:00,3.1,256.33,1876.0,3026.0,6369.0,756.0,180.0,12.0
37410,2023-04-08 18:00:00,2024-07-17 00:00:00,3.1,256.65,1880.0,3005.0,6338.0,768.0,170.0,11.0
37411,2023-04-08 19:00:00,2024-07-17 00:00:00,3.1,258.09,1883.0,3024.0,6341.0,763.0,120.0,12.0
37412,2023-04-08 20:00:00,2024-07-17 00:00:00,3.1,257.84,1881.0,3019.0,6340.0,791.0,94.0,12.0
37413,2023-04-08 21:00:00,2024-07-17 00:00:00,3.1,255.41,1884.0,3062.0,6343.0,991.0,65.0,11.0
37414,2023-04-08 22:00:00,2024-07-17 00:00:00,3.1,255.64,1886.0,3198.0,6345.0,1150.0,33.0,12.0
37415,2023-04-08 23:00:00,2024-07-17 00:00:00,3.1,259.59,1891.0,3392.0,6347.0,1152.0,15.0,11.0
