UTC time,forecasted_avg_carbon_intensity
2023-08-05T00:00:00.000000000,1284.80836
2023-08-05T01:00:00.000000000,1189.57064
2023-08-05T02:00:00.000000000,1104.86643
2023-08-05T03:00:00.000000000,1064.55964
2023-08-05T04:00:00.000000000,1065.25739
2023-08-05T05:00:00.000000000,1104.83129
2023-08-05T06:00:00.000000000,1166.68912
2023-08-05T07:00:00.000000000,1214.12099
2023-08-05T08:00:00.000000000,1225.44365
2023-08-05T09:00:00.000000000,1198.84873
2023-08-05T10:00:00.000000000,1150.72847
2023-08-05T11:00:00.000000000,1089.63443
2023-08-05T12:00:00.000000000,1031.57751
2023-08-05T13:00:00.000000000,1010.18781
2023-08-05T14:00:00.000000000,1007.31013
2023-08-05T15:00:00.000000000,997.44115
2023-08-05T16:00:00.000000000,975.50677
2023-08-05T17:00:00.000000000,968.26546
2023-08-05T18:00:00.000000000,995.65439
2023-08-05T19:00:00.000000000,1051.92749
2023-08-05T20:00:00.000000000,1133.67492
2023-08-05T21:00:00.000000000,1206.77166
2023-08-05T22:00:00.000000000,1242.2195
2023-08-05T23:00:00.000000000,1231.3912
2023-08-06T00:00:00.000000000,759.4989
2023-08-06T01:00:00.000000000,654.63955
2023-08-06T02:00:00.000000000,555.86892
2023-08-06T03:00:00.000000000,489.00301
2023-08-06T04:00:00.000000000,471.68395
2023-08-06T05:00:00.000000000,504.92974
2023-08-06T06:00:00.000000000,578.75335
2023-08-06T07:00:00.000000000,637.22718
2023-08-06T08:00:00.000000000,659.30837
2023-08-06T09:00:00.000000000,646.46695
2023-08-06T10:00:00.000000000,607.4542
2023-08-06T11:00:00.000000000,548.09315
2023-08-06T12:00:00.000000000,498.80335
2023-08-06T13:00:00.000000000,481.62916
2023-08-06T14:00:00.000000000,486.27132
2023-08-06T15:00:00.000000000,506.91179
2023-08-06T16:00:00.000000000,528.28368
2023-08-06T17:00:00.000000000,550.3699
2023-08-06T18:00:00.000000000,585.78526
2023-08-06T19:00:00.000000000,638.73558
2023-08-06T20:00:00.000000000,702.42926
2023-08-06T21:00:00.000000000,754.58225
2023-08-06T22:00:00.000000000,775.93941
2023-08-06T23:00:00.000000000,754.58075
2023-08-07T00:00:00.000000000,959.27205
2023-08-07T01:00:00.000000000,885.15111
2023-08-07T02:00:00.000000000,811.88988
2023-08-07T03:00:00.000000000,753.85805
2023-08-07T04:00:00.000000000,716.11104
2023-08-07T05:00:00.000000000,710.64131
2023-08-07T06:00:00.000000000,736.57697
2023-08-07T07:00:00.000000000,759.70516
2023-08-07T08:00:00.000000000,764.8989
2023-08-07T09:00:00.000000000,753.80574
2023-08-07T10:00:00.000000000,732.94083
2023-08-07T11:00:00.000000000,706.07866
2023-08-07T12:00:00.000000000,682.95341
2023-08-07T13:00:00.000000000,683.53753
2023-08-07T14:00:00.000000000,702.6762
2023-08-07T15:00:00.000000000,734.41994
2023-08-07T16:00:00.000000000,767.48555
2023-08-07T17:00:00.000000000,799.48751
2023-08-07T18:00:00.000000000,832.7308
2023-08-07T19:00:00.000000000,868.19867
2023-08-07T20:00:00.000000000,902.10334
2023-08-07T21:00:00.000000000,925.76636
2023-08-07T22:00:00.000000000,936.32735
2023-08-07T23:00:00.000000000,930.41905
2023-08-08T00:00:00.000000000,462.60819
2023-08-08T01:00:00.000000000,447.0664
2023-08-08T02:00:00.000000000,433.05987
2023-08-08T03:00:00.000000000,427.60963
2023-08-08T04:00:00.000000000,429.54857
2023-08-08T05:00:00.000000000,436.19222
2023-08-08T06:00:00.000000000,442.1276
2023-08-08T07:00:00.000000000,445.59587
2023-08-08T08:00:00.000000000,441.4922
2023-08-08T09:00:00.000000000,433.73116
2023-08-08T10:00:00.000000000,428.7617
2023-08-08T11:00:00.000000000,431.69196
2023-08-08T12:00:00.000000000,438.57692
2023-08-08T13:00:00.000000000,447.90074
2023-08-08T14:00:00.000000000,453.63646
2023-08-08T15:00:00.000000000,447.65664
2023-08-08T16:00:00.000000000,432.58999
2023-08-08T17:00:00.000000000,418.38575
2023-08-08T18:00:00.000000000,409.64379
2023-08-08T19:00:00.000000000,405.46554
2023-08-08T20:00:00.000000000,409.71245
2023-08-08T21:00:00.000000000,420.36134
2023-08-08T22:00:00.000000000,430.41901
2023-08-08T23:00:00.000000000,435.28011
