UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,hydro,solar,other
2023-08-24 00:00:00,2023-08-25 21:23:44,3.0,3940.0,5283.0,7186.0,2063.0,36.0,15.0
2023-08-24 01:00:00,2023-08-25 21:23:44,3.0,3934.0,4705.0,7171.0,1901.0,0.0,15.0
2023-08-24 02:00:00,2023-08-25 21:23:44,3.0,3838.0,3977.0,7183.0,1612.0,0.0,14.0
2023-08-24 03:00:00,2023-08-25 21:23:44,3.0,3324.0,3442.0,7179.0,833.0,0.0,15.0
2023-08-24 04:00:00,2023-08-25 21:23:44,3.0,2585.0,3004.0,7183.0,246.0,0.0,15.0
2023-08-24 05:00:00,2023-08-25 21:23:44,3.0,2257.0,2877.0,7180.0,0.0,0.0,16.0
2023-08-24 06:00:00,2023-08-25 21:23:44,3.0,2236.0,2772.0,7181.0,0.0,0.0,16.0
2023-08-24 07:00:00,2023-08-25 21:23:44,3.0,2231.0,2710.0,7191.0,0.0,0.0,15.0
2023-08-24 08:00:00,2023-08-25 21:23:44,3.0,2241.0,2759.0,7190.0,0.0,0.0,15.0
2023-08-24 09:00:00,2023-08-25 21:23:44,3.0,2233.0,2772.0,7191.0,0.0,0.0,14.0
2023-08-24 10:00:00,2023-08-25 21:23:44,3.0,2231.0,2734.0,7198.0,0.0,0.0,15.0
2023-08-24 11:00:00,2023-08-25 21:23:44,3.0,2263.0,2794.0,7195.0,0.0,0.0,15.0
2023-08-24 12:00:00,2023-08-25 21:23:44,3.0,2317.0,2977.0,7196.0,0.0,43.0,15.0
2023-08-24 13:00:00,2023-08-25 21:23:44,3.0,2345.0,2927.0,7190.0,0.0,280.0,15.0
2023-08-24 14:00:00,2023-08-25 21:23:44,3.0,2500.0,2995.0,7190.0,0.0,528.0,16.0
2023-08-24 15:00:00,2023-08-25 21:23:44,3.0,2738.0,3183.0,7184.0,0.0,690.0,16.0
2023-08-24 16:00:00,2023-08-25 21:23:44,3.0,3129.0,3279.0,7178.0,79.0,827.0,16.0
2023-08-24 17:00:00,2023-08-25 21:23:44,3.0,3604.0,3794.0,7177.0,306.0,880.0,17.0
2023-08-24 18:00:00,2023-08-25 21:23:44,3.0,4183.0,4598.0,7168.0,681.0,880.0,15.0
2023-08-24 19:00:00,2023-08-25 21:23:44,3.0,4945.0,5018.0,7170.0,1034.0,835.0,15.0
2023-08-24 20:00:00,2023-08-25 21:23:44,3.0,5172.0,5350.0,7161.0,1603.0,741.0,16.0
2023-08-24 21:00:00,2023-08-25 21:23:44,3.0,5188.0,5703.0,7163.0,1946.0,621.0,15.0
2023-08-24 22:00:00,2023-08-25 21:23:44,3.0,5286.0,5842.0,7168.0,2051.0,399.0,14.0
2023-08-24 23:00:00,2023-08-25 21:23:44,3.0,5350.0,5877.0,7163.0,2183.0,151.0,14.0
