UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,hydro,solar,other
2023-08-16 00:00:00,2023-08-18 21:54:43,3.0,4322.0,5506.0,7198.0,590.0,38.0,13.0
2023-08-16 01:00:00,2023-08-18 21:54:43,3.0,4304.0,5260.0,7194.0,240.0,1.0,15.0
2023-08-16 02:00:00,2023-08-18 21:54:43,3.0,4121.0,4614.0,7196.0,101.0,0.0,14.0
2023-08-16 03:00:00,2023-08-18 21:54:43,3.0,3593.0,3268.0,7193.0,106.0,0.0,14.0
2023-08-16 04:00:00,2023-08-18 21:54:43,3.0,3362.0,2631.0,7192.0,90.0,0.0,15.0
2023-08-16 05:00:00,2023-08-18 21:54:43,3.0,2921.0,2288.0,7192.0,0.0,0.0,14.0
2023-08-16 06:00:00,2023-08-18 21:54:43,3.0,2586.0,2176.0,7191.0,0.0,0.0,15.0
2023-08-16 07:00:00,2023-08-18 21:54:43,3.0,2532.0,2161.0,7195.0,0.0,0.0,14.0
2023-08-16 08:00:00,2023-08-18 21:54:43,3.0,2435.0,2159.0,7204.0,0.0,0.0,15.0
2023-08-16 09:00:00,2023-08-18 21:54:43,3.0,2351.0,2162.0,7198.0,0.0,0.0,15.0
2023-08-16 10:00:00,2023-08-18 21:54:43,3.0,2371.0,2198.0,7205.0,0.0,0.0,15.0
2023-08-16 11:00:00,2023-08-18 21:54:43,3.0,2481.0,2289.0,7203.0,0.0,0.0,14.0
2023-08-16 12:00:00,2023-08-18 21:54:43,3.0,2711.0,2331.0,7203.0,0.0,62.0,15.0
2023-08-16 13:00:00,2023-08-18 21:54:43,3.0,2699.0,2455.0,7200.0,0.0,347.0,15.0
2023-08-16 14:00:00,2023-08-18 21:54:43,3.0,2708.0,2614.0,7197.0,0.0,626.0,15.0
2023-08-16 15:00:00,2023-08-18 21:54:43,3.0,2925.0,2669.0,7201.0,0.0,754.0,15.0
2023-08-16 16:00:00,2023-08-18 21:54:43,3.0,3147.0,2856.0,7194.0,0.0,901.0,14.0
2023-08-16 17:00:00,2023-08-18 21:54:43,3.0,3608.0,2900.0,7193.0,236.0,923.0,16.0
2023-08-16 18:00:00,2023-08-18 21:54:43,3.0,3885.0,3160.0,7212.0,687.0,878.0,15.0
2023-08-16 19:00:00,2023-08-18 21:54:43,3.0,4027.0,3922.0,7214.0,974.0,799.0,15.0
2023-08-16 20:00:00,2023-08-18 21:54:43,3.0,4041.0,4605.0,7215.0,1394.0,711.0,16.0
2023-08-16 21:00:00,2023-08-18 21:54:43,3.0,4016.0,4779.0,7214.0,1742.0,672.0,15.0
2023-08-16 22:00:00,2023-08-18 21:54:43,3.0,4040.0,4933.0,7218.0,2021.0,588.0,16.0
2023-08-16 23:00:00,2023-08-18 21:54:43,3.0,4283.0,5007.0,7214.0,1915.0,326.0,14.0
