Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
40248,2023-08-05 00:00:00,2024-07-17 00:00:00,3.1,307.6,4043.0,3029.0,7208.0,1691.0,71.0,12.0
40249,2023-08-05 01:00:00,2024-07-17 00:00:00,3.1,309.56,3933.0,2888.0,7209.0,1359.0,2.0,13.0
40250,2023-08-05 02:00:00,2024-07-17 00:00:00,3.1,320.53,3888.0,2874.0,7211.0,705.0,0.0,13.0
40251,2023-08-05 03:00:00,2024-07-17 00:00:00,3.1,318.13,3496.0,2846.0,7205.0,145.0,0.0,12.0
40252,2023-08-05 04:00:00,2024-07-17 00:00:00,3.1,287.09,2717.0,2790.0,7212.0,135.0,0.0,13.0
40253,2023-08-05 05:00:00,2024-07-17 00:00:00,3.1,271.58,2345.0,2654.0,7209.0,0.0,0.0,13.0
40254,2023-08-05 06:00:00,2024-07-17 00:00:00,3.1,254.98,2062.0,2475.0,7211.0,0.0,0.0,12.0
40255,2023-08-05 07:00:00,2024-07-17 00:00:00,3.1,249.28,1964.0,2426.0,7210.0,0.0,0.0,13.0
40256,2023-08-05 08:00:00,2024-07-17 00:00:00,3.1,238.16,1761.0,2384.0,7212.0,0.0,0.0,13.0
40257,2023-08-05 09:00:00,2024-07-17 00:00:00,3.1,235.49,1688.0,2436.0,7214.0,0.0,0.0,12.0
40258,2023-08-05 10:00:00,2024-07-17 00:00:00,3.1,235.32,1683.0,2440.0,7216.0,0.0,0.0,13.0
40259,2023-08-05 11:00:00,2024-07-17 00:00:00,3.1,235.94,1696.0,2437.0,7215.0,0.0,0.0,13.0
40260,2023-08-05 12:00:00,2024-07-17 00:00:00,3.1,234.76,1689.0,2463.0,7220.0,0.0,76.0,12.0
40261,2023-08-05 13:00:00,2024-07-17 00:00:00,3.1,234.28,1690.0,2617.0,7212.0,0.0,328.0,13.0
40262,2023-08-05 14:00:00,2024-07-17 00:00:00,3.1,230.67,1700.0,2640.0,7214.0,0.0,625.0,15.0
40263,2023-08-05 15:00:00,2024-07-17 00:00:00,3.1,231.27,1802.0,2632.0,7209.0,109.0,784.0,16.0
40264,2023-08-05 16:00:00,2024-07-17 00:00:00,3.1,241.38,2055.0,2706.0,7207.0,200.0,883.0,18.0
40265,2023-08-05 17:00:00,2024-07-17 00:00:00,3.1,262.72,2556.0,2966.0,7208.0,414.0,918.0,17.0
40266,2023-08-05 18:00:00,2024-07-17 00:00:00,3.1,274.0,3103.0,3021.0,7206.0,1058.0,878.0,16.0
40267,2023-08-05 19:00:00,2024-07-17 00:00:00,3.1,278.67,3448.0,3055.0,7208.0,1612.0,793.0,14.0
40268,2023-08-05 20:00:00,2024-07-17 00:00:00,3.1,282.32,3547.0,3225.0,7208.0,1788.0,730.0,16.0
40269,2023-08-05 21:00:00,2024-07-17 00:00:00,3.1,292.21,3539.0,3931.0,7209.0,1730.0,677.0,15.0
40270,2023-08-05 22:00:00,2024-07-17 00:00:00,3.1,290.94,3514.0,4334.0,7207.0,2191.0,538.0,14.0
40271,2023-08-05 23:00:00,2024-07-17 00:00:00,3.1,293.43,3487.0,4654.0,7210.0,2425.0,302.0,16.0
