UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-01-01 00:00:00,2024-07-17 00:00:00,3.1,1.608101860743038,286.2219721520825,284.00681976209296,195.2424941280973,0.013696369560178,2220.31017,2274.96027,7407.16753,577.0296,30.40553,8.7004
2023-01-01 01:00:00,2024-07-17 00:00:00,3.1,1.774470087346833,284.56054533935463,283.37969646748604,0.0,0.0001279655259129,2229.00776,2318.07422,7399.68055,631.13895,0.0,8.8242
2023-01-01 02:00:00,2024-07-17 00:00:00,3.1,1.774470087346833,284.56054533935463,283.37969646748604,0.0,0.0001279655259129,2196.54699,2339.99266,7395.96525,612.09786,0.0,8.87423
2023-01-01 03:00:00,2024-07-17 00:00:00,3.1,1.774470087346833,284.56054533935463,283.37969646748604,0.0,0.0001279655259129,2177.41015,2331.71889,7394.78415,504.30908,13.02248,8.81793
2023-01-01 04:00:00,2024-07-17 00:00:00,3.1,1.7882086170040208,283.8758706510049,282.77665049899736,0.0,0.0003865467312258,2139.58023,2318.23865,7395.44318,425.87995,12.05313,8.86565
2023-01-01 05:00:00,2024-07-17 00:00:00,3.1,1.7882086170040208,283.8758706510049,282.77665049899736,0.0,0.0003865467312258,2085.47513,2281.07128,7388.66986,280.96464,8.37257,8.93361
2023-01-01 06:00:00,2024-07-17 00:00:00,3.1,1.7882086170040208,283.8758706510049,282.77665049899736,0.0,0.0003865467312258,2025.83478,2272.00798,7387.15367,106.20829,0.0,8.87773
2023-01-01 07:00:00,2024-07-17 00:00:00,3.1,1.6443469837635458,283.3209444887825,282.2610996458174,0.0,0.0001287279537034,1987.05696,2268.70043,7387.78101,0.0,0.0,8.93972
2023-01-01 08:00:00,2024-07-17 00:00:00,3.1,1.6443469837635458,283.3209444887825,282.2610996458174,0.0,0.0001287279537034,1979.34608,2266.65529,7380.41523,0.0,0.0,8.8286
2023-01-01 09:00:00,2024-07-17 00:00:00,3.1,1.6443469837635458,283.3209444887825,282.2610996458174,0.0,0.0001287279537034,2016.17949,2220.8721,7373.80499,33.01785,0.0,8.84947
2023-01-01 10:00:00,2024-07-17 00:00:00,3.1,1.3300271755045792,283.0379630784956,281.960892409493,0.0,0.0001287279537034,2071.19949,2188.21028,7367.9237,221.36299,8.95655,8.87357
2023-01-01 11:00:00,2024-07-17 00:00:00,3.1,1.3300271755045792,283.0379630784956,281.960892409493,0.0,0.0001287279537034,2162.71596,2121.32318,7361.97919,417.07174,51.78705,8.96466
2023-01-01 12:00:00,2024-07-17 00:00:00,3.1,1.3300271755045792,283.0379630784956,281.960892409493,0.0,0.0001287279537034,2232.82186,2130.40789,7361.48292,548.00876,94.10992,8.90607
2023-01-01 13:00:00,2024-07-17 00:00:00,3.1,1.3888390901970136,287.2796891264325,283.577699931227,116.6301740933159,0.000252328243363,2279.7282,2186.5288,7363.7459,564.0567,128.84929,8.7779
2023-01-01 14:00:00,2024-07-17 00:00:00,3.1,1.3888390901970136,287.2796891264325,283.577699931227,116.6301740933159,0.000252328243363,2313.30045,2211.08747,7361.77103,510.29501,171.61806,8.85643
2023-01-01 15:00:00,2024-07-17 00:00:00,3.1,1.3888390901970136,287.2796891264325,283.577699931227,116.6301740933159,0.000252328243363,2301.86651,2254.94735,7358.12485,462.82346,223.19742,8.98358
2023-01-01 16:00:00,2024-07-17 00:00:00,3.1,2.019093775935823,290.7857639833238,284.3894815781439,247.45859764430924,0.0034515532962056,2285.62071,2353.24526,7355.66248,410.91392,273.84817,8.85069
2023-01-01 17:00:00,2024-07-17 00:00:00,3.1,2.019093775935823,290.7857639833238,284.3894815781439,247.45859764430924,0.0034515532962056,2222.08647,2405.55274,7355.80072,327.83607,292.5128,8.74417
2023-01-01 18:00:00,2024-07-17 00:00:00,3.1,2.019093775935823,290.7857639833238,284.3894815781439,247.45859764430924,0.0034515532962056,2149.32565,2466.94812,7355.58173,269.52605,278.2986,8.80835
2023-01-01 19:00:00,2024-07-17 00:00:00,3.1,1.718849533801691,290.5777651695768,285.4055506373696,279.0237265408672,0.0030665856284254,2072.22428,2438.71864,7354.90136,244.24721,258.23912,8.77655
2023-01-01 20:00:00,2024-07-17 00:00:00,3.1,1.718849533801691,290.5777651695768,285.4055506373696,279.0237265408672,0.0030665856284254,2046.47988,2394.98658,7354.65195,215.32319,228.74918,8.80312
2023-01-01 21:00:00,2024-07-17 00:00:00,3.1,1.718849533801691,290.5777651695768,285.4055506373696,279.0237265408672,0.0030665856284254,2045.72675,2359.37827,7352.25232,238.80679,194.41589,8.8713
2023-01-01 22:00:00,2024-07-17 00:00:00,3.1,1.8741051348033533,287.3728092965864,284.9011144775968,152.09456173898295,0.0063836286525072,2063.86019,2391.20235,7353.69939,395.15469,141.89272,8.89
2023-01-01 23:00:00,2024-07-17 00:00:00,3.1,1.8741051348033533,287.3728092965864,284.9011144775968,152.09456173898295,0.0063836286525072,2107.32094,2415.48258,7354.5454,590.54549,100.11232,8.84829
2023-01-02 00:00:00,2024-07-17 00:00:00,3.1,1.8741051348033533,287.3728092965864,284.9011144775968,152.09456173898295,0.0063836286525072,2420.2764,2557.12188,7395.96843,662.18397,35.39833,8.91437
2023-01-02 01:00:00,2024-07-17 00:00:00,3.1,2.133812276008168,286.5813182225088,284.8000909166267,0.0,0.000901051836832,2428.98305,2594.31005,7388.51076,778.07532,0.0,9.04616
2023-01-02 02:00:00,2024-07-17 00:00:00,3.1,2.133812276008168,286.5813182225088,284.8000909166267,0.0,0.000901051836832,2393.06798,2610.31551,7384.82826,786.16149,0.0,9.09072
2023-01-02 03:00:00,2024-07-17 00:00:00,3.1,2.133812276008168,286.5813182225088,284.8000909166267,0.0,0.000901051836832,2377.41536,2601.09798,7383.67392,641.25499,11.92705,9.03542
2023-01-02 04:00:00,2024-07-17 00:00:00,3.1,2.4444196312509714,286.26302728517464,284.8190281716928,0.0,0.0133988631157967,2347.48475,2591.0031,7384.34251,502.76176,12.0135,9.07937
2023-01-02 05:00:00,2024-07-17 00:00:00,3.1,2.4444196312509714,286.26302728517464,284.8190281716928,0.0,0.0133988631157967,2301.1277,2547.98717,7377.61904,301.86385,10.53481,9.15089
2023-01-02 06:00:00,2024-07-17 00:00:00,3.1,2.4444196312509714,286.26302728517464,284.8190281716928,0.0,0.0133988631157967,2245.26807,2535.25465,7376.13311,95.33844,0.0,9.09186
2023-01-02 07:00:00,2024-07-17 00:00:00,3.1,2.5605770069945444,285.98657239193136,284.8257071393295,0.0,0.0076882171269635,2208.61999,2523.4511,7376.78147,0.0,0.0,9.15812
2023-01-02 08:00:00,2024-07-17 00:00:00,3.1,2.5605770069945444,285.98657239193136,284.8257071393295,0.0,0.0076882171269635,2201.8601,2512.84974,7369.46808,0.0,0.0,9.04572
2023-01-02 09:00:00,2024-07-17 00:00:00,3.1,2.5605770069945444,285.98657239193136,284.8257071393295,0.0,0.0076882171269635,2236.89727,2452.31569,7362.89336,23.13224,0.0,9.06809
2023-01-02 10:00:00,2024-07-17 00:00:00,3.1,2.930195588331572,285.9973647032045,284.8915009676324,0.0,0.0104591934432238,2286.86874,2404.66659,7357.06161,232.51303,8.07715,9.08697
2023-01-02 11:00:00,2024-07-17 00:00:00,3.1,2.930195588331572,285.9973647032045,284.8915009676324,0.0,0.0104591934432238,2372.22448,2320.20418,7351.15723,458.41118,57.71087,9.18005
2023-01-02 12:00:00,2024-07-17 00:00:00,3.1,2.930195588331572,285.9973647032045,284.8915009676324,0.0,0.0104591934432238,2432.49502,2323.72236,7350.67832,631.70452,106.01194,9.11991
2023-01-02 13:00:00,2024-07-17 00:00:00,3.1,3.909084058729911,289.2927505612498,286.0418231591244,90.00238730978532,0.0039097116511995,2473.46841,2381.32072,7352.93859,684.49555,147.23228,8.98981
2023-01-02 14:00:00,2024-07-17 00:00:00,3.1,3.909084058729911,289.2927505612498,286.0418231591244,90.00238730978532,0.0039097116511995,2503.00007,2404.60638,7350.98156,620.39073,199.07717,9.06785
2023-01-02 15:00:00,2024-07-17 00:00:00,3.1,3.909084058729911,289.2927505612498,286.0418231591244,90.00238730978532,0.0039097116511995,2488.05888,2452.72136,7347.34048,520.16511,263.41561,9.18984
