,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
0,2023-08-23 00:00:00,2023-08-25 17:59:20,3.0,294.64,5010.0,5757.0,7178.0,2179.0,42.0,14.0
1,2023-08-23 01:00:00,2023-08-25 17:59:20,3.0,292.73,4840.0,5491.0,7182.0,2008.0,0.0,15.0
2,2023-08-23 02:00:00,2023-08-25 17:59:20,3.0,292.35,4792.0,5230.0,7185.0,1883.0,0.0,14.0
3,2023-08-23 03:00:00,2023-08-25 17:59:20,3.0,287.98,4739.0,4007.0,7184.0,1740.0,0.0,15.0
4,2023-08-23 04:00:00,2023-08-25 17:59:20,3.0,274.52,4126.0,3050.0,7182.0,1192.0,0.0,15.0
5,2023-08-23 05:00:00,2023-08-25 17:59:20,3.0,261.42,3277.0,2967.0,7187.0,312.0,0.0,14.0
6,2023-08-23 06:00:00,2023-08-25 17:59:20,3.0,243.26,2673.0,2897.0,7179.0,29.0,0.0,15.0
7,2023-08-23 07:00:00,2023-08-25 17:59:20,3.0,231.1,2375.0,2856.0,7173.0,0.0,0.0,14.0
8,2023-08-23 08:00:00,2023-08-25 17:59:20,3.0,223.13,2190.0,2870.0,7182.0,0.0,0.0,15.0
9,2023-08-23 09:00:00,2023-08-25 17:59:20,3.0,221.54,2166.0,2831.0,7184.0,0.0,0.0,14.0
10,2023-08-23 10:00:00,2023-08-25 17:59:20,3.0,224.57,2231.0,2854.0,7191.0,0.0,0.0,15.0
11,2023-08-23 11:00:00,2023-08-25 17:59:20,3.0,243.47,2676.0,2881.0,7195.0,0.0,0.0,15.0
12,2023-08-23 12:00:00,2023-08-25 17:59:20,3.0,248.04,2832.0,2825.0,7200.0,0.0,54.0,15.0
13,2023-08-23 13:00:00,2023-08-25 17:59:20,3.0,237.52,2676.0,2880.0,7202.0,0.0,312.0,15.0
14,2023-08-23 14:00:00,2023-08-25 17:59:20,3.0,225.37,2491.0,2910.0,7194.0,0.0,606.0,15.0
15,2023-08-23 15:00:00,2023-08-25 17:59:20,3.0,229.53,2622.0,3110.0,7196.0,0.0,791.0,16.0
16,2023-08-23 16:00:00,2023-08-25 17:59:20,3.0,236.77,2811.0,3312.0,7201.0,0.0,899.0,17.0
17,2023-08-23 17:00:00,2023-08-25 17:59:20,3.0,243.85,2941.0,3660.0,7200.0,0.0,940.0,16.0
18,2023-08-23 18:00:00,2023-08-25 17:59:20,3.0,255.43,3234.0,3867.0,7196.0,0.0,948.0,17.0
19,2023-08-23 19:00:00,2023-08-25 17:59:20,3.0,266.22,3745.0,3933.0,7183.0,384.0,931.0,16.0
20,2023-08-23 20:00:00,2023-08-25 17:59:20,3.0,263.51,3935.0,4268.0,7176.0,1106.0,876.0,16.0
21,2023-08-23 21:00:00,2023-08-25 17:59:20,3.0,257.77,3906.0,4609.0,7177.0,1701.0,759.0,16.0
22,2023-08-23 22:00:00,2023-08-25 17:59:20,3.0,257.61,3925.0,4901.0,7177.0,2073.0,561.0,15.0
23,2023-08-23 23:00:00,2023-08-25 17:59:20,3.0,260.0,3950.0,5241.0,7176.0,2390.0,267.0,16.0
