UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-07-01 00:00:00,5498.0,4127.0,7276.0,2015.0,96.0,10.0
2023-07-01 01:00:00,5492.0,3871.0,7273.0,1453.0,8.0,10.0
2023-07-01 02:00:00,5325.0,3512.0,7266.0,1314.0,0.0,9.0
2023-07-01 03:00:00,5101.0,3076.0,7271.0,470.0,0.0,9.0
2023-07-01 04:00:00,4547.0,2640.0,7269.0,63.0,0.0,10.0
2023-07-01 05:00:00,3638.0,2550.0,7273.0,0.0,0.0,9.0
2023-07-01 06:00:00,2739.0,2404.0,7270.0,0.0,0.0,9.0
2023-07-01 07:00:00,2203.0,2377.0,7272.0,0.0,0.0,9.0
2023-07-01 08:00:00,2082.0,2283.0,7273.0,0.0,0.0,10.0
2023-07-01 09:00:00,2165.0,2237.0,7273.0,0.0,0.0,9.0
2023-07-01 10:00:00,1955.0,2309.0,7275.0,0.0,0.0,9.0
2023-07-01 11:00:00,1892.0,2220.0,7277.0,0.0,2.0,10.0
2023-07-01 12:00:00,1974.0,2423.0,7280.0,0.0,83.0,9.0
2023-07-01 13:00:00,2075.0,2531.0,7292.0,0.0,222.0,9.0
2023-07-01 14:00:00,2189.0,2607.0,7297.0,0.0,450.0,11.0
2023-07-01 15:00:00,2641.0,2639.0,7297.0,0.0,606.0,10.0
2023-07-01 16:00:00,3219.0,2729.0,7293.0,0.0,685.0,10.0
2023-07-01 17:00:00,3741.0,3343.0,7299.0,505.0,775.0,11.0
2023-07-01 18:00:00,4154.0,3862.0,7291.0,926.0,783.0,10.0
2023-07-01 19:00:00,4421.0,3936.0,7294.0,1403.0,776.0,9.0
2023-07-01 20:00:00,4475.0,3948.0,7296.0,1732.0,704.0,10.0
2023-07-01 21:00:00,4613.0,3912.0,7291.0,1997.0,486.0,10.0
2023-07-01 22:00:00,4655.0,4123.0,7293.0,1797.0,391.0,9.0
2023-07-01 23:00:00,4678.0,4211.0,7296.0,1562.0,145.0,9.0
