UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-02-19 00:00:00,1434.0,3463.0,6187.0,946.0,0.0,12.0
2023-02-19 01:00:00,1556.0,3748.0,6184.0,1109.0,0.0,12.0
2023-02-19 02:00:00,1636.0,3838.0,6186.0,1254.0,0.0,11.0
2023-02-19 03:00:00,1578.0,3853.0,6178.0,1429.0,1.0,12.0
2023-02-19 04:00:00,1585.0,3852.0,6185.0,1376.0,0.0,12.0
2023-02-19 05:00:00,1627.0,3890.0,6187.0,1207.0,0.0,12.0
2023-02-19 06:00:00,1517.0,4031.0,6182.0,1105.0,0.0,12.0
2023-02-19 07:00:00,1582.0,4031.0,6186.0,895.0,0.0,11.0
2023-02-19 08:00:00,1590.0,4045.0,6183.0,790.0,0.0,12.0
2023-02-19 09:00:00,1536.0,4047.0,6184.0,780.0,0.0,11.0
2023-02-19 10:00:00,1363.0,4217.0,6185.0,785.0,0.0,12.0
2023-02-19 11:00:00,1274.0,4213.0,6184.0,897.0,0.0,11.0
2023-02-19 12:00:00,1443.0,4275.0,6182.0,1089.0,0.0,12.0
2023-02-19 13:00:00,1547.0,4257.0,6190.0,1305.0,30.0,11.0
2023-02-19 14:00:00,1461.0,4216.0,6184.0,1183.0,245.0,13.0
2023-02-19 15:00:00,1208.0,3791.0,6185.0,503.0,522.0,12.0
2023-02-19 16:00:00,1127.0,3276.0,6184.0,0.0,606.0,14.0
2023-02-19 17:00:00,1119.0,2761.0,6182.0,0.0,480.0,13.0
2023-02-19 18:00:00,1132.0,2668.0,6185.0,0.0,480.0,12.0
2023-02-19 19:00:00,1141.0,2639.0,6185.0,0.0,610.0,14.0
2023-02-19 20:00:00,1217.0,2636.0,6183.0,0.0,570.0,13.0
2023-02-19 21:00:00,1316.0,2637.0,6183.0,0.0,475.0,12.0
2023-02-19 22:00:00,1562.0,2744.0,6176.0,0.0,232.0,13.0
2023-02-19 23:00:00,1611.0,2878.0,6180.0,220.0,66.0,12.0
