datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean
2023-08-22 00:00:00,2023-08-23 15:25:34,3.0,1.762767603855043,297.80219543008513,291.7851690284116,0.1744237575423422,0.017671210363039
2023-08-22 01:00:00,2023-08-23 15:25:34,3.0,1.762767603855043,297.80219543008513,291.7851690284116,0.1744237575423422,0.017671210363039
2023-08-22 02:00:00,2023-08-23 15:25:34,3.0,1.762767603855043,297.80219543008513,291.7851690284116,0.1744237575423422,0.017671210363039
2023-08-22 03:00:00,2023-08-23 15:25:34,3.0,1.762767603855043,297.80219543008513,291.7851690284116,0.1744237575423422,0.017671210363039
2023-08-22 04:00:00,2023-08-23 15:25:34,3.0,1.7925633647741273,296.41554810250807,291.44588451190225,0.1744237575423422,0.017671210363039
2023-08-22 05:00:00,2023-08-23 15:25:34,3.0,1.7925633647741273,296.41554810250807,291.44588451190225,0.1744237575423422,0.017671210363039
2023-08-22 06:00:00,2023-08-23 15:25:34,3.0,1.7925633647741273,296.41554810250807,291.44588451190225,0.1744237575423422,0.017671210363039
2023-08-22 07:00:00,2023-08-23 15:25:34,3.0,1.8460040719608883,295.54113314832136,291.1048089607111,0.0870368215981771,0.0599462509095802
2023-08-22 08:00:00,2023-08-23 15:25:34,3.0,1.8460040719608883,295.54113314832136,291.1048089607111,0.0870368215981771,0.0599462509095802
2023-08-22 09:00:00,2023-08-23 15:25:34,3.0,1.8460040719608883,295.54113314832136,291.1048089607111,0.0870368215981771,0.0599462509095802
2023-08-22 10:00:00,2023-08-23 15:25:34,3.0,1.8321822045860423,296.33853347461013,291.5684856075599,0.0,0.0971889077827313
2023-08-22 11:00:00,2023-08-23 15:25:34,3.0,1.8321822045860423,296.33853347461013,291.5684856075599,0.0,0.0971889077827313
2023-08-22 12:00:00,2023-08-23 15:25:34,3.0,1.8321822045860423,296.33853347461013,291.5684856075599,0.0,0.0971889077827313
2023-08-22 13:00:00,2023-08-23 15:25:34,3.0,2.5914852985326062,303.02135725023754,291.6599282926045,10.32986121363253,0.1094842060581335
2023-08-22 14:00:00,2023-08-23 15:25:34,3.0,2.5914852985326062,303.02135725023754,291.6599282926045,10.32986121363253,0.1094842060581335
2023-08-22 15:00:00,2023-08-23 15:25:34,3.0,2.5914852985326062,303.02135725023754,291.6599282926045,10.32986121363253,0.1094842060581335
2023-08-22 16:00:00,2023-08-23 15:25:34,3.0,3.0419745524141915,306.80936385513974,290.6765963608529,405.3195262439025,0.112979790172368
2023-08-22 17:00:00,2023-08-23 15:25:34,3.0,3.0419745524141915,306.80936385513974,290.6765963608529,405.3195262439025,0.112979790172368
2023-08-22 18:00:00,2023-08-23 15:25:34,3.0,3.0419745524141915,306.80936385513974,290.6765963608529,405.3195262439025,0.112979790172368
2023-08-22 19:00:00,2023-08-23 15:25:34,3.0,3.4321020238673867,307.0770432471145,290.39325747581984,597.0606526328495,0.1141480967936334
2023-08-22 20:00:00,2023-08-23 15:25:34,3.0,3.4321020238673867,307.0770432471145,290.39325747581984,597.0606526328495,0.1141480967936334
2023-08-22 21:00:00,2023-08-23 15:25:34,3.0,3.4321020238673867,307.0770432471145,290.39325747581984,597.0606526328495,0.1141480967936334
2023-08-22 22:00:00,2023-08-23 15:25:34,3.0,2.5102884885828773,301.19644293522305,291.7153150561195,676.7911496021003,0.1141480967936334
2023-08-22 23:00:00,2023-08-23 15:25:34,3.0,2.5102884885828773,301.19644293522305,291.7153150561195,676.7911496021003,0.1141480967936334
2023-08-23 00:00:00,2023-08-23 15:25:34,3.0,2.5102884885828773,301.19644293522305,291.7153150561195,676.7911496021003,0.1141480967936334
2023-08-23 01:00:00,2023-08-23 15:25:34,3.0,2.709214069450942,298.16970937663814,290.6771308468251,444.45998259720113,0.1147871498566392
2023-08-23 02:00:00,2023-08-23 15:25:34,3.0,2.709214069450942,298.16970937663814,290.6771308468251,444.45998259720113,0.1147871498566392
2023-08-23 03:00:00,2023-08-23 15:25:34,3.0,2.709214069450942,298.16970937663814,290.6771308468251,444.45998259720113,0.1147871498566392
2023-08-23 04:00:00,2023-08-23 15:25:34,3.0,2.738722972095037,296.18411242751347,289.9851631769042,0.1369787349564701,0.1208115481511755
2023-08-23 05:00:00,2023-08-23 15:25:34,3.0,2.738722972095037,296.18411242751347,289.9851631769042,0.1369787349564701,0.1208115481511755
2023-08-23 06:00:00,2023-08-23 15:25:34,3.0,2.738722972095037,296.18411242751347,289.9851631769042,0.1369787349564701,0.1208115481511755
2023-08-23 07:00:00,2023-08-23 15:25:34,3.0,2.98917294934796,294.67395140027395,289.2190780808894,0.0685094143016716,0.127654319075705
2023-08-23 08:00:00,2023-08-23 15:25:34,3.0,2.98917294934796,294.67395140027395,289.2190780808894,0.0685094143016716,0.127654319075705
2023-08-23 09:00:00,2023-08-23 15:25:34,3.0,2.98917294934796,294.67395140027395,289.2190780808894,0.0685094143016716,0.127654319075705
2023-08-23 10:00:00,2023-08-23 15:25:34,3.0,3.304601939188588,294.57827310980963,289.08037551187,0.0,0.1742211858804572
2023-08-23 11:00:00,2023-08-23 15:25:34,3.0,3.304601939188588,294.57827310980963,289.08037551187,0.0,0.1742211858804572
2023-08-23 12:00:00,2023-08-23 15:25:34,3.0,3.304601939188588,294.57827310980963,289.08037551187,0.0,0.1742211858804572
2023-08-23 13:00:00,2023-08-23 15:25:34,3.0,3.799781386877462,300.14961534443046,288.02932565110746,10.296585039068976,0.1805637521709495
