UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-08-05 00:00:00,2024-07-17 00:00:00,3.1,1.8177487041407,300.0079857223842,291.8221309125136,532.5025019382197,0.0161217647447836,4042.33473,3125.11752,7210.68458,1915.16599,144.34842,12.28008
2023-08-05 01:00:00,2024-07-17 00:00:00,3.1,1.7541345455319612,296.7595078792466,291.744280246536,1.662522084257713,0.0639347746473788,3963.48064,3092.92198,7204.1391,1804.26319,0.0,12.27434
2023-08-05 02:00:00,2024-07-17 00:00:00,3.1,1.7541345455319612,296.7595078792466,291.744280246536,1.662522084257713,0.0639347746473788,3843.34651,2994.27441,7205.32383,1471.65695,0.0,12.29577
2023-08-05 03:00:00,2024-07-17 00:00:00,3.1,1.7541345455319612,296.7595078792466,291.744280246536,1.662522084257713,0.0639347746473788,3685.57849,2781.27907,7202.90658,909.25494,0.0,12.29816
2023-08-05 04:00:00,2024-07-17 00:00:00,3.1,1.7672959200004557,295.3464643696906,292.0096148080446,0.8311360463243934,0.337354972587444,3539.72245,2613.46003,7197.60048,308.65479,1.26842,12.27719
2023-08-05 05:00:00,2024-07-17 00:00:00,3.1,1.7672959200004557,295.3464643696906,292.0096148080446,0.8311360463243934,0.337354972587444,3328.5205,2456.29435,7202.46637,0.0,24.28813,12.38667
2023-08-05 06:00:00,2024-07-17 00:00:00,3.1,1.7672959200004557,295.3464643696906,292.0096148080446,0.8311360463243934,0.337354972587444,3040.92063,2299.63396,7201.96116,0.0,42.74206,12.25831
2023-08-05 07:00:00,2024-07-17 00:00:00,3.1,1.36257677286796,294.5665761525461,292.1804636214107,0.0,0.4493086936187841,2790.93869,2213.01979,7199.89776,0.0,22.47439,12.12191
2023-08-05 08:00:00,2024-07-17 00:00:00,3.1,1.36257677286796,294.5665761525461,292.1804636214107,0.0,0.4493086936187841,2623.67715,2222.07289,7194.02176,0.0,10.05411,12.15287
2023-08-05 09:00:00,2024-07-17 00:00:00,3.1,1.36257677286796,294.5665761525461,292.1804636214107,0.0,0.4493086936187841,2526.12545,2158.54415,7187.73041,0.0,7.15806,12.27351
