datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-08-07 00:00:00,2023-08-07 21:51:59,3.0,2.139441286371289,295.8638053369976,294.40600011489414,1.2421722904173993,0.5266091288767852,4374.79226,4049.14863,7176.04864,1669.7184,10373.88017,341.85156
2023-08-07 01:00:00,2023-08-07 21:51:59,3.0,2.139441286371289,295.8638053369976,294.40600011489414,1.2421722904173993,0.5266091288767852,4240.4231,3805.11934,7181.91288,1370.35038,5468.95986,180.21921
2023-08-07 02:00:00,2023-08-07 21:51:59,3.0,2.139441286371289,295.8638053369976,294.40600011489414,1.2421722904173993,0.5266091288767852,4094.54747,3526.56112,7184.35408,1119.51564,1010.13,33.28692
2023-08-07 03:00:00,2023-08-07 21:51:59,3.0,2.139441286371289,295.8638053369976,294.40600011489414,1.2421722904173993,0.5266091288767852,3893.2935,3293.22601,7186.50716,728.72317,0.01,0.00033
2023-08-07 04:00:00,2023-08-07 21:51:59,3.0,2.187889648616878,295.2047998265081,294.1045092084224,1.2421722904173993,0.5266091288767852,3774.25216,2994.90112,7186.9711,310.9741,0.0,0.0
2023-08-07 05:00:00,2023-08-07 21:51:59,3.0,2.187889648616878,295.2047998265081,294.1045092084224,1.2421722904173993,0.5266091288767852,3518.02354,2689.34142,7186.28993,103.57232,0.0,0.0
2023-08-07 06:00:00,2023-08-07 21:51:59,3.0,2.187889648616878,295.2047998265081,294.1045092084224,1.2421722904173993,0.5266091288767852,3264.36569,2367.88669,7186.05597,0.0,0.0,0.0
2023-08-07 07:00:00,2023-08-07 21:51:59,3.0,2.17635526995735,294.7593545033591,293.7527511086124,0.6213153170875433,1.1719085197331889,3051.23711,2278.07719,7188.7308,0.0,0.0,0.0
2023-08-07 08:00:00,2023-08-07 21:51:59,3.0,2.17635526995735,294.7593545033591,293.7527511086124,0.6213153170875433,1.1719085197331889,2808.14962,2144.39101,7195.47848,0.0,0.0,0.0
2023-08-07 09:00:00,2023-08-07 21:51:59,3.0,2.17635526995735,294.7593545033591,293.7527511086124,0.6213153170875433,1.1719085197331889,2624.00974,2087.0901,7201.00063,0.0,0.0,0.0
2023-08-07 10:00:00,2023-08-07 21:51:59,3.0,2.6898303035359445,295.9596905586609,294.1659709827052,0.0,1.3489729935082542,2536.42343,2156.74886,7205.42736,0.0,0.0,0.0
2023-08-07 11:00:00,2023-08-07 21:51:59,3.0,2.6898303035359445,295.9596905586609,294.1659709827052,0.0,1.3489729935082542,2584.91783,2195.08222,7207.4379,0.0,0.0,0.0
2023-08-07 12:00:00,2023-08-07 21:51:59,3.0,2.6898303035359445,295.9596905586609,294.1659709827052,0.0,1.3489729935082542,2687.22155,2348.24523,7212.63754,0.0,0.1,0.0033
2023-08-07 13:00:00,2023-08-07 21:51:59,3.0,4.281586887318191,302.34413914581603,294.1766974458013,16.09235460780758,1.537260073689329,2819.33602,2471.85654,7216.1286,0.0,1315.68996,43.35607
2023-08-07 14:00:00,2023-08-07 21:51:59,3.0,4.281586887318191,302.34413914581603,294.1766974458013,16.09235460780758,1.537260073689329,3094.11809,2685.42557,7221.64263,28.73777,6246.89999,205.85475
2023-08-07 15:00:00,2023-08-07 21:51:59,3.0,4.281586887318191,302.34413914581603,294.1766974458013,16.09235460780758,1.537260073689329,3403.0208,2845.85979,7222.92884,89.60926,10991.4798,362.20339
2023-08-07 16:00:00,2023-08-07 21:51:59,3.0,5.420701465511982,306.2964724647238,293.55741482594334,467.2829758085004,1.7041035392334558,3752.15901,3016.90397,7227.22927,307.0087,12738.45954,419.7718
2023-08-07 17:00:00,2023-08-07 21:51:59,3.0,5.420701465511982,306.2964724647238,293.55741482594334,467.2829758085004,1.7041035392334558,4053.13214,3277.40579,7230.25226,691.24195,13376.48064,440.79657
2023-08-07 18:00:00,2023-08-07 21:51:59,3.0,5.420701465511982,306.2964724647238,293.55741482594334,467.2829758085004,1.7041035392334558,4323.8319,3617.24257,7225.74908,1131.14026,13683.16984,450.90294
2023-08-07 19:00:00,2023-08-07 21:51:59,3.0,5.7794363938879165,306.5314063531952,293.1322921891369,665.9650597664743,1.998169169150236,4532.734,3885.44547,7217.58236,1472.76019,13765.31018,453.60971
2023-08-07 20:00:00,2023-08-07 21:51:59,3.0,5.7794363938879165,306.5314063531952,293.1322921891369,665.9650597664743,1.998169169150236,4776.95854,4082.91663,7213.40392,1681.76266,13726.42964,452.32848
2023-08-07 21:00:00,2023-08-07 21:51:59,3.0,5.7794363938879165,306.5314063531952,293.1322921891369,665.9650597664743,1.998169169150236,4853.09713,4124.17268,7209.17181,1811.69694,13556.09925,446.71556
