Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
43368,2023-12-13 00:00:00,2024-07-17 00:00:00,3.1,91.86,91.0,129.0,2445.0,44.0,776.0,0.0,1.0,110.0,149.0
43369,2023-12-13 01:00:00,2024-07-17 00:00:00,3.1,93.09,91.0,132.0,2445.0,45.0,745.0,0.0,1.0,111.0,150.0
43370,2023-12-13 02:00:00,2024-07-17 00:00:00,3.1,93.27,91.0,132.0,2446.0,45.0,739.0,0.0,1.0,109.0,151.0
43371,2023-12-13 03:00:00,2024-07-17 00:00:00,3.1,93.64,91.0,134.0,2444.0,46.0,752.0,0.0,1.0,110.0,152.0
43372,2023-12-13 04:00:00,2024-07-17 00:00:00,3.1,93.98,92.0,142.0,2445.0,47.0,785.0,0.0,0.0,108.0,151.0
43373,2023-12-13 05:00:00,2024-07-17 00:00:00,3.1,107.48,94.0,281.0,2447.0,46.0,828.0,0.0,1.0,109.0,152.0
43374,2023-12-13 06:00:00,2024-07-17 00:00:00,3.1,121.83,104.0,436.0,2450.0,46.0,906.0,1.0,1.0,111.0,153.0
43375,2023-12-13 07:00:00,2024-07-17 00:00:00,3.1,127.85,104.0,511.0,2449.0,46.0,956.0,2.0,0.0,109.0,159.0
43376,2023-12-13 08:00:00,2024-07-17 00:00:00,3.1,126.47,98.0,509.0,2448.0,46.0,928.0,6.0,0.0,106.0,153.0
43377,2023-12-13 09:00:00,2024-07-17 00:00:00,3.1,125.95,86.0,514.0,2447.0,46.0,875.0,11.0,0.0,109.0,151.0
43378,2023-12-13 10:00:00,2024-07-17 00:00:00,3.1,124.38,84.0,495.0,2448.0,46.0,862.0,17.0,0.0,107.0,153.0
43379,2023-12-13 11:00:00,2024-07-17 00:00:00,3.1,126.56,98.0,487.0,2448.0,46.0,856.0,20.0,0.0,110.0,156.0
43380,2023-12-13 12:00:00,2024-07-17 00:00:00,3.1,126.19,97.0,487.0,2449.0,46.0,858.0,16.0,0.0,107.0,155.0
43381,2023-12-13 13:00:00,2024-07-17 00:00:00,3.1,128.37,103.0,489.0,2448.0,46.0,848.0,8.0,0.0,109.0,159.0
43382,2023-12-13 14:00:00,2024-07-17 00:00:00,3.1,126.58,96.0,487.0,2448.0,46.0,882.0,2.0,0.0,108.0,161.0
43383,2023-12-13 15:00:00,2024-07-17 00:00:00,3.1,125.15,99.0,489.0,2447.0,46.0,960.0,1.0,0.0,108.0,159.0
43384,2023-12-13 16:00:00,2024-07-17 00:00:00,3.1,127.25,104.0,509.0,2448.0,46.0,965.0,1.0,0.0,109.0,157.0
43385,2023-12-13 17:00:00,2024-07-17 00:00:00,3.1,129.37,106.0,529.0,2448.0,46.0,969.0,0.0,0.0,107.0,159.0
43386,2023-12-13 18:00:00,2024-07-17 00:00:00,3.1,130.72,106.0,524.0,2447.0,46.0,914.0,0.0,0.0,107.0,162.0
43387,2023-12-13 19:00:00,2024-07-17 00:00:00,3.1,127.01,97.0,495.0,2447.0,46.0,872.0,0.0,0.0,106.0,156.0
43388,2023-12-13 20:00:00,2024-07-17 00:00:00,3.1,127.24,93.0,487.0,2447.0,46.0,829.0,0.0,0.0,105.0,160.0
43389,2023-12-13 21:00:00,2024-07-17 00:00:00,3.1,129.22,82.0,538.0,2447.0,45.0,832.0,0.0,0.0,105.0,157.0
43390,2023-12-13 22:00:00,2024-07-17 00:00:00,3.1,110.4,80.0,335.0,2447.0,46.0,827.0,0.0,0.0,106.0,154.0
43391,2023-12-13 23:00:00,2024-07-17 00:00:00,3.1,91.88,89.0,129.0,2448.0,46.0,813.0,0.0,0.0,106.0,155.0
