Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
43224,2023-12-07 00:00:00,2024-07-17 00:00:00,3.1,130.29,228.0,136.0,2451.0,42.0,493.0,1.0,0.0,62.0,190.0
43225,2023-12-07 01:00:00,2024-07-17 00:00:00,3.1,131.23,228.0,139.0,2452.0,43.0,502.0,1.0,0.0,62.0,195.0
43226,2023-12-07 02:00:00,2024-07-17 00:00:00,3.1,131.52,228.0,137.0,2451.0,43.0,483.0,1.0,0.0,64.0,194.0
43227,2023-12-07 03:00:00,2024-07-17 00:00:00,3.1,139.18,228.0,212.0,2449.0,43.0,484.0,1.0,0.0,64.0,196.0
43228,2023-12-07 04:00:00,2024-07-17 00:00:00,3.1,159.17,228.0,456.0,2449.0,44.0,529.0,1.0,0.0,64.0,193.0
43229,2023-12-07 05:00:00,2024-07-17 00:00:00,3.1,163.85,228.0,557.0,2451.0,44.0,643.0,1.0,0.0,68.0,196.0
43230,2023-12-07 06:00:00,2024-07-17 00:00:00,3.1,155.62,234.0,500.0,2448.0,44.0,814.0,1.0,0.0,67.0,201.0
43231,2023-12-07 07:00:00,2024-07-17 00:00:00,3.1,153.61,221.0,518.0,2446.0,44.0,839.0,2.0,0.0,64.0,196.0
43232,2023-12-07 08:00:00,2024-07-17 00:00:00,3.1,153.32,219.0,519.0,2453.0,44.0,829.0,6.0,0.0,62.0,196.0
43233,2023-12-07 09:00:00,2024-07-17 00:00:00,3.1,158.72,225.0,546.0,2450.0,44.0,810.0,11.0,0.0,61.0,211.0
43234,2023-12-07 10:00:00,2024-07-17 00:00:00,3.1,153.66,221.0,507.0,2450.0,44.0,802.0,18.0,0.0,61.0,199.0
43235,2023-12-07 11:00:00,2024-07-17 00:00:00,3.1,155.75,234.0,501.0,2450.0,44.0,783.0,18.0,0.0,59.0,199.0
43236,2023-12-07 12:00:00,2024-07-17 00:00:00,3.1,153.22,225.0,498.0,2448.0,43.0,808.0,15.0,0.0,57.0,198.0
43237,2023-12-07 13:00:00,2024-07-17 00:00:00,3.1,155.95,226.0,513.0,2449.0,43.0,792.0,9.0,0.0,59.0,204.0
43238,2023-12-07 14:00:00,2024-07-17 00:00:00,3.1,153.64,218.0,501.0,2449.0,47.0,823.0,2.0,0.0,61.0,205.0
43239,2023-12-07 15:00:00,2024-07-17 00:00:00,3.1,148.48,177.0,527.0,2447.0,47.0,875.0,1.0,0.0,65.0,209.0
43240,2023-12-07 16:00:00,2024-07-17 00:00:00,3.1,146.29,179.0,523.0,2447.0,47.0,926.0,1.0,0.0,66.0,203.0
43241,2023-12-07 17:00:00,2024-07-17 00:00:00,3.1,146.38,179.0,512.0,2447.0,47.0,864.0,1.0,0.0,65.0,197.0
43242,2023-12-07 18:00:00,2024-07-17 00:00:00,3.1,149.18,174.0,530.0,2448.0,47.0,797.0,1.0,0.0,64.0,199.0
43243,2023-12-07 19:00:00,2024-07-17 00:00:00,3.1,156.18,180.0,560.0,2448.0,45.0,665.0,1.0,0.0,63.0,198.0
43244,2023-12-07 20:00:00,2024-07-17 00:00:00,3.1,141.14,175.0,362.0,2447.0,45.0,577.0,1.0,0.0,63.0,197.0
43245,2023-12-07 21:00:00,2024-07-17 00:00:00,3.1,121.54,171.0,145.0,2447.0,44.0,506.0,1.0,0.0,63.0,198.0
43246,2023-12-07 22:00:00,2024-07-17 00:00:00,3.1,121.28,172.0,143.0,2449.0,46.0,513.0,1.0,0.0,64.0,196.0
43247,2023-12-07 23:00:00,2024-07-17 00:00:00,3.1,118.45,167.0,137.0,2450.0,47.0,531.0,1.0,0.0,62.0,191.0
