Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
37560,2023-04-15 00:00:00,2024-07-17 00:00:00,3.1,91.13,94.0,187.0,1706.0,45.0,516.0,0.0,1.0,92.0,169.0
37561,2023-04-15 01:00:00,2024-07-17 00:00:00,3.1,92.31,94.0,183.0,1709.0,45.0,533.0,0.0,1.0,92.0,182.0
37562,2023-04-15 02:00:00,2024-07-17 00:00:00,3.1,89.68,93.0,178.0,1707.0,45.0,543.0,0.0,1.0,90.0,172.0
37563,2023-04-15 03:00:00,2024-07-17 00:00:00,3.1,91.91,94.0,185.0,1705.0,46.0,546.0,0.0,1.0,89.0,179.0
37564,2023-04-15 04:00:00,2024-07-17 00:00:00,3.1,87.8,96.0,178.0,1704.0,45.0,612.0,3.0,1.0,88.0,169.0
37565,2023-04-15 05:00:00,2024-07-17 00:00:00,3.1,84.12,98.0,177.0,1704.0,45.0,740.0,23.0,1.0,91.0,171.0
37566,2023-04-15 06:00:00,2024-07-17 00:00:00,3.1,82.5,98.0,175.0,1705.0,45.0,737.0,74.0,1.0,83.0,169.0
37567,2023-04-15 07:00:00,2024-07-17 00:00:00,3.1,83.33,97.0,172.0,1703.0,45.0,658.0,97.0,1.0,86.0,168.0
37568,2023-04-15 08:00:00,2024-07-17 00:00:00,3.1,85.61,98.0,174.0,1702.0,45.0,619.0,101.0,0.0,91.0,174.0
37569,2023-04-15 09:00:00,2024-07-17 00:00:00,3.1,85.13,98.0,175.0,1702.0,45.0,628.0,124.0,0.0,91.0,176.0
37570,2023-04-15 10:00:00,2024-07-17 00:00:00,3.1,86.39,98.0,175.0,1701.0,45.0,596.0,122.0,0.0,93.0,178.0
37571,2023-04-15 11:00:00,2024-07-17 00:00:00,3.1,85.75,98.0,173.0,1702.0,45.0,595.0,109.0,0.0,93.0,173.0
37572,2023-04-15 12:00:00,2024-07-17 00:00:00,3.1,85.32,98.0,176.0,1700.0,45.0,622.0,117.0,0.0,91.0,174.0
37573,2023-04-15 13:00:00,2024-07-17 00:00:00,3.1,84.19,98.0,169.0,1701.0,45.0,635.0,114.0,0.0,91.0,173.0
37574,2023-04-15 14:00:00,2024-07-17 00:00:00,3.1,84.42,98.0,173.0,1702.0,45.0,682.0,77.0,0.0,91.0,174.0
37575,2023-04-15 15:00:00,2024-07-17 00:00:00,3.1,83.51,98.0,172.0,1703.0,45.0,741.0,41.0,0.0,91.0,173.0
37576,2023-04-15 16:00:00,2024-07-17 00:00:00,3.1,82.38,98.0,180.0,1701.0,45.0,845.0,15.0,0.0,91.0,174.0
37577,2023-04-15 17:00:00,2024-07-17 00:00:00,3.1,80.91,98.0,177.0,1702.0,45.0,891.0,3.0,0.0,90.0,172.0
37578,2023-04-15 18:00:00,2024-07-17 00:00:00,3.1,81.24,98.0,180.0,1701.0,45.0,897.0,1.0,0.0,91.0,173.0
37579,2023-04-15 19:00:00,2024-07-17 00:00:00,3.1,83.07,96.0,179.0,1701.0,45.0,795.0,1.0,0.0,91.0,171.0
37580,2023-04-15 20:00:00,2024-07-17 00:00:00,3.1,82.78,94.0,186.0,1702.0,45.0,807.0,1.0,0.0,91.0,170.0
37581,2023-04-15 21:00:00,2024-07-17 00:00:00,3.1,82.63,94.0,178.0,1703.0,45.0,766.0,1.0,0.0,91.0,167.0
37582,2023-04-15 22:00:00,2024-07-17 00:00:00,3.1,84.11,95.0,180.0,1704.0,45.0,733.0,1.0,0.0,90.0,168.0
37583,2023-04-15 23:00:00,2024-07-17 00:00:00,3.1,83.95,96.0,174.0,1705.0,45.0,736.0,0.0,0.0,92.0,170.0
