UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-06-21 00:00:00,2024-07-17 00:00:00,3.1,2.8181238761938845,291.36770509912265,288.011618064622,19.292047911195645,1.419644420107785,2104.49323,38211.95584,23804.65478,158.3502,8317.74796,475.99999,9556.00009,2712.65493,0.0,421.19696
2023-06-21 01:00:00,2024-07-17 00:00:00,3.1,2.625107293767272,290.8990992710728,287.8055534053557,0.0,0.0903188247827013,2072.54888,37382.67005,23771.06989,157.66321,8093.30179,228.0,8498.99985,2740.08571,0.0,417.35294
2023-06-21 02:00:00,2024-07-17 00:00:00,3.1,2.625107293767272,290.8990992710728,287.8055534053557,0.0,0.0903188247827013,2044.70157,36250.57048,23888.13946,160.42804,8125.56392,219.99999,8052.0001,2746.38547,0.0,416.6667
2023-06-21 03:00:00,2024-07-17 00:00:00,3.1,2.625107293767272,290.8990992710728,287.8055534053557,0.0,0.0903188247827013,2011.73729,35767.53759,23880.85988,159.29346,8403.72211,202.0,7524.00008,2746.79323,0.0,419.5329
2023-06-21 04:00:00,2024-07-17 00:00:00,3.1,2.5879076111886614,291.3014025037504,287.7984425726648,11.058612559468202,0.187098119157713,2028.16521,36536.33332,23900.35604,157.01363,9140.90673,537.0,7165.00014,2754.10846,0.0,414.19244
2023-06-21 05:00:00,2024-07-17 00:00:00,3.1,2.5879076111886614,291.3014025037504,287.7984425726648,11.058612559468202,0.187098119157713,2015.95765,36597.47678,23811.93436,159.21948,10711.24442,3986.99992,6586.00009,2755.43206,0.0,418.30417
2023-06-21 06:00:00,2024-07-17 00:00:00,3.1,2.5879076111886614,291.3014025037504,287.7984425726648,11.058612559468202,0.187098119157713,2002.7575,37309.16097,23769.94849,162.06831,12583.57524,15947.0005,5484.99995,2726.93737,0.0,423.38269
2023-06-21 07:00:00,2024-07-17 00:00:00,3.1,2.820622525333522,294.903680603779,287.5565852356086,397.0735746356172,0.0996075840902544,2000.94763,37482.19487,23686.28087,161.66081,12494.46995,28645.9987,4797.99992,2752.38977,0.0,419.63475
2023-06-21 08:00:00,2024-07-17 00:00:00,3.1,2.820622525333522,294.903680603779,287.5565852356086,397.0735746356172,0.0996075840902544,2046.08525,37817.02323,23421.20115,156.71391,11432.51694,38341.00029,4436.9999,2767.92322,0.0,415.87505
2023-06-21 09:00:00,2024-07-17 00:00:00,3.1,2.820622525333522,294.903680603779,287.5565852356086,397.0735746356172,0.0996075840902544,2104.52834,38340.79464,23362.39195,154.55685,10045.86428,45554.99994,5467.99974,2773.31468,0.0,417.95865
