datetime,param,level,latitude,longitude,3 hr avg,6 hr avg,9 hr avg,12 hr avg,15 hr avg,18 hr avg,21 hr avg,24 hr avg,27 hr avg,30 hr avg,33 hr avg,36 hr avg,39 hr avg,42 hr avg,45 hr avg,48 hr avg,51 hr avg,54 hr avg,57 hr avg,60 hr avg,63 hr avg,66 hr avg,69 hr avg,72 hr avg,75 hr avg,78 hr avg,81 hr avg,84 hr avg,87 hr avg,90 hr avg,93 hr avg,96 hr avg
2023-06-27 00:00:00,DSWRF,surface,31.5,-83.0,3.838187712991929,1.918674795985031,0.0,31.019000098049133,560.2351606989266,753.2978336684617,825.5826118832972,570.8242259511353,4.161587704008909,2.0806851675527014,0.0,31.938391140840338,566.6770324849804,757.6962173510574,842.7882985302842,585.9516637512723,4.361841246985156,2.180961348566394,0.0,31.407636374184257,561.2216957478543,752.6671372715809,846.4199897235002,588.1263770216499,4.13635969645353,2.0679793669181867,0.0,20.89303535033869,308.19441779107837,460.5858459804691,562.1561905101015,401.6909432436289
