Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
42072,2023-10-20 00:00:00,2024-07-17 00:00:00,3.1,357.43,0.0,8130.0,2114.0,38.0,1037.0,6.0,535.0,509.0
42073,2023-10-20 01:00:00,2024-07-17 00:00:00,3.1,359.37,0.0,8080.0,2108.0,21.0,858.0,6.0,590.0,487.0
42074,2023-10-20 02:00:00,2024-07-17 00:00:00,3.1,364.63,0.0,7835.0,2102.0,0.0,603.0,4.0,559.0,487.0
42075,2023-10-20 03:00:00,2024-07-17 00:00:00,3.1,359.07,0.0,6996.0,2092.0,0.0,503.0,4.0,531.0,483.0
42076,2023-10-20 04:00:00,2024-07-17 00:00:00,3.1,349.8,0.0,6192.0,2099.0,0.0,488.0,4.0,503.0,490.0
42077,2023-10-20 05:00:00,2024-07-17 00:00:00,3.1,339.78,0.0,5467.0,2100.0,0.0,469.0,2.0,490.0,491.0
42078,2023-10-20 06:00:00,2024-07-17 00:00:00,3.1,337.09,0.0,5269.0,2108.0,0.0,470.0,2.0,456.0,485.0
42079,2023-10-20 07:00:00,2024-07-17 00:00:00,3.1,331.18,0.0,4956.0,2108.0,0.0,465.0,2.0,463.0,481.0
42080,2023-10-20 08:00:00,2024-07-17 00:00:00,3.1,330.29,0.0,4851.0,2107.0,0.0,463.0,2.0,437.0,481.0
42081,2023-10-20 09:00:00,2024-07-17 00:00:00,3.1,331.92,0.0,4928.0,2119.0,0.0,475.0,2.0,415.0,486.0
42082,2023-10-20 10:00:00,2024-07-17 00:00:00,3.1,344.65,0.0,5614.0,2119.0,0.0,497.0,2.0,370.0,485.0
42083,2023-10-20 11:00:00,2024-07-17 00:00:00,3.1,357.9,0.0,6726.0,2126.0,0.0,559.0,2.0,372.0,477.0
42084,2023-10-20 12:00:00,2024-07-17 00:00:00,3.1,365.37,0.0,7466.0,2116.0,0.0,572.0,7.0,407.0,475.0
42085,2023-10-20 13:00:00,2024-07-17 00:00:00,3.1,363.75,0.0,7439.0,2110.0,0.0,584.0,39.0,406.0,467.0
42086,2023-10-20 14:00:00,2024-07-17 00:00:00,3.1,360.56,0.0,7387.0,2112.0,0.0,598.0,91.0,421.0,463.0
42087,2023-10-20 15:00:00,2024-07-17 00:00:00,3.1,359.81,0.0,7392.0,2114.0,0.0,613.0,132.0,400.0,470.0
42088,2023-10-20 16:00:00,2024-07-17 00:00:00,3.1,360.67,0.0,7508.0,2115.0,0.0,612.0,126.0,425.0,474.0
42089,2023-10-20 17:00:00,2024-07-17 00:00:00,3.1,362.22,0.0,7719.0,2117.0,0.0,633.0,125.0,450.0,494.0
42090,2023-10-20 18:00:00,2024-07-17 00:00:00,3.1,362.65,0.0,7740.0,2110.0,9.0,581.0,126.0,504.0,491.0
42091,2023-10-20 19:00:00,2024-07-17 00:00:00,3.1,361.72,0.0,7677.0,2117.0,1.0,582.0,96.0,533.0,500.0
42092,2023-10-20 20:00:00,2024-07-17 00:00:00,3.1,367.11,0.0,8076.0,2116.0,0.0,605.0,61.0,496.0,489.0
42093,2023-10-20 21:00:00,2024-07-17 00:00:00,3.1,361.83,0.0,8120.0,2118.0,0.0,873.0,29.0,463.0,493.0
42094,2023-10-20 22:00:00,2024-07-17 00:00:00,3.1,361.89,0.0,8555.0,2119.0,0.0,1042.0,10.0,473.0,493.0
42095,2023-10-20 23:00:00,2024-07-17 00:00:00,3.1,362.94,0.0,8851.0,2111.0,0.0,1099.0,5.0,512.0,506.0
